pitch,attract_gain,drone_repel_gain,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
4.0,1.0,2.0,closed_33,5,0,0.6089965397923875,1425.0,7856,606060.0,694.2000000000893,0.14783281733746137
4.0,1.0,2.0,closed_33,5,1,0.5934256055363322,3900.0,6759,606060.0,711.4000000000932,0.08250117933325254
4.0,1.0,2.0,closed_33,10,0,0.759515570934256,5925.0,14803,1212120.0,722.4000000000957,0.2007013442136479
4.0,1.0,2.0,closed_33,10,1,0.7923875432525952,7525.0,14947,1212120.0,716.5000000000944,0.20063390718946764
4.0,1.0,2.0,closed_33,20,0,0.9186851211072664,10600.0,28367,2424240.0,724.3000000000961,0.2596839647245668
4.0,1.0,2.0,closed_33,20,1,0.9273356401384083,11450.0,30950,2424240.0,727.0000000000967,0.25028196441481243
4.0,1.0,5.0,open_33,2,0,0.1987513007284079,1450.0,3924,242424.00000000003,657.2000000000809,-0.24987461729749977
4.0,1.0,5.0,open_33,2,1,0.06659729448491156,0.0,3831,242424.00000000003,674.9000000000849,-0.3729177532971452
4.0,1.0,5.0,open_33,5,0,0.3100936524453694,2450.0,9666,606060.0,674.9000000000849,-0.15597162387206961
4.0,1.0,5.0,open_33,5,1,0.17273673257023933,0.0,9442,606060.0,674.9000000000849,-0.26652453119144076
4.0,1.0,5.0,open_33,10,0,0.6899063475546305,11700.0,19581,1212120.0,664.9000000000826,0.10918922170676262
4.0,1.0,5.0,open_33,10,1,0.6004162330905307,7825.0,19113,1212120.0,674.9000000000849,0.06705233524532553
4.0,1.0,5.0,open_33,20,0,1.0,23450.0,23913,1429473.8083627324,382.7000000000185,0.33359753691891214
4.0,1.0,5.0,open_33,20,1,1.0,23950.0,23723,1400847.3736564885,371.700000000016,0.32914891550265335
4.0,1.0,5.0,partial_33,2,0,0.17484276729559747,0.0,3925,242424.00000000003,665.2000000000827,-0.25934085037719345
4.0,1.0,5.0,partial_33,2,1,0.2893081761006289,0.0,3878,242424.00000000003,665.0000000000827,-0.1383397736992196
4.0,1.0,5.0,partial_33,5,0,0.4339622641509434,3300.0,9371,606060.0,685.4000000000873,-0.049640969142083796
4.0,1.0,5.0,partial_33,5,1,0.3371069182389937,750.0,8473,606060.0,707.0000000000922,-0.10946024866067697
4.0,1.0,5.0,partial_33,10,0,0.8138364779874214,7050.0,18762,1212120.0,688.700000000088,0.27297745442825005
4.0,1.0,5.0,partial_33,10,1,0.5308176100628931,2475.0,18050,1212120.0,707.0000000000922,0.05586829133651658
4.0,1.0,5.0,partial_33,20,0,0.889308176100629,11975.0,37593,2424240.0,703.9000000000915,0.2696468736828853
4.0,1.0,5.0,partial_33,20,1,0.7987421383647799,10450.0,37923,2424240.0,695.6000000000896,0.20150245381647822
4.0,1.0,5.0,closed_33,2,0,0.34429065743944637,0.0,3051,242424.00000000003,694.2000000000893,-0.08178455623576733
4.0,1.0,5.0,closed_33,2,1,0.3494809688581315,1550.0,3080,242424.00000000003,696.0000000000897,-0.10867905537667619
4.0,1.0,5.0,closed_33,5,0,0.5778546712802768,900.0,7803,606060.0,718.8000000000949,0.12703922641186446
4.0,1.0,5.0,closed_33,5,1,0.6020761245674741,4250.0,7883,606060.0,688.9000000000881,0.0820801425355733
4.0,1.0,5.0,closed_33,10,0,0.7474048442906575,7175.0,15504,1212120.0,718.3000000000948,0.16213099225043195
4.0,1.0,5.0,closed_33,10,1,0.7197231833910035,3650.0,15333,1212120.0,725.3000000000964,0.20742450488852796
4.0,1.0,5.0,closed_33,20,0,0.8944636678200693,10875.0,29995,2424240.0,718.7000000000949,0.22932392259884724
4.0,1.0,5.0,closed_33,20,1,0.8806228373702422,9775.0,30050,2424240.0,727.0000000000967,0.23823410771474016
4.0,1.0,10.0,open_33,2,0,0.20291363163371487,2075.0,3866,242424.00000000003,649.9000000000792,-0.2530360038092918
4.0,1.0,10.0,open_33,2,1,0.06659729448491156,0.0,3831,242424.00000000003,674.9000000000849,-0.3729177532971452
4.0,1.0,10.0,open_33,5,0,0.4557752341311134,6350.0,9547,606060.0,672.3000000000843,-0.05480187445001469
4.0,1.0,10.0,open_33,5,1,0.17273673257023933,0.0,9442,606060.0,674.9000000000849,-0.26652453119144076
4.0,1.0,10.0,open_33,10,0,1.0,20925.0,15264,958911.7044952336,512.800000000048,0.3422081268891845
4.0,1.0,10.0,open_33,10,1,0.7075962539021852,12025.0,19189,1212120.0,674.9000000000849,0.12326297253950588
4.0,1.0,10.0,open_33,20,0,1.0,23525.0,23737,1427110.520364691,382.80000000001854,0.3328844194477981
4.0,1.0,10.0,open_33,20,1,1.0,23900.0,31542,1846107.2945084707,491.2000000000432,0.30043348826046823
4.0,1.0,10.0,partial_33,2,0,0.17484276729559747,0.0,3925,242424.00000000003,665.2000000000827,-0.25934085037719345
4.0,1.0,10.0,partial_33,2,1,0.2893081761006289,0.0,3878,242424.00000000003,665.0000000000827,-0.1383397736992196
4.0,1.0,10.0,partial_33,5,0,0.4389937106918239,4200.0,9152,606060.0,684.200000000087,-0.05782706752483521
4.0,1.0,10.0,partial_33,5,1,0.45534591194968554,3075.0,9427,606060.0,686.3000000000875,-0.0244195416367107
4.0,1.0,10.0,partial_33,10,0,0.7773584905660378,7025.0,18768,1212120.0,687.9000000000879,0.23643991287235103
4.0,1.0,10.0,partial_33,10,1,0.6075471698113207,4800.0,19325,1212120.0,693.8000000000892,0.09796512134944099
4.0,1.0,10.0,partial_33,20,0,0.8905660377358491,12725.0,37384,2424240.0,691.3000000000886,0.25962209555107785
4.0,1.0,10.0,partial_33,20,1,0.8641509433962264,11575.0,37436,2424240.0,696.5000000000898,0.25039570306221104
4.0,1.0,10.0,closed_33,2,0,0.34429065743944637,0.0,3051,242424.00000000003,694.2000000000893,-0.08178455623576733
4.0,1.0,10.0,closed_33,2,1,0.33391003460207613,1150.0,3085,242424.00000000003,686.5000000000875,-0.1167466330943723
4.0,1.0,10.0,closed_33,5,0,0.6245674740484429,1725.0,8301,606060.0,694.2000000000893,0.15681276698454696
4.0,1.0,10.0,closed_33,5,1,0.5916955017301038,3150.0,7392,606060.0,708.2000000000925,0.09511923116042073
4.0,1.0,10.0,closed_33,10,0,0.7975778546712803,8250.0,15321,1212120.0,723.600000000096,0.19061628130022815
4.0,1.0,10.0,closed_33,10,1,0.8373702422145328,7900.0,15206,1212120.0,708.4000000000925,0.238166259042889
4.0,1.0,10.0,closed_33,20,0,0.9826989619377162,11500.0,30326,2424240.0,714.1000000000938,0.3050158263374657
4.0,1.0,10.0,closed_33,20,1,0.9083044982698962,10650.0,31901,2424240.0,727.0000000000967,0.24761000073677955
4.0,2.0,2.0,open_33,2,0,0.5244536940686785,2425.0,4230,242424.00000000003,638.0000000000765,0.08166745578622472
4.0,2.0,2.0,open_33,2,1,0.09053069719042664,0.0,4692,242424.00000000003,623.6000000000732,-0.348452353657031
4.0,2.0,2.0,open_33,5,0,0.7159209157127991,8500.0,11488,606060.0,636.4000000000761,0.18228841294649603
4.0,2.0,2.0,open_33,5,1,0.1914672216441207,625.0,11830,606060.0,632.7000000000753,-0.256186953660626
4.0,2.0,2.0,open_33,10,0,1.0,22000.0,8419,477133.52657832555,242.4999999999905,0.3991632991499267
4.0,2.0,2.0,open_33,10,1,1.0,22500.0,14143,750741.8926897591,380.60000000001804,0.34866682444772323
4.0,2.0,2.0,open_33,20,0,1.0,23800.0,14526,777749.6204170771,196.7999999999931,0.3750842252317905
4.0,2.0,2.0,open_33,20,1,1.0,23525.0,14805,788113.2094048895,199.29999999999296,0.37757122280151423
4.0,2.0,2.0,partial_33,2,0,0.09433962264150944,0.0,4292,242424.00000000003,679.900000000086,-0.34495254335090847
4.0,2.0,2.0,partial_33,2,1,0.27044025157232704,0.0,3930,242424.00000000003,667.6000000000832,-0.158443276104928
4.0,2.0,2.0,partial_33,5,0,0.2679245283018868,1125.0,9872,606060.0,683.8000000000869,-0.18716490543171302
4.0,2.0,2.0,partial_33,5,1,0.42138364779874216,725.0,9716,606060.0,677.3000000000854,-0.024005187797995403
4.0,2.0,2.0,partial_33,10,0,0.5182389937106918,2525.0,18444,1212120.0,703.5000000000914,0.042236284442878996
4.0,2.0,2.0,partial_33,10,1,0.5471698113207547,1900.0,18533,1212120.0,686.2000000000875,0.08092613002855073
4.0,2.0,2.0,partial_33,20,0,0.7433962264150943,8575.0,34539,2424240.0,709.7000000000928,0.17456478810957318
4.0,2.0,2.0,partial_33,20,1,0.7509433962264151,6425.0,34706,2424240.0,720.6000000000953,0.21459104294531725
4.0,2.0,2.0,closed_33,2,0,0.3027681660899654,0.0,1651,242424.00000000003,708.9000000000926,-0.11292490924166418
4.0,2.0,2.0,closed_33,2,1,0.2231833910034602,175.0,1525,242424.00000000003,730.7000000000976,-0.20149644797578087
4.0,2.0,2.0,closed_33,5,0,0.5190311418685121,875.0,5004,606060.0,717.5000000000946,0.0733889332505249
4.0,2.0,2.0,closed_33,5,1,0.5103806228373703,2050.0,4703,606060.0,730.5000000000975,0.04108270759284113
4.0,2.0,2.0,closed_33,10,0,0.7024221453287197,4675.0,10124,1212120.0,732.600000000098,0.1724858289218151
4.0,2.0,2.0,closed_33,10,1,0.6522491349480969,4250.0,9040,1212120.0,730.5000000000975,0.13157959071540962
4.0,2.0,2.0,closed_33,20,0,0.8754325259515571,9250.0,20642,2424240.0,732.9000000000981,0.24612454274944948
4.0,2.0,2.0,closed_33,20,1,0.8615916955017301,9950.0,22013,2424240.0,733.3000000000982,0.217209611957662
4.0,2.0,5.0,open_33,2,0,0.09261186264308012,300.0,4773,242424.00000000003,642.4000000000775,-0.35008711235986745
4.0,2.0,5.0,open_33,2,1,0.09053069719042664,0.0,4692,242424.00000000003,623.6000000000732,-0.348452353657031
4.0,2.0,5.0,open_33,5,0,0.1914672216441207,500.0,11945,606060.0,630.9000000000749,-0.25466964322457164
4.0,2.0,5.0,open_33,5,1,0.18314255983350677,575.0,11945,606060.0,628.1000000000743,-0.26412582919125815
4.0,2.0,5.0,open_33,10,0,1.0,20600.0,8853,500160.28121017106,254.39999999998983,0.412541857998368
4.0,2.0,5.0,open_33,10,1,1.0,23375.0,10443,567920.1858804533,287.4999999999969,0.36571992540112686
4.0,2.0,5.0,open_33,20,0,1.0,23500.0,13946,738026.1947930092,189.5999999999935,0.38192147385471176
4.0,2.0,5.0,open_33,20,1,1.0,23125.0,17381,899521.7026917185,229.99999999999122,0.37335976260246423
4.0,2.0,5.0,partial_33,2,0,0.09433962264150944,0.0,4292,242424.00000000003,679.900000000086,-0.34495254335090847
4.0,2.0,5.0,partial_33,2,1,0.27044025157232704,0.0,3930,242424.00000000003,667.6000000000832,-0.158443276104928
4.0,2.0,5.0,partial_33,5,0,0.3383647798742138,1900.0,9066,606060.0,683.8000000000869,-0.12611402501125699
4.0,2.0,5.0,partial_33,5,1,0.42012578616352203,600.0,9617,606060.0,691.4000000000887,-0.02330592228965958
4.0,2.0,5.0,partial_33,10,0,0.5723270440251572,4200.0,18203,1212120.0,683.8000000000869,0.0718022698319278
4.0,2.0,5.0,partial_33,10,1,0.549685534591195,1725.0,18169,1212120.0,694.6000000000894,0.08624946845441758
4.0,2.0,5.0,partial_33,20,0,0.7534591194968554,8975.0,34544,2424240.0,724.8000000000962,0.17865637078719585
4.0,2.0,5.0,partial_33,20,1,0.7509433962264151,5850.0,35598,2424240.0,701.800000000091,0.22314526225433354
4.0,2.0,5.0,closed_33,2,0,0.3027681660899654,0.0,1651,242424.00000000003,708.9000000000926,-0.11292490924166418
4.0,2.0,5.0,closed_33,2,1,0.2231833910034602,175.0,1525,242424.00000000003,730.7000000000976,-0.20149644797578087
4.0,2.0,5.0,closed_33,5,0,0.5173010380622838,1175.0,5079,606060.0,720.2000000000952,0.0651411927986619
4.0,2.0,5.0,closed_33,5,1,0.5449826989619377,2700.0,5381,606060.0,719.200000000095,0.06107348108333446
4.0,2.0,5.0,closed_33,10,0,0.6851211072664359,4425.0,11659,1212120.0,723.4000000000959,0.15866298273117355
4.0,2.0,5.0,closed_33,10,1,0.5847750865051903,3450.0,8523,1212120.0,730.5000000000975,0.08014774816193418
4.0,2.0,5.0,closed_33,20,0,0.8581314878892734,9975.0,23687,2424240.0,725.2000000000963,0.21274670058336906
4.0,2.0,5.0,closed_33,20,1,0.8252595155709342,8700.0,21001,2424240.0,732.1000000000979,0.2068548652861852
4.0,2.0,10.0,open_33,2,0,0.09365244536940687,350.0,4668,242424.00000000003,637.2000000000763,-0.34948779330997304
4.0,2.0,10.0,open_33,2,1,0.09053069719042664,0.0,4692,242424.00000000003,623.6000000000732,-0.348452353657031
4.0,2.0,10.0,open_33,5,0,0.1768990634755463,400.0,11866,606060.0,637.2000000000763,-0.2683028899196733
4.0,2.0,10.0,open_33,5,1,1.0,21100.0,7900,454227.1778215419,459.80000000003605,0.3608026992259791
4.0,2.0,10.0,open_33,10,0,1.0,21400.0,11550,635636.6625404145,322.20000000000476,0.3800752993715063
4.0,2.0,10.0,open_33,10,1,0.29864724245577523,575.0,24483,1212120.0,638.2000000000766,-0.1495012437934606
4.0,2.0,10.0,open_33,20,0,1.0,23625.0,18500,970589.7965247612,248.79999999999015,0.3619780077514282
4.0,2.0,10.0,open_33,20,1,1.0,23725.0,16905,897692.1235161428,228.89999999999128,0.3663953514501736
4.0,2.0,10.0,partial_33,2,0,0.09433962264150944,0.0,4292,242424.00000000003,679.900000000086,-0.34495254335090847
4.0,2.0,10.0,partial_33,2,1,0.27044025157232704,0.0,3930,242424.00000000003,667.6000000000832,-0.158443276104928
4.0,2.0,10.0,partial_33,5,0,0.2691823899371069,1225.0,9720,606060.0,683.8000000000869,-0.18728996703188636
4.0,2.0,10.0,partial_33,5,1,0.4226415094339623,600.0,9931,606060.0,668.1000000000834,-0.02104167572767282
4.0,2.0,10.0,partial_33,10,0,0.5421383647798742,3325.0,19102,1212120.0,689.0000000000881,0.054124807976953654
4.0,2.0,10.0,partial_33,10,1,0.5534591194968553,1725.0,18765,1212120.0,682.2000000000866,0.08985014930489041
4.0,2.0,10.0,partial_33,20,0,0.7761006289308177,10125.0,35395,2424240.0,694.6000000000894,0.18396594915601164
4.0,2.0,10.0,partial_33,20,1,0.7647798742138365,6550.0,36156,2424240.0,706.5000000000921,0.2264288804994952
4.0,2.0,10.0,closed_33,2,0,0.3027681660899654,0.0,1651,242424.00000000003,708.9000000000926,-0.11292490924166418
4.0,2.0,10.0,closed_33,2,1,0.2231833910034602,175.0,1525,242424.00000000003,730.7000000000976,-0.20149644797578087
4.0,2.0,10.0,closed_33,5,0,0.5224913494809689,1125.0,4635,606060.0,724.0000000000961,0.07304172909299231
4.0,2.0,10.0,closed_33,5,1,0.5294117647058824,2775.0,5421,606060.0,723.900000000096,0.04338419824425835
4.0,2.0,10.0,closed_33,10,0,0.6903114186851211,4775.0,11776,1212120.0,724.0000000000961,0.15656364832038225
4.0,2.0,10.0,closed_33,10,1,0.5934256055363322,3100.0,9453,1212120.0,728.5000000000971,0.09512558696446335
4.0,2.0,10.0,closed_33,20,0,0.884083044982699,9875.0,23867,2424240.0,724.0000000000961,0.2409097563055085
4.0,2.0,10.0,closed_33,20,1,0.856401384083045,9900.0,24312,2424240.0,733.0000000000981,0.21240682102742062
4.0,4.0,2.0,open_33,2,0,0.4745057232049948,475.0,4853,242424.00000000003,640.7000000000771,0.04989752173357889
4.0,4.0,2.0,open_33,2,1,0.08740894901144641,0.0,5735,242424.00000000003,622.2000000000729,-0.35270485442938915
4.0,4.0,2.0,open_33,5,0,1.0,19050.0,6660,356505.5882554704,357.2000000000127,0.41498521973777613
4.0,4.0,2.0,open_33,5,1,0.19979188345473464,200.0,14162,606060.0,623.6000000000732,-0.24313714080640658
4.0,4.0,2.0,open_33,10,0,1.0,20800.0,9458,485097.127721064,242.5999999999905,0.4101336877664862
4.0,4.0,2.0,open_33,10,1,1.0,22675.0,7828,421728.5648063773,208.49999999999244,0.39940376919896936
4.0,4.0,2.0,open_33,20,0,1.0,23850.0,16588,834564.3000311158,207.69999999999249,0.36888733763431153
4.0,4.0,2.0,open_33,20,1,1.0,23600.0,12081,630595.7753436007,155.79999999999544,0.38983944134094056
4.0,4.0,2.0,partial_33,2,0,0.08679245283018867,0.0,3260,242424.00000000003,722.2000000000957,-0.35143390810569464
4.0,4.0,2.0,partial_33,2,1,0.1459119496855346,0.0,3521,242424.00000000003,724.3000000000961,-0.2889641692158799
4.0,4.0,2.0,partial_33,5,0,0.23144654088050315,1050.0,6220,606060.0,722.2000000000957,-0.22022734742567868
4.0,4.0,2.0,partial_33,5,1,0.2037735849056604,600.0,7415,606060.0,726.2000000000966,-0.243313315232654
4.0,4.0,2.0,partial_33,10,0,0.43144654088050316,1300.0,12038,1212120.0,723.800000000096,-0.024309423193074747
4.0,4.0,2.0,partial_33,10,1,0.33962264150943394,1000.0,11486,1212120.0,726.2000000000966,-0.11302604388463397
4.0,4.0,2.0,partial_33,20,0,0.6666666666666666,5850.0,21209,2424240.0,728.4000000000971,0.14123437931403263
4.0,4.0,2.0,partial_33,20,1,0.6264150943396226,5025.0,17582,2424240.0,729.4000000000973,0.11438486762768776
4.0,4.0,2.0,closed_33,2,0,0.12802768166089964,0.0,962,242424.00000000003,730.9000000000976,-0.2949881913549734
4.0,4.0,2.0,closed_33,2,1,0.17474048442906576,300.0,1122,242424.00000000003,732.0000000000979,-0.25115719062704045
4.0,4.0,2.0,closed_33,5,0,0.26124567474048443,425.0,2603,606060.0,733.6000000000982,-0.17557349737280534
4.0,4.0,2.0,closed_33,5,1,0.39100346020761245,650.0,5511,606060.0,732.0000000000979,-0.05511777056825798
4.0,4.0,2.0,closed_33,10,0,0.6539792387543253,4000.0,5592,1212120.0,733.7000000000983,0.1454847864852907
4.0,4.0,2.0,closed_33,10,1,0.5553633217993079,2775.0,5811,1212120.0,731.8000000000978,0.06901092158593222
4.0,4.0,2.0,closed_33,20,0,0.8408304498269896,8000.0,12660,2424240.0,734.0000000000983,0.24138686609142188
4.0,4.0,2.0,closed_33,20,1,0.8183391003460208,7950.0,11927,2424240.0,732.500000000098,0.22028630117448625
4.0,4.0,5.0,open_33,2,0,0.4120707596253902,800.0,5201,242424.00000000003,618.8000000000721,-0.021137622390040106
4.0,4.0,5.0,open_33,2,1,0.08740894901144641,0.0,5735,242424.00000000003,622.2000000000729,-0.35270485442938915
4.0,4.0,5.0,open_33,5,0,1.0,20450.0,9048,460144.4980797728,461.10000000003635,0.36377719358049154
4.0,4.0,5.0,open_33,5,1,0.20291363163371487,225.0,14218,606060.0,628.0000000000742,-0.24028155039855156
4.0,4.0,5.0,open_33,10,0,1.0,23000.0,10951,560505.7101474071,279.7999999999951,0.3702079885034431
4.0,4.0,5.0,open_33,10,1,1.0,23050.0,10956,543175.6522842201,271.2999999999932,0.371638651556791
4.0,4.0,5.0,open_33,20,0,1.0,23750.0,13985,712702.5119353067,176.69999999999425,0.3802581311866673
4.0,4.0,5.0,open_33,20,1,1.0,23850.0,14557,740769.6738713817,183.69999999999385,0.3766260782409876
4.0,4.0,5.0,partial_33,2,0,0.08679245283018867,0.0,3260,242424.00000000003,722.2000000000957,-0.35143390810569464
4.0,4.0,5.0,partial_33,2,1,0.1459119496855346,0.0,3521,242424.00000000003,724.3000000000961,-0.2889641692158799
4.0,4.0,5.0,partial_33,5,0,0.2,175.0,7794,606060.0,722.2000000000957,-0.24108821717527584
4.0,4.0,5.0,partial_33,5,1,0.21509433962264152,550.0,7335,606060.0,717.5000000000946,-0.23081745924015507
4.0,4.0,5.0,partial_33,10,0,0.4679245283018868,2300.0,12067,1212120.0,723.600000000096,-0.002265114977020727
4.0,4.0,5.0,partial_33,10,1,0.35094339622641507,950.0,11095,1212120.0,722.2000000000957,-0.1004817821660273
4.0,4.0,5.0,partial_33,20,0,0.6930817610062893,6775.0,20075,2424240.0,726.8000000000967,0.15438732250781154
4.0,4.0,5.0,partial_33,20,1,0.6389937106918239,5100.0,17876,2424240.0,732.9000000000981,0.12585795140428366
4.0,4.0,5.0,closed_33,2,0,0.12802768166089964,0.0,962,242424.00000000003,730.9000000000976,-0.2949881913549734
4.0,4.0,5.0,closed_33,2,1,0.17301038062283736,275.0,1127,242424.00000000003,732.0000000000979,-0.2526935286315495
4.0,4.0,5.0,closed_33,5,0,0.25259515570934254,350.0,2474,606060.0,733.6000000000982,-0.1823981674693527
4.0,4.0,5.0,closed_33,5,1,0.3892733564013841,625.0,5516,606060.0,732.0000000000979,-0.05638933305902935
4.0,4.0,5.0,closed_33,10,0,0.6314878892733564,2875.0,4273,1212120.0,733.7000000000983,0.15096417787367086
4.0,4.0,5.0,closed_33,10,1,0.6193771626297578,3275.0,6333,1212120.0,732.400000000098,0.12299105094547927
4.0,4.0,5.0,closed_33,20,0,0.8512110726643599,8775.0,10258,2424240.0,734.0000000000983,0.2383169299822073
4.0,4.0,5.0,closed_33,20,1,0.8391003460207612,8750.0,14236,2424240.0,732.2000000000979,0.22287884133542088
4.0,4.0,10.0,open_33,2,0,0.37460978147762747,775.0,5051,242424.00000000003,628.4000000000743,-0.05955274024070947
4.0,4.0,10.0,open_33,2,1,0.08740894901144641,0.0,5735,242424.00000000003,622.2000000000729,-0.35270485442938915
4.0,4.0,10.0,open_33,5,0,0.9864724245577523,17425.0,12457,606060.0,628.3000000000743,0.3456580962308514
4.0,4.0,10.0,open_33,5,1,1.0,20275.0,5913,331351.21597709076,329.9000000000065,0.40979474981684405
4.0,4.0,10.0,open_33,10,0,1.0,23250.0,11302,581813.8161055222,292.0999999999979,0.3638542816967104
4.0,4.0,10.0,open_33,10,1,1.0,23125.0,14714,701237.9590304943,352.6000000000117,0.3460663642598623
4.0,4.0,10.0,open_33,20,0,1.0,23800.0,11905,607579.2417978058,152.7999999999956,0.38901583745121365
4.0,4.0,10.0,open_33,20,1,1.0,23975.0,17229,866227.5499434983,217.19999999999195,0.3648609409567164
4.0,4.0,10.0,partial_33,2,0,0.08679245283018867,0.0,3260,242424.00000000003,722.2000000000957,-0.35143390810569464
4.0,4.0,10.0,partial_33,2,1,0.1459119496855346,0.0,3521,242424.00000000003,724.3000000000961,-0.2889641692158799
4.0,4.0,10.0,partial_33,5,0,0.20251572327044026,175.0,6451,606060.0,729.1000000000972,-0.23726533042647824
4.0,4.0,10.0,partial_33,5,1,0.25660377358490566,550.0,6937,606060.0,720.0000000000952,-0.18757232939264418
4.0,4.0,10.0,partial_33,10,0,0.45157232704402517,1225.0,11134,1212120.0,729.1000000000972,-0.0019917620077191944
4.0,4.0,10.0,partial_33,10,1,0.39245283018867927,950.0,10898,1212120.0,726.0000000000965,-0.0579815491185057
4.0,4.0,10.0,partial_33,20,0,0.7069182389937106,7900.0,23464,2424240.0,728.200000000097,0.15024590934942764
4.0,4.0,10.0,partial_33,20,1,0.6792452830188679,5400.0,20998,2424240.0,726.8000000000967,0.16081299436051102
4.0,4.0,10.0,closed_33,2,0,0.12802768166089964,0.0,962,242424.00000000003,730.9000000000976,-0.2949881913549734
4.0,4.0,10.0,closed_33,2,1,0.17993079584775087,275.0,1180,242424.00000000003,731.8000000000978,-0.24592392573668645
4.0,4.0,10.0,closed_33,5,0,0.25432525951557095,525.0,2798,606060.0,733.6000000000982,-0.1860443058011513
4.0,4.0,10.0,closed_33,5,1,0.3961937716262976,625.0,5569,606060.0,731.8000000000978,-0.04937753794643948
4.0,4.0,10.0,closed_33,10,0,0.6453287197231834,4050.0,4794,1212120.0,733.7000000000983,0.13845789760782637
4.0,4.0,10.0,closed_33,10,1,0.5588235294117647,2675.0,5823,1212120.0,732.2000000000979,0.07460910488631559
4.0,4.0,10.0,closed_33,20,0,0.8166089965397924,7825.0,13695,2424240.0,734.0000000000983,0.21970286363029326
4.0,4.0,10.0,closed_33,20,1,0.7647058823529411,6925.0,14461,2424240.0,733.6000000000982,0.18538734901949425
