block_size,attract_gain,drone_repel_gain,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
5,1.0,2.0,closed_33,5,0,0.9290657439446367,2650.0,7289,606060.0,696.1000000000897,0.4501892271868936
5,1.0,2.0,closed_33,5,1,0.5778546712802768,1325.0,5425,606060.0,733.1000000000981,0.12330043028450391
5,1.0,2.0,closed_33,10,0,1.0,6800.0,4594,394464.12067610794,219.8999999999918,0.5453431901587446
5,1.0,2.0,closed_33,10,1,0.7785467128027682,6325.0,12863,1212120.0,733.1000000000981,0.21292785367350733
5,1.0,2.0,closed_33,20,0,1.0,12125.0,7412,624439.394175787,175.8999999999943,0.43276580607748777
5,1.0,2.0,closed_33,20,1,1.0,9150.0,3613,292831.8711455241,79.69999999999975,0.5339610592969589
5,1.0,5.0,open_33,2,0,0.8626430801248699,2400.0,3281,242424.00000000003,640.200000000077,0.4487408020673247
5,1.0,5.0,open_33,2,1,0.11758584807492195,0.0,3860,242424.00000000003,649.6000000000791,-0.318326001353162
5,1.0,5.0,open_33,5,0,0.8657648283038502,5450.0,9335,606060.0,646.0000000000783,0.37781628831125136
5,1.0,5.0,open_33,5,1,0.49011446409989595,2325.0,9746,606060.0,655.3000000000804,0.030467652948476726
5,1.0,5.0,open_33,10,0,1.0,16150.0,4266,288966.47479856014,149.3999999999958,0.5190557828010057
5,1.0,5.0,open_33,10,1,1.0,12800.0,4724,323926.55406060396,168.8999999999947,0.552277607998113
5,1.0,5.0,open_33,20,0,1.0,17150.0,3154,225658.1494115088,58.20000000000056,0.5424633500821429
5,1.0,5.0,open_33,20,1,1.0,17500.0,3279,230678.4329053117,59.30000000000057,0.5357283067850399
5,1.0,5.0,partial_33,2,0,0.1710691823899371,0.0,3715,242424.00000000003,698.4000000000902,-0.2627806113144398
5,1.0,5.0,partial_33,2,1,0.3836477987421384,0.0,3557,242424.00000000003,689.4000000000882,-0.037104258338246016
5,1.0,5.0,partial_33,5,0,0.9383647798742139,5000.0,9033,606060.0,678.7000000000858,0.44133441295824294
5,1.0,5.0,partial_33,5,1,0.6163522012578616,925.0,8374,606060.0,716.9000000000945,0.17452942768052435
5,1.0,5.0,partial_33,10,0,0.8955974842767296,5875.0,17877,1212120.0,693.3000000000891,0.37396446107247894
5,1.0,5.0,partial_33,10,1,0.9547169811320755,10600.0,18365,1212120.0,694.0000000000892,0.3621790416029206
5,1.0,5.0,partial_33,20,0,1.0,16275.0,4085,287745.25886142254,76.39999999999993,0.4860677346425164
5,1.0,5.0,partial_33,20,1,1.0,14325.0,4265,303328.6396428081,81.09999999999967,0.5128346227387055
5,1.0,5.0,closed_33,2,0,0.25259515570934254,0.0,2789,242424.00000000003,706.000000000092,-0.17692594972317685
5,1.0,5.0,closed_33,2,1,0.1782006920415225,25.0,1986,242424.00000000003,723.700000000096,-0.25197101714938597
5,1.0,5.0,closed_33,5,0,0.8096885813148789,1475.0,7573,606060.0,710.700000000093,0.35208181436152786
5,1.0,5.0,closed_33,5,1,0.9186851211072664,1675.0,5389,606060.0,724.4000000000962,0.46637437394141534
5,1.0,5.0,closed_33,10,0,1.0,9175.0,5893,467838.39124440565,260.2999999999907,0.48056125014802054
5,1.0,5.0,closed_33,10,1,0.9256055363321799,5225.0,12192,1212120.0,721.5000000000955,0.38529456775831317
5,1.0,5.0,closed_33,20,0,1.0,11500.0,5615,463860.68271247623,128.59999999999698,0.4616066355332845
5,1.0,5.0,closed_33,20,1,0.9982698961937716,9325.0,25235,2424240.0,724.4000000000962,0.36693301900299036
5,1.0,10.0,open_33,2,0,0.7929240374609782,2475.0,3384,242424.00000000003,645.1000000000781,0.37271176795490435
5,1.0,10.0,open_33,2,1,0.11758584807492195,0.0,3860,242424.00000000003,649.6000000000791,-0.318326001353162
5,1.0,10.0,open_33,5,0,1.0,13600.0,5300,353758.46371402196,366.4000000000148,0.4919113382541706
5,1.0,10.0,open_33,5,1,1.0,12375.0,8074,525670.352841033,548.5000000000562,0.45209781426577256
5,1.0,10.0,open_33,10,0,1.0,13550.0,3222,237277.337818071,123.19999999999727,0.5714474974407275
5,1.0,10.0,open_33,10,1,1.0,13525.0,4525,310348.60222969996,162.49999999999505,0.5466821285208006
5,1.0,10.0,open_33,20,0,1.0,18050.0,3185,223367.01222780952,57.70000000000055,0.5308377200624965
5,1.0,10.0,open_33,20,1,1.0,17375.0,3121,223312.7675517709,57.70000000000055,0.5403599127455951
5,1.0,10.0,partial_33,2,0,0.1710691823899371,0.0,3715,242424.00000000003,698.4000000000902,-0.2627806113144398
5,1.0,10.0,partial_33,2,1,0.3836477987421384,0.0,3557,242424.00000000003,689.4000000000882,-0.037104258338246016
5,1.0,10.0,partial_33,5,0,1.0,8475.0,7423,512996.26031782187,560.800000000059,0.4788329004960352
5,1.0,10.0,partial_33,5,1,0.7044025157232704,1650.0,9336,606060.0,672.8000000000844,0.25202896708578437
5,1.0,10.0,partial_33,10,0,1.0,9925.0,6937,471830.74555610376,256.19999999998976,0.524807961328838
5,1.0,10.0,partial_33,10,1,0.9584905660377359,9600.0,18015,1212120.0,690.0000000000883,0.3813149299809112
5,1.0,10.0,partial_33,20,0,1.0,14075.0,4959,349511.4332037512,93.79999999999895,0.5081715192437763
5,1.0,10.0,partial_33,20,1,1.0,12850.0,3347,244619.42509820685,64.8000000000006,0.5490433593308772
5,1.0,10.0,closed_33,2,0,0.25259515570934254,0.0,2789,242424.00000000003,706.000000000092,-0.17692594972317685
5,1.0,10.0,closed_33,2,1,0.23183391003460208,325.0,1916,242424.00000000003,720.3000000000952,-0.19974818315657208
5,1.0,10.0,closed_33,5,0,0.7629757785467128,600.0,8526,606060.0,697.20000000009,0.32082868505807993
5,1.0,10.0,closed_33,5,1,0.8944636678200693,1825.0,6581,606060.0,717.2000000000945,0.433981175716603
5,1.0,10.0,closed_33,10,0,1.0,6575.0,9388,811576.8174697473,463.2000000000368,0.4841809660280254
5,1.0,10.0,closed_33,10,1,0.9221453287197232,7075.0,12813,1212120.0,733.1000000000981,0.34279618906444886
5,1.0,10.0,closed_33,20,0,1.0,10825.0,4218,390579.3511116095,108.89999999999809,0.4881426019028866
5,1.0,10.0,closed_33,20,1,1.0,11525.0,4637,385457.0050341855,106.9999999999982,0.4710100471083523
5,2.0,2.0,open_33,2,0,0.17065556711758584,425.0,4711,242424.00000000003,627.5000000000741,-0.26900354153881734
5,2.0,2.0,open_33,2,1,0.12278876170655567,0.0,4710,242424.00000000003,615.9000000000715,-0.3143234540717744
5,2.0,2.0,open_33,5,0,0.372528616024974,550.0,11529,606060.0,621.9000000000729,-0.06974859407335984
5,2.0,2.0,open_33,5,1,0.3995837669094693,1325.0,11631,606060.0,620.8000000000726,-0.05181792790229697
5,2.0,2.0,open_33,10,0,0.46826222684703434,1350.0,23505,1212120.0,624.4000000000734,0.01259590892363574
5,2.0,2.0,open_33,10,1,1.0,13400.0,7018,399977.0803907567,202.59999999999278,0.5211426619414012
5,2.0,2.0,open_33,20,0,1.0,18550.0,3591,228890.80411001062,57.00000000000054,0.5180629922943919
5,2.0,2.0,open_33,20,1,1.0,15900.0,3663,230165.3366196435,57.90000000000055,0.5500914000461937
5,2.0,2.0,partial_33,2,0,0.12327044025157233,0.0,3659,242424.00000000003,686.2000000000875,-0.313348611592393
5,2.0,2.0,partial_33,2,1,0.36981132075471695,25.0,3595,242424.00000000003,671.3000000000841,-0.05233113016177973
5,2.0,2.0,partial_33,5,0,0.9987421383647799,8200.0,8593,606060.0,681.3000000000864,0.4558996283499259
5,2.0,2.0,partial_33,5,1,0.48050314465408805,1550.0,8389,606060.0,689.9000000000883,0.025728258767756446
5,2.0,2.0,partial_33,10,0,0.8440251572327044,3975.0,17343,1212120.0,696.5000000000898,0.3507553547334137
5,2.0,2.0,partial_33,10,1,0.6163522012578616,1925.0,17838,1212120.0,698.4000000000902,0.1508716680987585
5,2.0,2.0,partial_33,20,0,1.0,10150.0,2326,180484.89390410297,46.800000000000395,0.6124563652841146
5,2.0,2.0,partial_33,20,1,1.0,12450.0,3645,263625.2267150008,69.30000000000034,0.5500840024482085
5,2.0,2.0,closed_33,2,0,0.24740484429065743,0.0,2888,242424.00000000003,705.0000000000917,-0.18288585551505393
5,2.0,2.0,closed_33,2,1,0.29411764705882354,125.0,3279,242424.00000000003,724.8000000000962,-0.1381350583428614
5,2.0,2.0,closed_33,5,0,0.5951557093425606,225.0,5278,606060.0,725.2000000000963,0.1643964413982472
5,2.0,2.0,closed_33,5,1,0.5103806228373703,900.0,5666,606060.0,726.2000000000966,0.06209755955038007
5,2.0,2.0,closed_33,10,0,0.9705882352941176,5500.0,9469,1212120.0,725.1000000000963,0.42873660065554964
5,2.0,2.0,closed_33,10,1,0.7837370242214533,6725.0,11878,1212120.0,726.0000000000965,0.21069420658810392
5,2.0,2.0,closed_33,20,0,1.0,9275.0,2610,264578.1913072434,73.00000000000013,0.5460664480419445
5,2.0,2.0,closed_33,20,1,0.9982698961937716,9375.0,19310,2424240.0,733.1000000000981,0.36789295215777684
5,2.0,5.0,open_33,2,0,0.4921956295525494,1450.0,4295,242424.00000000003,613.2000000000709,0.059405951710288146
5,2.0,5.0,open_33,2,1,0.12278876170655567,0.0,4710,242424.00000000003,615.9000000000715,-0.3143234540717744
5,2.0,5.0,open_33,5,0,0.3485952133194589,500.0,11434,606060.0,614.8000000000712,-0.09355334435778664
5,2.0,5.0,open_33,5,1,0.3298647242455775,725.0,11813,606060.0,632.4000000000752,-0.11579272396572496
5,2.0,5.0,open_33,10,0,0.8314255983350677,4150.0,23355,1212120.0,622.700000000073,0.3450839562608117
5,2.0,5.0,open_33,10,1,1.0,13400.0,6850,390511.1181173427,198.599999999993,0.5230478294498195
5,2.0,5.0,open_33,20,0,1.0,15025.0,3464,217770.13073231233,54.90000000000051,0.5645599935512193
5,2.0,5.0,open_33,20,1,1.0,17150.0,3125,202190.1527213198,50.90000000000045,0.5443589025453266
5,2.0,5.0,partial_33,2,0,0.12327044025157233,0.0,3659,242424.00000000003,686.2000000000875,-0.313348611592393
5,2.0,5.0,partial_33,2,1,0.36981132075471695,25.0,3595,242424.00000000003,671.3000000000841,-0.05233113016177973
5,2.0,5.0,partial_33,5,0,0.7056603773584905,2650.0,8025,606060.0,710.300000000093,0.240817610062893
5,2.0,5.0,partial_33,5,1,0.48050314465408805,1800.0,8889,606060.0,687.2000000000877,0.021250014981004123
5,2.0,5.0,partial_33,10,0,0.9132075471698113,7675.0,16115,1212120.0,704.3000000000916,0.3658467698315867
5,2.0,5.0,partial_33,10,1,1.0,8700.0,9839,694134.3601005084,381.3000000000182,0.5083895455898993
5,2.0,5.0,partial_33,20,0,1.0,12700.0,3525,253192.93007932836,66.5000000000005,0.5484241262891324
5,2.0,5.0,partial_33,20,1,1.0,13950.0,4336,316703.20298588136,84.79999999999946,0.5170458781015232
5,2.0,5.0,closed_33,2,0,0.24740484429065743,0.0,2888,242424.00000000003,705.0000000000917,-0.18288585551505393
5,2.0,5.0,closed_33,2,1,0.29411764705882354,125.0,3279,242424.00000000003,724.8000000000962,-0.1381350583428614
5,2.0,5.0,closed_33,5,0,0.5899653979238755,400.0,5318,606060.0,720.6000000000953,0.15529385404325105
5,2.0,5.0,closed_33,5,1,0.8633217993079585,3025.0,4628,606060.0,721.4000000000955,0.38527294831240355
5,2.0,5.0,closed_33,10,0,0.9342560553633218,3525.0,8309,1212120.0,727.900000000097,0.43493537326607823
5,2.0,5.0,closed_33,10,1,0.9913494809688581,7300.0,8276,1212120.0,721.8000000000956,0.4147738669320097
5,2.0,5.0,closed_33,20,0,0.9844290657439446,9300.0,18554,2424240.0,730.4000000000975,0.35583146020270684
5,2.0,5.0,closed_33,20,1,1.0,8525.0,16359,2221420.590229255,654.0000000000801,0.4008885453653143
5,2.0,10.0,open_33,2,0,0.26326742976066597,825.0,4705,242424.00000000003,626.5000000000739,-0.17617019150014937
5,2.0,10.0,open_33,2,1,0.12278876170655567,0.0,4710,242424.00000000003,615.9000000000715,-0.3143234540717744
5,2.0,10.0,open_33,5,0,0.3839750260145682,1150.0,11482,606060.0,613.600000000071,-0.06548847616996875
5,2.0,10.0,open_33,5,1,0.2976066597294485,800.0,11854,606060.0,625.8000000000737,-0.1497598335829551
5,2.0,10.0,open_33,10,0,0.6056191467221644,3675.0,23394,1212120.0,633.0000000000754,0.12256728632899286
5,2.0,10.0,open_33,10,1,1.0,12425.0,3745,238265.58859332,121.0999999999974,0.5777179895818398
5,2.0,10.0,open_33,20,0,1.0,15250.0,2735,183640.06637606397,46.50000000000039,0.576634709605314
5,2.0,10.0,open_33,20,1,1.0,12975.0,2237,160275.23569427896,40.60000000000031,0.6185816209763634
5,2.0,10.0,partial_33,2,0,0.12327044025157233,0.0,3659,242424.00000000003,686.2000000000875,-0.313348611592393
5,2.0,10.0,partial_33,2,1,0.36981132075471695,25.0,3595,242424.00000000003,671.3000000000841,-0.05233113016177973
5,2.0,10.0,partial_33,5,0,0.6314465408805031,3550.0,8768,606060.0,690.3000000000884,0.14966314546823797
5,2.0,10.0,partial_33,5,1,0.4830188679245283,1675.0,8323,606060.0,693.000000000089,0.026522138504429943
5,2.0,10.0,partial_33,10,0,0.9169811320754717,8025.0,17172,1212120.0,690.3000000000884,0.36362180672946487
5,2.0,10.0,partial_33,10,1,1.0,7900.0,10988,783564.6716570735,432.50000000002984,0.5076208587729191
5,2.0,10.0,partial_33,20,0,1.0,11575.0,2517,192996.32084916765,50.400000000000446,0.5857945128165035
5,2.0,10.0,partial_33,20,1,1.0,11975.0,3044,227181.46188336192,59.80000000000058,0.5678345942416403
5,2.0,10.0,closed_33,2,0,0.24740484429065743,0.0,2888,242424.00000000003,705.0000000000917,-0.18288585551505393
5,2.0,10.0,closed_33,2,1,0.29411764705882354,125.0,3279,242424.00000000003,724.8000000000962,-0.1381350583428614
5,2.0,10.0,closed_33,5,0,0.6089965397923875,650.0,5794,606060.0,721.0000000000954,0.16823919259069922
5,2.0,10.0,closed_33,5,1,0.7283737024221453,1950.0,5217,606060.0,726.0000000000965,0.2658463897491332
5,2.0,10.0,closed_33,10,0,0.9878892733564014,5625.0,6511,1212120.0,723.1000000000959,0.450850904454123
5,2.0,10.0,closed_33,10,1,1.0,7775.0,7599,984866.0761499119,574.8000000000621,0.4424238113135247
5,2.0,10.0,closed_33,20,0,1.0,8800.0,2398,243663.64779327065,66.90000000000047,0.5610488602285526
5,2.0,10.0,closed_33,20,1,1.0,8325.0,2445,241027.82277308684,66.10000000000052,0.5701616124636328
5,4.0,2.0,open_33,2,0,0.2715920915712799,1050.0,5323,242424.00000000003,603.3000000000686,-0.1719414889211566
5,4.0,2.0,open_33,2,1,0.3215400624349636,0.0,5267,242424.00000000003,602.1000000000683,-0.10627956134950958
5,4.0,2.0,open_33,5,0,0.8387096774193549,4300.0,13437,606060.0,606.2000000000693,0.3575479248103871
5,4.0,2.0,open_33,5,1,0.43600416233090533,175.0,13688,606060.0,606.5000000000693,-0.0017150358593824577
5,4.0,2.0,open_33,10,0,1.0,11850.0,13142,615459.7341209804,304.8000000000008,0.49912923704249434
5,4.0,2.0,open_33,10,1,1.0,15525.0,10994,523952.34618236986,260.3999999999907,0.46781715393415313
5,4.0,2.0,open_33,20,0,1.0,16325.0,4685,250389.28986453684,62.10000000000061,0.5322934997285629
5,4.0,2.0,open_33,20,1,1.0,18400.0,6122,320951.30993054947,79.59999999999975,0.4918190579305329
5,4.0,2.0,partial_33,2,0,0.11949685534591195,0.0,1722,242424.00000000003,728.8000000000972,-0.30926239372153747
5,4.0,2.0,partial_33,2,1,0.35471698113207545,0.0,1687,242424.00000000003,713.1000000000936,-0.04676149073745786
5,4.0,2.0,partial_33,5,0,0.8779874213836478,3350.0,5034,606060.0,728.8000000000972,0.41950869077348696
5,4.0,2.0,partial_33,5,1,0.5937106918238994,1150.0,6072,606060.0,719.100000000095,0.1535458986227081
5,4.0,2.0,partial_33,10,0,0.9069182389937107,4750.0,8914,1212120.0,719.200000000095,0.4132250845591555
5,4.0,2.0,partial_33,10,1,0.9647798742138365,6100.0,9756,1212120.0,725.5000000000964,0.4501263459834711
5,4.0,2.0,partial_33,20,0,1.0,11800.0,2625,221333.02551567554,58.000000000000554,0.5784358619333451
5,4.0,2.0,partial_33,20,1,1.0,11625.0,2457,202787.8156479746,52.60000000000048,0.5857849991831485
5,4.0,2.0,closed_33,2,0,0.25951557093425603,0.0,824,242424.00000000003,731.8000000000978,-0.1387276414773342
5,4.0,2.0,closed_33,2,1,0.13667820069204153,150.0,1751,242424.00000000003,733.7000000000983,-0.29792961093148285
5,4.0,2.0,closed_33,5,0,0.5847750865051903,825.0,3000,606060.0,732.400000000098,0.15358008591892916
5,4.0,2.0,closed_33,5,1,0.5207612456747405,400.0,3624,606060.0,734.3000000000984,0.09101867238715142
5,4.0,2.0,closed_33,10,0,0.9740484429065744,4000.0,3572,1212120.0,733.2000000000982,0.48740544865313173
5,4.0,2.0,closed_33,10,1,0.8927335640138409,4150.0,4416,1212120.0,733.5000000000982,0.3935168113330919
5,4.0,2.0,closed_33,20,0,0.9688581314878892,7700.0,11740,2424240.0,733.2000000000982,0.37821063193330884
5,4.0,2.0,closed_33,20,1,0.9913494809688581,8800.0,9186,2424240.0,733.4000000000982,0.3818205842700665
5,4.0,5.0,open_33,2,0,0.222684703433923,675.0,5423,242424.00000000003,605.7000000000692,-0.21879942437210761
5,4.0,5.0,open_33,2,1,0.3215400624349636,0.0,5267,242424.00000000003,602.1000000000683,-0.10627956134950958
5,4.0,5.0,open_33,5,0,0.6409989594172737,3725.0,13512,606060.0,603.6000000000687,0.16312087480704304
5,4.0,5.0,open_33,5,1,0.8168574401664932,1750.0,13357,606060.0,606.3000000000693,0.3672132828646051
5,4.0,5.0,open_33,10,0,1.0,13075.0,7574,372628.0351860223,185.19999999999376,0.5261062438500008
5,4.0,5.0,open_33,10,1,1.0,14575.0,7865,389035.30661624717,193.3999999999933,0.5043068479411874
5,4.0,5.0,open_33,20,0,1.0,16825.0,4683,252700.68950209394,62.70000000000062,0.5259303768449881
5,4.0,5.0,open_33,20,1,1.0,17800.0,3932,226187.82849279325,56.20000000000053,0.523175398817302
5,4.0,5.0,partial_33,2,0,0.11949685534591195,0.0,1722,242424.00000000003,728.8000000000972,-0.30926239372153747
5,4.0,5.0,partial_33,2,1,0.35471698113207545,0.0,1687,242424.00000000003,713.1000000000936,-0.04676149073745786
5,4.0,5.0,partial_33,5,0,0.7924528301886793,1775.0,4482,606060.0,728.8000000000972,0.35818776389996165
5,4.0,5.0,partial_33,5,1,0.5509433962264151,1400.0,6090,606060.0,716.4000000000943,0.10549555278086073
5,4.0,5.0,partial_33,10,0,0.8264150943396227,2900.0,10516,1212120.0,729.7000000000974,0.3558378060617454
5,4.0,5.0,partial_33,10,1,0.8012578616352202,3650.0,9819,1212120.0,725.0000000000963,0.3199956651733369
5,4.0,5.0,partial_33,20,0,1.0,9375.0,2600,231958.29728035396,62.00000000000061,0.6149200718590984
5,4.0,5.0,partial_33,20,1,1.0,13175.0,2940,239533.5815529297,62.50000000000062,0.5507152736520263
5,4.0,5.0,closed_33,2,0,0.25951557093425603,0.0,824,242424.00000000003,731.8000000000978,-0.1387276414773342
5,4.0,5.0,closed_33,2,1,0.13494809688581316,100.0,1580,242424.00000000003,733.7000000000983,-0.2974590825000499
5,4.0,5.0,closed_33,5,0,0.8373702422145328,1000.0,4334,606060.0,731.8000000000978,0.4023015383967178
5,4.0,5.0,closed_33,5,1,0.5190311418685121,350.0,3453,606060.0,734.3000000000984,0.09130107678563029
5,4.0,5.0,closed_33,10,0,0.9550173010380623,4875.0,4303,1212120.0,733.4000000000982,0.44347094973770285
5,4.0,5.0,closed_33,10,1,0.9896193771626297,3625.0,4520,1212120.0,731.9000000000979,0.5036153385926555
5,4.0,5.0,closed_33,20,0,1.0,8600.0,1518,190218.1977527626,51.90000000000047,0.5928484492142052
5,4.0,5.0,closed_33,20,1,1.0,9150.0,1771,227256.10717915278,62.70000000000062,0.5703125583817827
5,4.0,10.0,open_33,2,0,0.3798126951092612,2600.0,5272,242424.00000000003,604.2000000000688,-0.07767270421243713
5,4.0,10.0,open_33,2,1,0.3215400624349636,0.0,5267,242424.00000000003,602.1000000000683,-0.10627956134950958
5,4.0,10.0,open_33,5,0,0.4921956295525494,600.0,13585,606060.0,606.7000000000694,0.05035288619216746
5,4.0,10.0,open_33,5,1,0.5390218522372529,1575.0,13486,606060.0,603.7000000000687,0.08600722374252509
5,4.0,10.0,open_33,10,0,1.0,13600.0,6005,312128.5981877274,154.99999999999548,0.5343682728235251
5,4.0,10.0,open_33,10,1,1.0,15475.0,7183,357222.68730931426,178.29999999999416,0.4995950029431658
5,4.0,10.0,open_33,20,0,1.0,16300.0,3642,214205.25871133618,53.50000000000049,0.5463320080279981
5,4.0,10.0,open_33,20,1,1.0,17425.0,3677,210845.86824181443,52.500000000000476,0.5320116536842971
5,4.0,10.0,partial_33,2,0,0.11949685534591195,0.0,1722,242424.00000000003,728.8000000000972,-0.30926239372153747
5,4.0,10.0,partial_33,2,1,0.35471698113207545,0.0,1687,242424.00000000003,713.1000000000936,-0.04676149073745786
5,4.0,10.0,partial_33,5,0,0.7672955974842768,1450.0,5872,606060.0,728.8000000000972,0.32919638773911564
5,4.0,10.0,partial_33,5,1,0.48930817610062893,1375.0,5404,606060.0,724.5000000000962,0.044254017264384354
5,4.0,10.0,partial_33,10,0,0.7522012578616353,2275.0,8230,1212120.0,731.1000000000977,0.2937388944458218
5,4.0,10.0,partial_33,10,1,1.0,8475.0,4492,388226.0256773783,212.29999999999222,0.5709224728023568
5,4.0,10.0,partial_33,20,0,1.0,9625.0,2909,258812.6264225971,69.40000000000033,0.6036858955322231
5,4.0,10.0,partial_33,20,1,1.0,12300.0,2213,195753.25902419677,51.20000000000046,0.5819645431241283
5,4.0,10.0,closed_33,2,0,0.25951557093425603,0.0,824,242424.00000000003,731.8000000000978,-0.1387276414773342
5,4.0,10.0,closed_33,2,1,0.13321799307958476,100.0,1218,242424.00000000003,733.7000000000983,-0.2954647380944959
5,4.0,10.0,closed_33,5,0,0.6089965397923875,450.0,2091,606060.0,729.2000000000972,0.19843507716025335
5,4.0,10.0,closed_33,5,1,0.5173010380622838,350.0,3091,606060.0,734.3000000000984,0.0920503346228306
5,4.0,10.0,closed_33,10,0,1.0,5250.0,1525,220589.49966628756,122.59999999999731,0.6471701562042566
5,4.0,10.0,closed_33,10,1,0.903114186851211,3625.0,3743,1212120.0,734.3000000000984,0.4201276945966764
5,4.0,10.0,closed_33,20,0,0.9878892733564014,7200.0,8781,2424240.0,733.2000000000982,0.41228079760729
5,4.0,10.0,closed_33,20,1,0.9878892733564014,8025.0,12288,2424240.0,734.3000000000984,0.39015724150195696
8,1.0,2.0,open_33,2,0,0.8324661810613944,550.0,3504,242424.00000000003,636.6000000000762,0.43691597240758007
8,1.0,2.0,open_33,2,1,0.20499479708636836,0.0,3710,242424.00000000003,647.8000000000787,-0.2243229516836456
8,1.0,2.0,open_33,5,0,1.0,11625.0,4580,318432.24218024954,328.1000000000061,0.5309759355016244
8,1.0,2.0,open_33,5,1,0.9885535900104059,9050.0,9395,606060.0,638.5000000000766,0.45865140232786306
8,1.0,2.0,open_33,10,0,1.0,16025.0,3712,259956.29413516936,133.29999999999671,0.530612628411564
8,1.0,2.0,open_33,10,1,1.0,14825.0,4794,331745.6501562402,171.69999999999453,0.525442839213498
8,1.0,2.0,open_33,20,0,1.0,17250.0,2601,191530.27249098942,49.000000000000426,0.5541250276323089
8,1.0,2.0,open_33,20,1,1.0,17575.0,3040,220711.00631051091,56.700000000000536,0.5394473781612062
8,1.0,2.0,partial_33,2,0,0.9811320754716981,750.0,3296,242424.00000000003,659.6000000000814,0.5827761010404001
8,1.0,2.0,partial_33,2,1,0.3672955974842767,0.0,3952,242424.00000000003,652.2000000000797,-0.0565079421533817
8,1.0,2.0,partial_33,5,0,0.6792452830188679,2650.0,9316,606060.0,677.7000000000855,0.21123752688611172
8,1.0,2.0,partial_33,5,1,0.9886792452830189,7975.0,9233,606060.0,671.7000000000842,0.4473927253103799
8,1.0,2.0,partial_33,10,0,0.9584905660377359,9175.0,18023,1212120.0,690.6000000000885,0.3877248395587497
8,1.0,2.0,partial_33,10,1,0.9622641509433962,8850.0,18024,1212120.0,693.000000000089,0.39644939448379224
8,1.0,2.0,partial_33,20,0,1.0,13025.0,3157,233326.49087771168,61.90000000000061,0.5498430327146475
8,1.0,2.0,partial_33,20,1,1.0,11425.0,2935,218981.9480124344,57.60000000000055,0.5784405011279818
8,1.0,2.0,closed_33,2,0,0.33391003460207613,0.0,3166,242424.00000000003,699.3000000000904,-0.09329713684445226
8,1.0,2.0,closed_33,2,1,0.4913494809688581,325.0,2559,242424.00000000003,715.8000000000942,0.07012597497945469
8,1.0,2.0,closed_33,5,0,0.7491349480968859,2125.0,6694,606060.0,709.5000000000928,0.27879931934091695
8,1.0,2.0,closed_33,5,1,0.726643598615917,1850.0,6220,606060.0,709.8000000000928,0.2627667532876604
8,1.0,2.0,closed_33,10,0,0.9792387543252595,3300.0,12804,1212120.0,727.3000000000968,0.478982273948487
8,1.0,2.0,closed_33,10,1,0.9965397923875432,6800.0,13314,1212120.0,713.9000000000938,0.42335948210648333
8,1.0,2.0,closed_33,20,0,1.0,10325.0,4568,365282.96761334734,100.89999999999854,0.49757141444427566
8,1.0,2.0,closed_33,20,1,0.9982698961937716,11225.0,27228,2424240.0,721.0000000000954,0.32700596806133453
8,1.0,5.0,open_33,2,0,0.6430801248699272,1475.0,3529,242424.00000000003,632.4000000000752,0.22492438329030953
8,1.0,5.0,open_33,2,1,0.20499479708636836,0.0,3710,242424.00000000003,647.8000000000787,-0.2243229516836456
8,1.0,5.0,open_33,5,0,1.0,12150.0,4079,291203.3168489223,301.40000000000003,0.5360818928680888
8,1.0,5.0,open_33,5,1,1.0,11675.0,3831,276746.13750894926,287.999999999997,0.5484192359295709
8,1.0,5.0,open_33,10,0,1.0,15675.0,2660,197809.49974969216,101.39999999999851,0.5603129566948907
8,1.0,5.0,open_33,10,1,1.0,13600.0,3452,246890.31464560004,127.19999999999705,0.5660854814955988
8,1.0,5.0,open_33,20,0,1.0,18525.0,2687,197572.4902888122,50.70000000000045,0.5359360258823086
8,1.0,5.0,open_33,20,1,1.0,18275.0,3115,222107.1068748464,56.80000000000054,0.5292974220283478
8,1.0,5.0,partial_33,2,0,0.9811320754716981,750.0,3296,242424.00000000003,659.6000000000814,0.5827761010404001
8,1.0,5.0,partial_33,2,1,0.3672955974842767,0.0,3952,242424.00000000003,652.2000000000797,-0.0565079421533817
8,1.0,5.0,partial_33,5,0,0.959748427672956,3750.0,8841,606060.0,688.500000000088,0.4825340288855884
8,1.0,5.0,partial_33,5,1,0.9534591194968554,5500.0,9005,606060.0,674.3000000000848,0.4492878280230993
8,1.0,5.0,partial_33,10,0,0.9735849056603774,7975.0,18731,1212120.0,689.5000000000882,0.42066774256130635
8,1.0,5.0,partial_33,10,1,0.9849056603773585,10275.0,17912,1212120.0,692.700000000089,0.39793173322388575
8,1.0,5.0,partial_33,20,0,1.0,13950.0,3959,278940.97334765876,74.20000000000006,0.5229819919923139
8,1.0,5.0,partial_33,20,1,1.0,12450.0,3083,224984.87634538533,59.30000000000057,0.5601708830051415
8,1.0,5.0,closed_33,2,0,0.33391003460207613,0.0,3166,242424.00000000003,699.3000000000904,-0.09329713684445226
8,1.0,5.0,closed_33,2,1,0.41522491349480967,375.0,2454,242424.00000000003,711.1000000000931,-0.010278940171203704
8,1.0,5.0,closed_33,5,0,0.71280276816609,2275.0,7151,606060.0,698.0000000000902,0.23746921095401477
