lane_spacing,attract_gain,drone_repel_gain,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
2.5,1.0,2.0,closed_33,20,0,0.9809688581314879,10625.0,25317,2424240.0,729.5000000000973,0.3225078056530093
2.5,1.0,2.0,closed_33,20,1,0.967128027681661,10350.0,25948,2424240.0,734.5000000000985,0.31413132120497667
2.5,1.0,5.0,open_33,2,0,0.2767950052029136,700.0,3761,242424.00000000003,656.9000000000808,-0.15657409376522327
2.5,1.0,5.0,open_33,2,1,0.3413111342351717,1475.0,3917,242424.00000000003,647.8000000000787,-0.09837141245112183
2.5,1.0,5.0,open_33,5,0,0.5026014568158168,6550.0,9708,606060.0,655.5000000000805,-0.009414361893181927
2.5,1.0,5.0,open_33,5,1,0.5067637877211238,5400.0,9983,606060.0,657.700000000081,0.008843737338500163
2.5,1.0,5.0,open_33,10,0,0.9250780437044746,16500.0,20016,1212120.0,655.6000000000805,0.287355932913013
2.5,1.0,5.0,open_33,10,1,0.8480749219562955,13400.0,19695,1212120.0,653.10000000008,0.24822578925795494
2.5,1.0,5.0,open_33,20,0,1.0,21925.0,7923,498820.05202104617,130.99999999999685,0.4289528919282306
2.5,1.0,5.0,open_33,20,1,1.0,21100.0,7882,496318.4391689054,130.49999999999687,0.43955417524632223
2.5,1.0,5.0,partial_33,2,0,0.3484276729559748,1550.0,3587,242424.00000000003,675.400000000085,-0.09790678672343969
2.5,1.0,5.0,partial_33,2,1,0.410062893081761,875.0,3557,242424.00000000003,669.0000000000836,-0.02240238722680324
2.5,1.0,5.0,partial_33,5,0,0.6817610062893081,4525.0,9070,606060.0,676.5000000000853,0.18593102960921484
2.5,1.0,5.0,partial_33,5,1,0.8616352201257862,5575.0,9286,606060.0,673.5000000000846,0.353649600613267
2.5,1.0,5.0,partial_33,10,0,0.9823899371069182,15600.0,18253,1212120.0,682.9000000000867,0.31478334587846657
2.5,1.0,5.0,partial_33,10,1,1.0,14775.0,14743,919645.3458402358,498.7000000000449,0.3827394179307146
2.5,1.0,5.0,partial_33,20,0,1.0,18800.0,10658,688747.7683934425,186.2999999999937,0.3960127243805018
2.5,1.0,5.0,partial_33,20,1,1.0,18550.0,12575,804421.5691356375,218.1999999999919,0.38990827785373666
2.5,1.0,5.0,closed_33,2,0,0.27854671280276816,0.0,1708,242424.00000000003,719.200000000095,-0.14005503501246283
2.5,1.0,5.0,closed_33,2,1,0.27854671280276816,25.0,2316,242424.00000000003,728.100000000097,-0.14691736835480038
2.5,1.0,5.0,closed_33,5,0,0.17474048442906576,375.0,6607,606060.0,719.300000000095,-0.2729724325101327
2.5,1.0,5.0,closed_33,5,1,0.4031141868512111,2625.0,6192,606060.0,725.3000000000964,-0.08494915005752049
2.5,1.0,5.0,closed_33,10,0,0.6695501730103807,5550.0,12603,1212120.0,728.000000000097,0.11881845941292793
2.5,1.0,5.0,closed_33,10,1,0.7076124567474048,7150.0,12679,1212120.0,727.5000000000969,0.12410010572856586
2.5,1.0,5.0,closed_33,20,0,0.9377162629757786,8425.0,22558,2424240.0,729.1000000000972,0.3253972847606066
2.5,1.0,5.0,closed_33,20,1,0.9688581314878892,10075.0,27321,2424240.0,726.8000000000967,0.32126974570799405
2.5,1.0,10.0,open_33,2,0,0.3267429760665973,1200.0,3853,242424.00000000003,650.6000000000794,-0.11007966813227263
2.5,1.0,10.0,open_33,2,1,0.3381893860561915,1475.0,3927,242424.00000000003,644.2000000000779,-0.10174298694338965
2.5,1.0,10.0,open_33,5,0,0.4599375650364204,5675.0,9918,606060.0,645.0000000000781,-0.04257133527164739
2.5,1.0,10.0,open_33,5,1,0.47658688865764826,5400.0,9771,606060.0,650.4000000000793,-0.021854918368890003
2.5,1.0,10.0,open_33,10,0,1.0,20575.0,12922,795196.3401515015,419.900000000027,0.3690855378632491
2.5,1.0,10.0,open_33,10,1,0.8064516129032258,13400.0,20010,1212120.0,656.4000000000807,0.20586741747270584
2.5,1.0,10.0,open_33,20,0,1.0,22375.0,8728,541916.2261599619,142.4999999999962,0.4180697232634174
2.5,1.0,10.0,open_33,20,1,1.0,21075.0,9266,581209.9295673808,154.19999999999553,0.4303962539803859
2.5,1.0,10.0,partial_33,2,0,0.3081761006289308,1125.0,3672,242424.00000000003,671.3000000000841,-0.13448511541102617
2.5,1.0,10.0,partial_33,2,1,0.3559748427672956,950.0,3601,242424.00000000003,672.5000000000844,-0.08095031597674276
2.5,1.0,10.0,partial_33,5,0,0.939622641509434,5625.0,9303,606060.0,665.7000000000828,0.43257104415031755
2.5,1.0,10.0,partial_33,5,1,0.5345911949685535,4700.0,9194,606060.0,690.2000000000884,0.032458370411635046
2.5,1.0,10.0,partial_33,10,0,0.9836477987421384,15675.0,18644,1212120.0,688.9000000000881,0.31467617908610235
2.5,1.0,10.0,partial_33,10,1,1.0,13675.0,12872,828486.3729986551,451.90000000003425,0.4123076413663889
2.5,1.0,10.0,partial_33,20,0,1.0,17975.0,12113,791544.2047724808,214.79999999999208,0.399993269461092
2.5,1.0,10.0,partial_33,20,1,1.0,18125.0,12418,824172.2640159568,223.69999999999158,0.39535851940595296
2.5,1.0,10.0,closed_33,2,0,0.27854671280276816,0.0,1708,242424.00000000003,719.200000000095,-0.14005503501246283
2.5,1.0,10.0,closed_33,2,1,0.27854671280276816,25.0,2316,242424.00000000003,728.100000000097,-0.14691736835480038
2.5,1.0,10.0,closed_33,5,0,0.17993079584775087,75.0,5814,606060.0,726.0000000000965,-0.2607986906535934
2.5,1.0,10.0,closed_33,5,1,0.45674740484429066,2100.0,6052,606060.0,725.3000000000964,-0.018756073503175957
2.5,1.0,10.0,closed_33,10,0,0.6782006920415224,5550.0,12314,1212120.0,726.5000000000966,0.1277868039590289
2.5,1.0,10.0,closed_33,10,1,0.6211072664359861,5950.0,12143,1212120.0,727.6000000000969,0.06174803188737013
2.5,1.0,10.0,closed_33,20,0,0.7958477508650519,8600.0,25250,2424240.0,726.2000000000966,0.17822415487804935
2.5,1.0,10.0,closed_33,20,1,1.0,10350.0,18538,1680438.6512219252,482.0000000000411,0.39406580618034837
2.5,2.5,2.0,open_33,2,0,0.6909469302809573,1600.0,4554,242424.00000000003,619.7000000000724,0.26469884367731766
2.5,2.5,2.0,open_33,2,1,0.2299687825182102,450.0,5243,242424.00000000003,628.5000000000744,-0.20796084085923316
2.5,2.5,2.0,open_33,5,0,0.3673257023933403,2850.0,13121,606060.0,632.3000000000752,-0.10484708987541821
2.5,2.5,2.0,open_33,5,1,0.5244536940686785,3225.0,13570,606060.0,623.0000000000731,0.05048191255335979
2.5,2.5,2.0,open_33,10,0,0.6451612903225806,8200.0,26851,1212120.0,629.4000000000746,0.10509428206275565
2.5,2.5,2.0,open_33,10,1,0.6337148803329865,7700.0,26995,1212120.0,629.1000000000745,0.09973919797508154
2.5,2.5,2.0,open_33,20,0,1.0,19575.0,3841,230645.70076354267,57.400000000000546,0.5018619485542078
2.5,2.5,2.0,open_33,20,1,1.0,19500.0,3709,220842.52676679147,54.90000000000051,0.5050795703692061
2.5,2.5,2.0,partial_33,2,0,0.22641509433962265,900.0,2762,242424.00000000003,702.1000000000911,-0.21325939512617806
2.5,2.5,2.0,partial_33,2,1,0.31572327044025156,325.0,2969,242424.00000000003,691.9000000000888,-0.11024174121384953
2.5,2.5,2.0,partial_33,5,0,0.8704402515723271,3425.0,8114,606060.0,686.4000000000875,0.3978725292598767
2.5,2.5,2.0,partial_33,5,1,0.7937106918238994,3650.0,7892,606060.0,692.900000000089,0.316382397021157
2.5,2.5,2.0,partial_33,10,0,0.9672955974842767,11875.0,17725,1212120.0,687.6000000000878,0.35608018601534097
2.5,2.5,2.0,partial_33,10,1,0.9761006289308176,10325.0,17178,1212120.0,715.9000000000942,0.3887735977500385
2.5,2.5,2.0,partial_33,20,0,1.0,17475.0,4462,301918.6987885004,78.39999999999982,0.4636051552898833
2.5,2.5,2.0,partial_33,20,1,1.0,16950.0,5413,345566.2945572389,89.1999999999992,0.461979101191938
2.5,2.5,2.0,closed_33,2,0,0.24740484429065743,0.0,1795,242424.00000000003,726.4000000000966,-0.1749033772435703
2.5,2.5,2.0,closed_33,2,1,0.03806228373702422,0.0,1409,242424.00000000003,734.9000000000985,-0.4017700013782798
2.5,2.5,2.0,closed_33,5,0,0.12802768166089964,275.0,2599,606060.0,733.5000000000982,-0.3138208303721568
2.5,2.5,2.0,closed_33,5,1,0.356401384083045,1225.0,2954,606060.0,733.6000000000982,-0.09391862428764006
2.5,2.5,2.0,closed_33,10,0,0.5986159169550173,2750.0,8590,1212120.0,733.4000000000982,0.10869398244666587
2.5,2.5,2.0,closed_33,10,1,0.6608996539792388,3375.0,9120,1212120.0,734.3000000000984,0.15844662419963632
2.5,2.5,2.0,closed_33,20,0,0.903114186851211,6975.0,13685,2424240.0,734.5000000000985,0.3248827890967968
2.5,2.5,2.0,closed_33,20,1,0.7716262975778547,5750.0,13099,2424240.0,734.3000000000984,0.21768287433532477
2.5,2.5,5.0,open_33,2,0,0.7939646201873048,4225.0,4545,242424.00000000003,600.9000000000681,0.3398862185565271
2.5,2.5,5.0,open_33,2,1,0.2299687825182102,450.0,5243,242424.00000000003,628.5000000000744,-0.20796084085923316
2.5,2.5,5.0,open_33,5,0,0.404786680541103,4125.0,13669,606060.0,625.5000000000737,-0.08286528576645971
2.5,2.5,5.0,open_33,5,1,0.42455775234131116,2950.0,13303,606060.0,628.5000000000744,-0.04779618182143072
2.5,2.5,5.0,open_33,10,0,0.6129032258064516,7025.0,27243,1212120.0,629.4000000000746,0.08708646466114797
2.5,2.5,5.0,open_33,10,1,0.6222684703433923,8175.0,27435,1212120.0,626.900000000074,0.08214246091716801
2.5,2.5,5.0,open_33,20,0,1.0,19325.0,3536,214403.3088607737,53.40000000000049,0.5100233954411778
2.5,2.5,5.0,open_33,20,1,1.0,20975.0,3663,225362.07430636417,56.600000000000534,0.4870061066785893
2.5,2.5,5.0,partial_33,2,0,0.2578616352201258,1050.0,3316,242424.00000000003,677.8000000000856,-0.1849652370294555
2.5,2.5,5.0,partial_33,2,1,0.31572327044025156,325.0,2969,242424.00000000003,691.9000000000888,-0.11024174121384953
2.5,2.5,5.0,partial_33,5,0,0.6364779874213836,2625.0,8026,606060.0,702.5000000000912,0.170202743942892
2.5,2.5,5.0,partial_33,5,1,0.6050314465408805,3325.0,7697,606060.0,695.4000000000896,0.1280432238049314
2.5,2.5,5.0,partial_33,10,0,0.989937106918239,12550.0,15628,1212120.0,695.7000000000896,0.3704418863199085
2.5,2.5,5.0,partial_33,10,1,0.959748427672956,10625.0,17108,1212120.0,698.5000000000903,0.3677350853724931
2.5,2.5,5.0,partial_33,20,0,1.0,17825.0,4717,311941.92457942385,80.5999999999997,0.45562606873623035
2.5,2.5,5.0,partial_33,20,1,1.0,17925.0,7602,519866.33374931524,138.6999999999964,0.426861563307999
2.5,2.5,5.0,closed_33,2,0,0.24740484429065743,0.0,1795,242424.00000000003,726.4000000000966,-0.1749033772435703
2.5,2.5,5.0,closed_33,2,1,0.03806228373702422,0.0,1409,242424.00000000003,734.9000000000985,-0.4017700013782798
2.5,2.5,5.0,closed_33,5,0,0.12802768166089964,250.0,2258,606060.0,733.7000000000983,-0.3120873486447685
2.5,2.5,5.0,closed_33,5,1,0.35813148788927335,1200.0,2587,606060.0,733.6000000000982,-0.08900025236700712
2.5,2.5,5.0,closed_33,10,0,0.49480968858131485,1650.0,8688,1212120.0,733.6000000000982,0.025670142640274646
2.5,2.5,5.0,closed_33,10,1,0.5051903114186851,3750.0,10054,1212120.0,733.3000000000982,-0.008641763903948413
2.5,2.5,5.0,closed_33,20,0,0.8166089965397924,7200.0,14000,2424240.0,733.3000000000982,0.23246799451416503
2.5,2.5,5.0,closed_33,20,1,0.7941176470588235,6500.0,11986,2424240.0,734.3000000000984,0.22578979034086002
2.5,2.5,10.0,open_33,2,0,0.8168574401664932,3750.0,4494,242424.00000000003,602.6000000000685,0.37019749476494523
2.5,2.5,10.0,open_33,2,1,0.2299687825182102,450.0,5243,242424.00000000003,628.5000000000744,-0.20796084085923316
2.5,2.5,10.0,open_33,5,0,0.5411030176899063,5600.0,13235,606060.0,623.1000000000731,0.03807274446160461
2.5,2.5,10.0,open_33,5,1,0.6024973985431842,5125.0,13092,606060.0,623.5000000000732,0.10676284388191629
2.5,2.5,10.0,open_33,10,0,0.7336108220603538,11150.0,27098,1212120.0,629.4000000000746,0.1575435015931653
2.5,2.5,10.0,open_33,10,1,0.6045785639958376,6375.0,27627,1212120.0,625.3000000000736,0.08670863911558793
2.5,2.5,10.0,open_33,20,0,1.0,19775.0,3964,241948.60297331493,60.70000000000059,0.49719167143204174
2.5,2.5,10.0,open_33,20,1,1.0,19875.0,3537,223161.27456326922,56.20000000000053,0.502619467266483
2.5,2.5,10.0,partial_33,2,0,0.24528301886792453,1025.0,2942,242424.00000000003,690.8000000000885,-0.19598473350802517
2.5,2.5,10.0,partial_33,2,1,0.31572327044025156,325.0,2969,242424.00000000003,691.9000000000888,-0.11024174121384953
2.5,2.5,10.0,partial_33,5,0,0.5584905660377358,2925.0,9247,606060.0,682.8000000000867,0.0836398897851364
2.5,2.5,10.0,partial_33,5,1,0.759748427672956,3375.0,8694,606060.0,698.2000000000902,0.28384864895090267
2.5,2.5,10.0,partial_33,10,0,0.9358490566037736,11425.0,15621,1212120.0,699.0000000000904,0.33259064539869765
2.5,2.5,10.0,partial_33,10,1,1.0,13500.0,6549,425933.722886818,226.39999999999142,0.4779447525559195
2.5,2.5,10.0,partial_33,20,0,1.0,18650.0,6012,398876.2085201596,104.49999999999834,0.42976162961710146
2.5,2.5,10.0,partial_33,20,1,1.0,17575.0,5850,391018.15956846904,102.69999999999844,0.44731044034846273
2.5,2.5,10.0,closed_33,2,0,0.24740484429065743,0.0,1795,242424.00000000003,726.4000000000966,-0.1749033772435703
2.5,2.5,10.0,closed_33,2,1,0.03806228373702422,0.0,1409,242424.00000000003,734.9000000000985,-0.4017700013782798
2.5,2.5,10.0,closed_33,5,0,0.13494809688581316,300.0,2640,606060.0,733.5000000000982,-0.30711544973787464
2.5,2.5,10.0,closed_33,5,1,0.35986159169550175,1150.0,3267,606060.0,733.5000000000982,-0.09050145074252011
2.5,2.5,10.0,closed_33,10,0,0.6626297577854672,2375.0,7187,1212120.0,733.6000000000982,0.18405569039852063
2.5,2.5,10.0,closed_33,10,1,0.6505190311418685,3875.0,8527,1212120.0,733.1000000000981,0.13829464626289853
2.5,2.5,10.0,closed_33,20,0,0.7024221453287197,5950.0,16068,2424240.0,733.7000000000983,0.14184175761538095
2.5,2.5,10.0,closed_33,20,1,0.7629757785467128,6650.0,12406,2424240.0,733.7000000000983,0.19076717444090388
2.5,5.0,2.0,open_33,2,0,0.4953173777315297,1200.0,4882,242424.00000000003,618.8000000000721,0.06254027775026452
2.5,5.0,2.0,open_33,2,1,0.4921956295525494,500.0,4942,242424.00000000003,619.0000000000722,0.06771267489972901
2.5,5.0,2.0,open_33,5,0,0.3798126951092612,2750.0,13801,606060.0,621.2000000000727,-0.09124120378511782
2.5,5.0,2.0,open_33,5,1,0.3704474505723205,2450.0,14091,606060.0,621.6000000000728,-0.0971975877828963
2.5,5.0,2.0,open_33,10,0,1.0,18500.0,25027,1149717.642760418,583.4000000000641,0.3430760603047611
2.5,5.0,2.0,open_33,10,1,0.6982310093652445,8900.0,27313,1212120.0,628.5000000000744,0.149845725975519
2.5,5.0,2.0,open_33,20,0,1.0,19675.0,5112,279409.02851782786,69.40000000000033,0.48514269928694004
2.5,5.0,2.0,open_33,20,1,1.0,19975.0,3324,208881.5481893667,51.50000000000046,0.5054076626762478
2.5,5.0,2.0,partial_33,2,0,0.19245283018867926,600.0,2338,242424.00000000003,721.7000000000955,-0.24262188322405107
2.5,5.0,2.0,partial_33,2,1,0.17484276729559747,0.0,1073,242424.00000000003,731.8000000000978,-0.23519573655478754
2.5,5.0,2.0,partial_33,5,0,0.6465408805031446,1975.0,8968,606060.0,725.5000000000964,0.18854750720442617
2.5,5.0,2.0,partial_33,5,1,0.5157232704402516,2275.0,6524,606060.0,731.8000000000978,0.054677882327473365
2.5,5.0,2.0,partial_33,10,0,0.8842767295597485,6500.0,16759,1212120.0,734.1000000000984,0.3537967319032619
2.5,5.0,2.0,partial_33,10,1,0.8415094339622642,7025.0,13766,1212120.0,733.3000000000982,0.30493095993824704
2.5,5.0,2.0,partial_33,20,0,0.9987421383647799,17325.0,21625,2424240.0,734.1000000000984,0.30341317632365405
2.5,5.0,2.0,partial_33,20,1,1.0,17375.0,3230,267024.38687325455,69.50000000000033,0.4810802884802799
2.5,5.0,2.0,closed_33,2,0,0.04498269896193772,0.0,267,242424.00000000003,734.1000000000984,-0.3728405850729504
2.5,5.0,2.0,closed_33,2,1,0.0328719723183391,0.0,841,242424.00000000003,734.9000000000985,-0.40494456514936117
2.5,5.0,2.0,closed_33,5,0,0.10034602076124567,175.0,1529,606060.0,734.2000000000984,-0.336767558500475
2.5,5.0,2.0,closed_33,5,1,0.33217993079584773,1050.0,1568,606060.0,734.9000000000985,-0.10133654887980151
2.5,5.0,2.0,closed_33,10,0,0.4031141868512111,850.0,3236,1212120.0,734.4000000000984,-0.03882741731039205
2.5,5.0,2.0,closed_33,10,1,0.5674740484429066,3300.0,4781,1212120.0,734.9000000000985,0.0737776224556119
2.5,5.0,2.0,closed_33,20,0,0.6643598615916955,4875.0,9150,2424240.0,734.9000000000985,0.13078741559679932
2.5,5.0,2.0,closed_33,20,1,0.5034602076124568,2925.0,8827,2424240.0,734.9000000000985,0.007863587654502818
2.5,5.0,5.0,open_33,2,0,0.4953173777315297,1200.0,4882,242424.00000000003,618.8000000000721,0.06254027775026452
2.5,5.0,5.0,open_33,2,1,0.4921956295525494,500.0,4942,242424.00000000003,619.0000000000722,0.06771267489972901
2.5,5.0,5.0,open_33,5,0,0.3558792924037461,2625.0,14028,606060.0,622.0000000000729,-0.11420363318095109
2.5,5.0,5.0,open_33,5,1,0.36940686784599375,1525.0,13500,606060.0,623.3000000000732,-0.08639348480636147
2.5,5.0,5.0,open_33,10,0,0.6847034339229969,8375.0,27537,1212120.0,622.800000000073,0.14268166683756497
2.5,5.0,5.0,open_33,10,1,0.6722164412070759,6500.0,27360,1212120.0,626.800000000074,0.15352648983506137
2.5,5.0,5.0,open_33,20,0,1.0,19125.0,5034,277836.17900740076,69.30000000000034,0.49272191715028474
2.5,5.0,5.0,open_33,20,1,1.0,19750.0,3978,235311.7951110769,58.50000000000056,0.49773335882385233
2.5,5.0,5.0,partial_33,2,0,0.19874213836477989,725.0,2434,242424.00000000003,721.4000000000955,-0.23835866526904262
2.5,5.0,5.0,partial_33,2,1,0.17484276729559747,0.0,1073,242424.00000000003,731.8000000000978,-0.23519573655478754
2.5,5.0,5.0,partial_33,5,0,0.6452830188679245,2050.0,8487,606060.0,721.7000000000955,0.186995178197065
2.5,5.0,5.0,partial_33,5,1,0.529559748427673,2475.0,4845,606060.0,731.8000000000978,0.07174086203093935
2.5,5.0,5.0,partial_33,10,0,0.8742138364779874,6350.0,16835,1212120.0,734.1000000000984,0.34581423160775004
2.5,5.0,5.0,partial_33,10,1,0.9635220125786164,8775.0,12927,1212120.0,733.3000000000982,0.4034070354697751
2.5,5.0,5.0,partial_33,20,0,1.0,17600.0,3623,263881.47596867476,67.70000000000043,0.4726003720084688
2.5,5.0,5.0,partial_33,20,1,1.0,17825.0,3696,294208.69214146025,76.49999999999993,0.4665196565478841
2.5,5.0,5.0,closed_33,2,0,0.04498269896193772,0.0,267,242424.00000000003,734.1000000000984,-0.3728405850729504
2.5,5.0,5.0,closed_33,2,1,0.0328719723183391,0.0,841,242424.00000000003,734.9000000000985,-0.40494456514936117
2.5,5.0,5.0,closed_33,5,0,0.10034602076124567,125.0,1182,606060.0,734.2000000000984,-0.3326613213280252
2.5,5.0,5.0,closed_33,5,1,0.3304498269896194,1100.0,1384,606060.0,734.9000000000985,-0.1004510353160872
2.5,5.0,5.0,closed_33,10,0,0.4031141868512111,850.0,3406,1212120.0,734.4000000000984,-0.03976874263275618
2.5,5.0,5.0,closed_33,10,1,0.5051903114186851,3225.0,7133,1212120.0,734.9000000000985,0.005588829471182416
2.5,5.0,5.0,closed_33,20,0,0.8615916955017301,5225.0,7103,2424240.0,734.9000000000985,0.3283250509188045
2.5,5.0,5.0,closed_33,20,1,0.6643598615916955,3425.0,7546,2424240.0,734.9000000000985,0.16333526294329512
2.5,5.0,10.0,open_33,2,0,0.4953173777315297,1200.0,4882,242424.00000000003,618.8000000000721,0.06254027775026452
2.5,5.0,10.0,open_33,2,1,0.4921956295525494,500.0,4942,242424.00000000003,619.0000000000722,0.06771267489972901
2.5,5.0,10.0,open_33,5,0,0.4328824141519251,4275.0,13444,606060.0,625.6000000000737,-0.05593959514875227
2.5,5.0,10.0,open_33,5,1,0.48803329864724243,4300.0,13320,606060.0,623.2000000000731,9.857115056186028e-05
2.5,5.0,10.0,open_33,10,0,0.7034339229968782,8175.0,26894,1212120.0,629.7000000000746,0.16426413464493814
2.5,5.0,10.0,open_33,10,1,0.7565036420395421,10050.0,26853,1212120.0,626.3000000000739,0.1944728250785551
2.5,5.0,10.0,open_33,20,0,1.0,20225.0,4008,241564.1411203714,60.50000000000059,0.4910770834636573
2.5,5.0,10.0,open_33,20,1,1.0,20175.0,4337,247766.97903904272,62.10000000000061,0.48772888573432455
2.5,5.0,10.0,partial_33,2,0,0.19748427672955976,800.0,2252,242424.00000000003,722.0000000000956,-0.23948395821748109
2.5,5.0,10.0,partial_33,2,1,0.17484276729559747,0.0,1073,242424.00000000003,731.8000000000978,-0.23519573655478754
2.5,5.0,10.0,partial_33,5,0,0.6465408805031446,2100.0,8977,606060.0,723.4000000000959,0.18664529366560886
2.5,5.0,10.0,partial_33,5,1,0.5220125786163522,2425.0,5456,606060.0,731.8000000000978,0.06217028802696126
2.5,5.0,10.0,partial_33,10,0,0.9962264150943396,11200.0,11777,1212120.0,733.8000000000983,0.4016290187181434
2.5,5.0,10.0,partial_33,10,1,0.9345911949685535,10475.0,12179,1212120.0,731.4000000000977,0.34928319473363323
2.5,5.0,10.0,partial_33,20,0,1.0,16550.0,3870,304109.82486119913,79.39999999999976,0.4831941859900018
2.5,5.0,10.0,partial_33,20,1,1.0,16925.0,3844,284563.5271071987,73.70000000000009,0.4789849836703235
2.5,5.0,10.0,closed_33,2,0,0.04498269896193772,0.0,267,242424.00000000003,734.1000000000984,-0.3728405850729504
2.5,5.0,10.0,closed_33,2,1,0.0328719723183391,0.0,841,242424.00000000003,734.9000000000985,-0.40494456514936117
2.5,5.0,10.0,closed_33,5,0,0.10380622837370242,150.0,887,606060.0,734.2000000000984,-0.3247450111584895
2.5,5.0,10.0,closed_33,5,1,0.3477508650519031,675.0,2136,606060.0,733.7000000000983,-0.08490510956830569
2.5,5.0,10.0,closed_33,10,0,0.4031141868512111,850.0,3015,1212120.0,734.4000000000984,-0.03745638045617164
2.5,5.0,10.0,closed_33,10,1,0.4359861591695502,2625.0,6591,1212120.0,734.9000000000985,-0.05190876911234185
2.5,5.0,10.0,closed_33,20,0,0.6660899653979239,5075.0,9247,2424240.0,734.9000000000985,0.1282734782239389
2.5,5.0,10.0,closed_33,20,1,0.7058823529411765,3800.0,9053,2424240.0,734.9000000000985,0.1954824965689089
