attract_gain,drone_repel_gain,drone_repel_range,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
2.0,2.0,1.5,partial_33,10,0,0.9974842767295597,9675.0,16934,1212120.0,701.900000000091,0.42042230290077354
2.0,2.0,1.5,partial_33,10,1,1.0,8450.0,3116,231101.53568582376,121.19999999999739,0.6058950490549974
2.0,2.0,1.5,partial_33,20,0,1.0,14750.0,3955,288074.9828904085,76.19999999999995,0.5104045319867888
2.0,2.0,1.5,partial_33,20,1,1.0,11825.0,2305,176690.63329448598,45.60000000000038,0.5879170904049414
2.0,2.0,1.5,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,2.0,1.5,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,2.0,1.5,closed_33,5,0,0.698961937716263,650.0,2682,606060.0,731.0000000000977,0.2802968248664518
2.0,2.0,1.5,closed_33,5,1,0.8771626297577855,3875.0,4778,606060.0,732.600000000098,0.38104792312977653
2.0,2.0,1.5,closed_33,10,0,0.8737024221453287,3775.0,6947,1212120.0,728.4000000000971,0.3712143880001558
2.0,2.0,1.5,closed_33,10,1,0.9740484429065744,4475.0,8664,1212120.0,732.600000000098,0.4550023985989332
2.0,2.0,1.5,closed_33,20,0,0.9930795847750865,9000.0,18225,2424240.0,729.7000000000974,0.3709439909633876
2.0,2.0,1.5,closed_33,20,1,1.0,10225.0,2267,215194.8077184856,58.30000000000056,0.5358432595857644
2.0,2.0,2.5,open_33,2,0,0.05827263267429761,0.0,4948,242424.00000000003,630.7000000000749,-0.3828144976214658
2.0,2.0,2.5,open_33,2,1,0.05827263267429761,0.0,4784,242424.00000000003,634.1000000000756,-0.38270073738998156
2.0,2.0,2.5,open_33,5,0,0.4120707596253902,0.0,11958,606060.0,630.7000000000749,-0.02275736621779148
2.0,2.0,2.5,open_33,5,1,0.21123829344432882,75.0,11861,606060.0,634.1000000000756,-0.22909459853073275
2.0,2.0,2.5,open_33,10,0,1.0,10450.0,8580,467366.2140486173,238.9999999999907,0.5440333549734093
2.0,2.0,2.5,open_33,10,1,1.0,13875.0,7167,408420.88783524884,206.69999999999254,0.5135427519109863
2.0,2.0,2.5,open_33,20,0,1.0,13150.0,3546,215751.88981399452,54.90000000000051,0.5869079783544721
2.0,2.0,2.5,open_33,20,1,1.0,16225.0,3835,236172.43016027194,59.500000000000576,0.5434391823100357
2.0,2.0,2.5,partial_33,2,0,0.2578616352201258,0.0,3492,242424.00000000003,671.6000000000842,-0.16994769967603626
2.0,2.0,2.5,partial_33,2,1,0.3433962264150943,0.0,3494,242424.00000000003,663.3000000000823,-0.07930677921862542
2.0,2.0,2.5,partial_33,5,0,0.9308176100628931,2950.0,8825,606060.0,682.4000000000866,0.46505448213207434
2.0,2.0,2.5,partial_33,5,1,0.9559748427672956,4525.0,8507,606060.0,696.3000000000898,0.4678319430616381
2.0,2.0,2.5,partial_33,10,0,0.8968553459119497,7625.0,16238,1212120.0,696.6000000000898,0.3499352864038868
2.0,2.0,2.5,partial_33,10,1,1.0,6275.0,2427,188686.40338015836,98.79999999999866,0.6568202130153519
2.0,2.0,2.5,partial_33,20,0,1.0,13900.0,2590,194047.12870174274,50.10000000000044,0.5490845954425628
2.0,2.0,2.5,partial_33,20,1,1.0,12450.0,2372,178391.00547570456,46.100000000000385,0.5767541926563255
2.0,2.0,2.5,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,2.0,2.5,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,2.0,2.5,closed_33,5,0,0.7006920415224913,650.0,2785,606060.0,729.1000000000972,0.2808405616841364
2.0,2.0,2.5,closed_33,5,1,0.671280276816609,1950.0,4370,606060.0,732.600000000098,0.2108154638360549
2.0,2.0,2.5,closed_33,10,0,0.8546712802768166,2925.0,8732,1212120.0,729.9000000000974,0.36556349160509816
2.0,2.0,2.5,closed_33,10,1,0.9584775086505191,5400.0,8380,1212120.0,732.600000000098,0.4205254268841684
2.0,2.0,2.5,closed_33,20,0,0.986159169550173,9500.0,16254,2424240.0,731.5000000000978,0.3546469425509008
2.0,2.0,2.5,closed_33,20,1,0.9982698961937716,9800.0,18764,2424240.0,729.5000000000973,0.35931514331478265
2.0,2.0,4.0,open_33,2,0,0.4016649323621228,150.0,4561,242424.00000000003,627.5000000000741,-0.021244434852657063
2.0,2.0,4.0,open_33,2,1,0.05827263267429761,0.0,4784,242424.00000000003,634.1000000000756,-0.38270073738998156
2.0,2.0,4.0,open_33,5,0,0.5816857440166493,750.0,11590,606060.0,628.3000000000743,0.14167966027026294
2.0,2.0,4.0,open_33,5,1,0.5026014568158168,1800.0,11864,606060.0,631.0000000000749,0.047416069768776076
2.0,2.0,4.0,open_33,10,0,1.0,11025.0,2705,178921.53024538,90.09999999999916,0.6196509728259898
2.0,2.0,4.0,open_33,10,1,0.37669094693028093,1025.0,24259,1212120.0,636.6000000000762,-0.07614179627742076
2.0,2.0,4.0,open_33,20,0,1.0,13025.0,2343,158878.70804048283,40.1000000000003,0.6151482566372468
2.0,2.0,4.0,open_33,20,1,1.0,11675.0,2192,151336.8542431309,38.400000000000276,0.63663392371921
2.0,2.0,4.0,partial_33,2,0,0.2578616352201258,0.0,3492,242424.00000000003,671.6000000000842,-0.16994769967603626
2.0,2.0,4.0,partial_33,2,1,0.3433962264150943,0.0,3494,242424.00000000003,663.3000000000823,-0.07930677921862542
2.0,2.0,4.0,partial_33,5,0,1.0,6700.0,5163,369071.4340139723,396.3000000000216,0.5509360229398881
2.0,2.0,4.0,partial_33,5,1,0.9031446540880503,4600.0,8411,606060.0,696.8000000000899,0.4128613837580287
2.0,2.0,4.0,partial_33,10,0,0.939622641509434,11900.0,16540,1212120.0,704.2000000000916,0.3285190541383056
2.0,2.0,4.0,partial_33,10,1,1.0,11725.0,3130,232235.91372087784,121.89999999999735,0.5561083917415073
2.0,2.0,4.0,partial_33,20,0,1.0,13250.0,2341,176235.98551249597,45.50000000000038,0.5655515579475099
2.0,2.0,4.0,partial_33,20,1,1.0,13525.0,2791,203963.6376987258,53.00000000000048,0.5502048557675493
2.0,2.0,4.0,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,2.0,4.0,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,2.0,4.0,closed_33,5,0,0.78719723183391,475.0,3380,606060.0,728.6000000000971,0.3684844160329469
2.0,2.0,4.0,closed_33,5,1,0.7750865051903114,1100.0,4989,606060.0,732.600000000098,0.3325242049417617
2.0,2.0,4.0,closed_33,10,0,0.856401384083045,3250.0,8509,1212120.0,730.0000000000974,0.36097556112017193
2.0,2.0,4.0,closed_33,10,1,0.8269896193771626,5800.0,11979,1212120.0,732.600000000098,0.273641549922892
2.0,2.0,4.0,closed_33,20,0,1.0,10175.0,2838,282829.28867078247,77.29999999999988,0.522663520746066
2.0,2.0,4.0,closed_33,20,1,1.0,9700.0,17886,2271987.8065892975,669.2000000000836,0.37263442260661833
2.0,5.0,1.5,open_33,2,0,0.05827263267429761,0.0,4948,242424.00000000003,630.7000000000749,-0.3828144976214658
2.0,5.0,1.5,open_33,2,1,0.05827263267429761,0.0,4784,242424.00000000003,634.1000000000756,-0.38270073738998156
2.0,5.0,1.5,open_33,5,0,0.4120707596253902,0.0,11958,606060.0,630.7000000000749,-0.02275736621779148
2.0,5.0,1.5,open_33,5,1,0.1987513007284079,75.0,11864,606060.0,634.1000000000756,-0.24187645373588576
2.0,5.0,1.5,open_33,10,0,0.7596253902185224,1375.0,23607,1212120.0,630.7000000000749,0.3070099748296258
2.0,5.0,1.5,open_33,10,1,0.3870967741935484,525.0,23821,1212120.0,634.1000000000756,-0.059290436867584534
2.0,5.0,1.5,open_33,20,0,1.0,15650.0,5228,303115.1905510039,77.19999999999989,0.5331005791293285
2.0,5.0,1.5,open_33,20,1,1.0,14325.0,4673,275409.82456319826,70.10000000000029,0.5558854365532923
2.0,5.0,1.5,partial_33,2,0,0.2578616352201258,0.0,3492,242424.00000000003,671.6000000000842,-0.16994769967603626
2.0,5.0,1.5,partial_33,2,1,0.3433962264150943,0.0,3494,242424.00000000003,663.3000000000823,-0.07930677921862542
2.0,5.0,1.5,partial_33,5,0,1.0,5175.0,2260,180302.5882992493,187.29999999999364,0.6569833723735501
2.0,5.0,1.5,partial_33,5,1,0.8981132075471698,5000.0,7845,606060.0,694.0000000000892,0.4032233531072885
2.0,5.0,1.5,partial_33,10,0,1.0,10250.0,10197,702539.1442808674,384.4000000000189,0.48326128537506463
2.0,5.0,1.5,partial_33,10,1,1.0,7525.0,2492,189403.31267613405,98.69999999999867,0.6364030743819575
2.0,5.0,1.5,partial_33,20,0,1.0,14075.0,2339,180756.88180915127,46.50000000000039,0.552877891110805
2.0,5.0,1.5,partial_33,20,1,1.0,11700.0,2676,196110.08734357497,51.000000000000455,0.5804235087156834
2.0,5.0,1.5,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,5.0,1.5,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,5.0,1.5,closed_33,5,0,0.698961937716263,650.0,2682,606060.0,731.0000000000977,0.2802968248664518
2.0,5.0,1.5,closed_33,5,1,0.7041522491349481,2200.0,4882,606060.0,732.600000000098,0.23711871366722034
2.0,5.0,1.5,closed_33,10,0,0.8737024221453287,4075.0,8064,1212120.0,728.4000000000971,0.3623359109122952
2.0,5.0,1.5,closed_33,10,1,0.9307958477508651,5925.0,8796,1212120.0,732.600000000098,0.38063264471058134
2.0,5.0,1.5,closed_33,20,0,1.0,9075.0,2523,247508.10104984464,67.40000000000045,0.5527617690519706
2.0,5.0,1.5,closed_33,20,1,1.0,9925.0,2330,226797.01327138394,62.00000000000061,0.5400599118531353
2.0,5.0,2.5,open_33,2,0,0.05827263267429761,0.0,4948,242424.00000000003,630.7000000000749,-0.3828144976214658
2.0,5.0,2.5,open_33,2,1,0.05827263267429761,0.0,4784,242424.00000000003,634.1000000000756,-0.38270073738998156
2.0,5.0,2.5,open_33,5,0,0.4120707596253902,0.0,11958,606060.0,630.7000000000749,-0.02275736621779148
2.0,5.0,2.5,open_33,5,1,0.21123829344432882,75.0,11925,606060.0,634.1000000000756,-0.22912123745908677
2.0,5.0,2.5,open_33,10,0,1.0,11500.0,6743,380792.82976986,193.69999999999328,0.5484438445548726
2.0,5.0,2.5,open_33,10,1,0.39542143600416235,650.0,23699,1212120.0,634.1000000000756,-0.052405137824572484
2.0,5.0,2.5,open_33,20,0,1.0,14375.0,3393,211649.8865975258,53.70000000000049,0.5741036360905909
2.0,5.0,2.5,open_33,20,1,1.0,15775.0,4259,253389.38661222113,64.30000000000062,0.5431497755803746
2.0,5.0,2.5,partial_33,2,0,0.2578616352201258,0.0,3492,242424.00000000003,671.6000000000842,-0.16994769967603626
2.0,5.0,2.5,partial_33,2,1,0.3433962264150943,0.0,3494,242424.00000000003,663.3000000000823,-0.07930677921862542
2.0,5.0,2.5,partial_33,5,0,0.9647798742138365,5850.0,9318,606060.0,671.7000000000842,0.45484960643752426
2.0,5.0,2.5,partial_33,5,1,0.7622641509433963,4375.0,8988,606060.0,685.5000000000873,0.27073131398948247
2.0,5.0,2.5,partial_33,10,0,0.939622641509434,11225.0,17216,1212120.0,684.8000000000872,0.3382198791809532
2.0,5.0,2.5,partial_33,10,1,0.969811320754717,7625.0,15628,1212120.0,703.0000000000913,0.42437705525583647
2.0,5.0,2.5,partial_33,20,0,1.0,12925.0,2279,177123.84049932566,45.90000000000038,0.5719382278905195
2.0,5.0,2.5,partial_33,20,1,1.0,11450.0,2094,162211.82023119833,42.10000000000033,0.6000591978341383
2.0,5.0,2.5,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,5.0,2.5,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,5.0,2.5,closed_33,5,0,0.7024221453287197,725.0,3137,606060.0,730.7000000000976,0.2773034438327472
2.0,5.0,2.5,closed_33,5,1,0.8961937716262975,2350.0,4533,606060.0,732.600000000098,0.4337265847600914
2.0,5.0,2.5,closed_33,10,0,0.8598615916955017,3600.0,7257,1212120.0,725.7000000000965,0.35990544796514334
2.0,5.0,2.5,closed_33,10,1,0.8910034602076125,5825.0,8825,1212120.0,732.600000000098,0.3421665155964556
2.0,5.0,2.5,closed_33,20,0,1.0,9900.0,2357,219906.71404387848,59.60000000000058,0.5404409478152671
2.0,5.0,2.5,closed_33,20,1,0.9965397923875432,9175.0,14514,2424240.0,732.600000000098,0.3730622111238756
2.0,5.0,4.0,open_33,2,0,0.16337148803329865,125.0,4721,242424.00000000003,628.9000000000744,-0.27297823394467036
2.0,5.0,4.0,open_33,2,1,0.05827263267429761,0.0,4784,242424.00000000003,634.1000000000756,-0.38270073738998156
2.0,5.0,4.0,open_33,5,0,0.6347554630593132,425.0,11523,606060.0,625.1000000000736,0.20008687865653488
2.0,5.0,4.0,open_33,5,1,0.2247658688865765,75.0,11972,606060.0,633.0000000000754,-0.2152983950558679
2.0,5.0,4.0,open_33,10,0,1.0,9125.0,2590,171837.40663096728,87.09999999999933,0.6467672776675223
2.0,5.0,4.0,open_33,10,1,1.0,12000.0,3552,225628.17367169936,114.69999999999776,0.5871508214838599
2.0,5.0,4.0,open_33,20,0,1.0,12025.0,2225,155319.28860730724,39.50000000000029,0.6310791045749727
2.0,5.0,4.0,open_33,20,1,1.0,11325.0,1930,140237.24978477135,35.500000000000234,0.6499522754788738
2.0,5.0,4.0,partial_33,2,0,0.2578616352201258,0.0,3492,242424.00000000003,671.6000000000842,-0.16994769967603626
2.0,5.0,4.0,partial_33,2,1,0.3433962264150943,0.0,3494,242424.00000000003,663.3000000000823,-0.07930677921862542
2.0,5.0,4.0,partial_33,5,0,0.8905660377358491,4200.0,7926,606060.0,695.9000000000897,0.4073257838325298
2.0,5.0,4.0,partial_33,5,1,0.7987421383647799,3875.0,8164,606060.0,687.9000000000879,0.31745731540390887
2.0,5.0,4.0,partial_33,10,0,1.0,12575.0,5538,386693.30315284804,206.89999999999253,0.5017675580408603
2.0,5.0,4.0,partial_33,10,1,0.9987421383647799,10100.0,13954,1212120.0,719.100000000095,0.41799620628657885
2.0,5.0,4.0,partial_33,20,0,1.0,11625.0,2405,182046.1721620476,47.600000000000406,0.5882126232818752
2.0,5.0,4.0,partial_33,20,1,1.0,12125.0,2676,195847.23844747292,50.80000000000045,0.5740240758051149
2.0,5.0,4.0,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,5.0,4.0,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,5.0,4.0,closed_33,5,0,0.7837370242214533,2450.0,6170,606060.0,724.5000000000962,0.3089469299575426
2.0,5.0,4.0,closed_33,5,1,0.9792387543252595,2350.0,5158,606060.0,732.600000000098,0.515669952775783
2.0,5.0,4.0,closed_33,10,0,1.0,4450.0,2554,273343.234151663,152.09999999999565,0.6304030067785599
2.0,5.0,4.0,closed_33,10,1,0.9653979238754326,5625.0,8429,1212120.0,732.600000000098,0.42279837804078324
2.0,5.0,4.0,closed_33,20,0,1.0,10475.0,3112,289923.97859998466,79.19999999999978,0.5122431671428893
2.0,5.0,4.0,closed_33,20,1,1.0,9750.0,2598,224031.9136500936,60.40000000000059,0.5388262504643555
2.0,10.0,1.5,open_33,2,0,0.05827263267429761,0.0,4948,242424.00000000003,630.7000000000749,-0.3828144976214658
2.0,10.0,1.5,open_33,2,1,0.05827263267429761,0.0,4784,242424.00000000003,634.1000000000756,-0.38270073738998156
2.0,10.0,1.5,open_33,5,0,0.4120707596253902,0.0,11958,606060.0,630.7000000000749,-0.02275736621779148
2.0,10.0,1.5,open_33,5,1,0.1987513007284079,75.0,11864,606060.0,634.1000000000756,-0.24187645373588576
2.0,10.0,1.5,open_33,10,0,0.7075962539021852,2300.0,23898,1212120.0,634.0000000000756,0.24273183199678458
2.0,10.0,1.5,open_33,10,1,0.45681581685744016,625.0,23703,1212120.0,634.1000000000756,0.010022225227909437
2.0,10.0,1.5,open_33,20,0,1.0,15775.0,5640,323188.55265659187,82.2999999999996,0.5274362201143843
2.0,10.0,1.5,open_33,20,1,1.0,16150.0,4221,255314.58822019445,64.8000000000006,0.5387574482144407
2.0,10.0,1.5,partial_33,2,0,0.2578616352201258,0.0,3492,242424.00000000003,671.6000000000842,-0.16994769967603626
2.0,10.0,1.5,partial_33,2,1,0.3433962264150943,0.0,3494,242424.00000000003,663.3000000000823,-0.07930677921862542
2.0,10.0,1.5,partial_33,5,0,1.0,6200.0,2504,189820.5982746909,195.89999999999316,0.6334691079146662
2.0,10.0,1.5,partial_33,5,1,1.0,3300.0,4992,351065.32649958105,376.5000000000171,0.6077310898558378
2.0,10.0,1.5,partial_33,10,0,1.0,9125.0,4345,310380.8577960469,164.9999999999949,0.5716778399457282
2.0,10.0,1.5,partial_33,10,1,0.9748427672955975,10750.0,16177,1212120.0,691.2000000000886,0.38184936775485456
2.0,10.0,1.5,partial_33,20,0,1.0,12300.0,2534,199744.4286463093,52.400000000000475,0.5740813079434494
2.0,10.0,1.5,partial_33,20,1,1.0,13250.0,2778,206006.23578371434,53.40000000000049,0.5544760792329252
2.0,10.0,1.5,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,10.0,1.5,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,10.0,1.5,closed_33,5,0,0.698961937716263,650.0,2682,606060.0,731.0000000000977,0.2802968248664518
2.0,10.0,1.5,closed_33,5,1,0.6868512110726643,2200.0,5211,606060.0,732.600000000098,0.21796954397545984
2.0,10.0,1.5,closed_33,10,0,0.8598615916955017,3825.0,7649,1212120.0,728.4000000000971,0.354308844366928
2.0,10.0,1.5,closed_33,10,1,0.972318339100346,5450.0,9239,1212120.0,732.600000000098,0.4319274320218013
2.0,10.0,1.5,closed_33,20,0,0.9844290657439446,9650.0,15557,2424240.0,730.7000000000976,0.3502239905915846
2.0,10.0,1.5,closed_33,20,1,1.0,9525.0,2226,201202.94684675848,54.500000000000504,0.5521010089554871
2.0,10.0,2.5,open_33,2,0,0.05827263267429761,0.0,4948,242424.00000000003,630.7000000000749,-0.3828144976214658
2.0,10.0,2.5,open_33,2,1,0.05827263267429761,0.0,4784,242424.00000000003,634.1000000000756,-0.38270073738998156
2.0,10.0,2.5,open_33,5,0,0.4120707596253902,0.0,11958,606060.0,630.7000000000749,-0.02275736621779148
2.0,10.0,2.5,open_33,5,1,0.21123829344432882,75.0,11979,606060.0,634.1000000000756,-0.22914349633708012
2.0,10.0,2.5,open_33,10,0,1.0,13075.0,5304,310432.65796482796,157.59999999999533,0.5457568660330633
2.0,10.0,2.5,open_33,10,1,1.0,14925.0,6045,350678.15881077293,178.19999999999416,0.5129928871452836
2.0,10.0,2.5,open_33,20,0,1.0,14275.0,3271,206029.85528819915,52.60000000000048,0.5775960396855359
2.0,10.0,2.5,open_33,20,1,1.0,14925.0,3134,201515.3750170688,51.30000000000046,0.5720275943494073
2.0,10.0,2.5,partial_33,2,0,0.2578616352201258,0.0,3492,242424.00000000003,671.6000000000842,-0.16994769967603626
2.0,10.0,2.5,partial_33,2,1,0.3433962264150943,0.0,3494,242424.00000000003,663.3000000000823,-0.07930677921862542
2.0,10.0,2.5,partial_33,5,0,1.0,6475.0,3032,230576.60268867307,241.89999999999054,0.6096303610515251
2.0,10.0,2.5,partial_33,5,1,0.6540880503144654,2075.0,9503,606060.0,675.500000000085,0.19388705348767013
2.0,10.0,2.5,partial_33,10,0,1.0,11600.0,5888,415631.51843697974,224.09999999999155,0.5110637536987579
2.0,10.0,2.5,partial_33,10,1,1.0,4875.0,2137,165316.16989219538,85.39999999999942,0.6880586903602878
2.0,10.0,2.5,partial_33,20,0,1.0,13175.0,2301,180576.5609590374,47.0000000000004,0.5674075950094549
2.0,10.0,2.5,partial_33,20,1,1.0,12400.0,2632,196371.2752538505,51.100000000000456,0.5707241192603929
2.0,10.0,2.5,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,10.0,2.5,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,10.0,2.5,closed_33,5,0,0.7906574394463668,1875.0,4074,606060.0,718.1000000000947,0.3375438805050194
2.0,10.0,2.5,closed_33,5,1,0.7508650519031141,2200.0,4555,606060.0,732.600000000098,0.2868432812857259
2.0,10.0,2.5,closed_33,10,0,0.8477508650519031,3600.0,11680,1212120.0,727.2000000000968,0.34064481867633867
2.0,10.0,2.5,closed_33,10,1,0.7906574394463668,4825.0,9819,1212120.0,732.600000000098,0.2593817518459005
2.0,10.0,2.5,closed_33,20,0,1.0,8700.0,3330,331741.2724889633,92.09999999999904,0.5439814140504944
2.0,10.0,2.5,closed_33,20,1,0.9809688581314879,9525.0,18193,2424240.0,732.600000000098,0.3478407128142449
2.0,10.0,4.0,open_33,2,0,0.11446409989594172,125.0,4831,242424.00000000003,627.6000000000741,-0.3248624086804943
2.0,10.0,4.0,open_33,2,1,0.05827263267429761,0.0,4784,242424.00000000003,634.1000000000756,-0.38270073738998156
2.0,10.0,4.0,open_33,5,0,1.0,5775.0,4226,257051.78102698224,260.6999999999908,0.6222048088344756
2.0,10.0,4.0,open_33,5,1,0.16545265348595214,0.0,12023,606060.0,634.1000000000756,-0.2750761777586893
2.0,10.0,4.0,open_33,10,0,1.0,9725.0,2587,172802.7784931066,87.79999999999929,0.6392286903647799
2.0,10.0,4.0,open_33,10,1,1.0,12750.0,3260,208970.35497338045,106.59999999999822,0.5841898677262576
2.0,10.0,4.0,open_33,20,0,1.0,14075.0,2433,164818.1524107,42.500000000000334,0.5993691716453236
2.0,10.0,4.0,open_33,20,1,1.0,11975.0,2141,149848.30933038844,38.70000000000028,0.6344798302188268
2.0,10.0,4.0,partial_33,2,0,0.2578616352201258,0.0,3492,242424.00000000003,671.6000000000842,-0.16994769967603626
2.0,10.0,4.0,partial_33,2,1,0.3433962264150943,0.0,3494,242424.00000000003,663.3000000000823,-0.07930677921862542
2.0,10.0,4.0,partial_33,5,0,0.9974842767295597,5750.0,8513,606060.0,677.0000000000854,0.4918115316148234
2.0,10.0,4.0,partial_33,5,1,0.9874213836477987,5925.0,8870,606060.0,671.8000000000842,0.4779344839303997
2.0,10.0,4.0,partial_33,10,0,1.0,10550.0,4746,337695.03025398566,181.39999999999398,0.5435554576966386
2.0,10.0,4.0,partial_33,10,1,1.0,6050.0,2173,165305.51930906903,85.19999999999943,0.6693374607235703
2.0,10.0,4.0,partial_33,20,0,1.0,13425.0,2556,192818.59219612554,50.80000000000045,0.5570424888690755
2.0,10.0,4.0,partial_33,20,1,1.0,12250.0,2877,210864.9655400971,55.70000000000052,0.5674812699206508
2.0,10.0,4.0,closed_33,2,0,0.3079584775086505,0.0,1863,242424.00000000003,720.4000000000952,-0.11032232166386838
2.0,10.0,4.0,closed_33,2,1,0.532871972318339,0.0,2119,242424.00000000003,719.200000000095,0.1264992213225967
2.0,10.0,4.0,closed_33,5,0,0.6487889273356401,1000.0,3479,606060.0,727.2000000000968,0.21277368869543803
2.0,10.0,4.0,closed_33,5,1,0.7024221453287197,2050.0,4567,606060.0,732.600000000098,0.23990940544530623
2.0,10.0,4.0,closed_33,10,0,0.8650519031141869,3425.0,9594,1212120.0,731.9000000000979,0.36436050529101804
2.0,10.0,4.0,closed_33,10,1,0.7820069204152249,4125.0,11846,1212120.0,732.600000000098,0.2629485206816823
2.0,10.0,4.0,closed_33,20,0,1.0,10875.0,4114,372163.108984692,103.09999999999842,0.48900323427458237
2.0,10.0,4.0,closed_33,20,1,0.9982698961937716,9775.0,21018,2424240.0,727.5000000000969,0.3589000196640132
4.0,2.0,1.5,open_33,2,0,0.7825182101977107,1900.0,4432,242424.00000000003,603.8000000000687,0.3578669981115351
4.0,2.0,1.5,open_33,2,1,0.8605619146722164,475.0,3914,242424.00000000003,597.3000000000673,0.462516880600808
4.0,2.0,1.5,open_33,5,0,1.0,4800.0,4094,229832.40618739533,229.69999999999123,0.6423182976616937
4.0,2.0,1.5,open_33,5,1,1.0,7350.0,8971,444149.041231991,441.6000000000319,0.5313923624150685
4.0,2.0,1.5,open_33,10,0,1.0,10100.0,2886,175870.40050064493,87.5999999999993,0.6278649760854642
4.0,2.0,1.5,open_33,10,1,1.0,10650.0,3120,190122.82971970225,94.79999999999889,0.6150016509339175
4.0,2.0,1.5,open_33,20,0,1.0,12825.0,3334,192754.19350105058,48.10000000000041,0.5954939330164618
4.0,2.0,1.5,open_33,20,1,1.0,12400.0,3293,193604.62418872863,48.40000000000042,0.6013971790968906
4.0,2.0,1.5,partial_33,2,0,0.2893081761006289,0.0,2041,242424.00000000003,702.5000000000912,-0.12475317719454207
4.0,2.0,1.5,partial_33,2,1,0.37735849056603776,0.0,2122,242424.00000000003,702.6000000000912,-0.02992658145891866
4.0,2.0,1.5,partial_33,5,0,1.0,5125.0,2305,204136.85829866608,215.49999999999204,0.6509243267577481
4.0,2.0,1.5,partial_33,5,1,0.9622641509433962,4075.0,5362,606060.0,707.9000000000924,0.49376742938343143
4.0,2.0,1.5,partial_33,10,0,0.8641509433962264,4850.0,10885,1212120.0,718.1000000000947,0.36430918337547225
4.0,2.0,1.5,partial_33,10,1,0.989937106918239,6300.0,8757,1212120.0,723.700000000096,0.4751363781738689
4.0,2.0,1.5,partial_33,20,0,1.0,10275.0,1485,128260.31634728424,32.700000000000195,0.6418687387107094
4.0,2.0,1.5,partial_33,20,1,1.0,12050.0,2206,177645.19891716726,45.00000000000037,0.5870020126907081
4.0,2.0,1.5,closed_33,2,0,0.2370242214532872,0.0,962,242424.00000000003,724.3000000000961,-0.1700225887782364
4.0,2.0,1.5,closed_33,2,1,0.42560553633217996,0.0,1428,242424.00000000003,727.8000000000969,0.025247113393111892
4.0,2.0,1.5,closed_33,5,0,0.7301038062283737,325.0,2282,606060.0,730.2000000000975,0.32573148356685744
4.0,2.0,1.5,closed_33,5,1,0.6557093425605537,950.0,3005,606060.0,731.7000000000978,0.22514100550524765
4.0,2.0,1.5,closed_33,10,0,0.9359861591695502,4475.0,4059,1212120.0,731.9000000000979,0.4339177490262942
4.0,2.0,1.5,closed_33,10,1,0.9896193771626297,3000.0,5555,1212120.0,732.9000000000981,0.5108983770225096
4.0,2.0,1.5,closed_33,20,0,1.0,8300.0,1412,163370.18251184328,43.900000000000354,0.6050831895161334
4.0,2.0,1.5,closed_33,20,1,0.9809688581314879,7650.0,10449,2424240.0,732.700000000098,0.393142060745867
4.0,2.0,2.5,open_33,2,0,0.8303850156087409,4225.0,4398,242424.00000000003,605.100000000069,0.37925692994184
4.0,2.0,2.5,open_33,2,1,0.8636836628511967,475.0,3918,242424.00000000003,597.1000000000672,0.4657510308178271
4.0,2.0,2.5,open_33,5,0,1.0,6775.0,3535,206329.6643712971,205.29999999999262,0.6303490039796179
4.0,2.0,2.5,open_33,5,1,1.0,7225.0,7987,405902.5149985656,403.2000000000232,0.5452607718681975
4.0,2.0,2.5,open_33,10,0,1.0,9350.0,3322,193321.58954910468,96.2999999999988,0.6275217369805364
4.0,2.0,2.5,open_33,10,1,1.0,10375.0,3500,207656.2980644293,103.19999999999841,0.6103284822731694
