trial,seed,attract_gain,drone_repel_gain,drone_repel_range,wall_repel_gain,wall_repel_range,yaw_align_gain,velocity_align_threshold,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
31,0,2.385777595756416,2.991010729584402,3.6749791143568733,2.4368248442429676,1.783252327853328,3.933835701115087,0.16291208164851737,0.979874213836478,6350.0,9282,606060.0,674.4000000000848,0.4628090201135756
31,1,2.385777595756416,2.991010729584402,3.6749791143568733,2.4368248442429676,1.783252327853328,3.933835701115087,0.16291208164851737,1.0,4850.0,2885,212724.44319912256,223.79999999999157,0.6409028591103839
31,2,2.385777595756416,2.991010729584402,3.6749791143568733,2.4368248442429676,1.783252327853328,3.933835701115087,0.16291208164851737,0.9974842767295597,5650.0,8866,606060.0,685.1000000000872,0.4923866922866389
32,0,1.73830430484103,2.504631839239239,4.623689687124526,3.305000772945607,1.7305887406591478,2.3954271813156742,0.08551786214714897,0.9949685534591195,7600.0,8867,606060.0,677.2000000000854,0.46037743229345063
32,1,1.73830430484103,2.504631839239239,4.623689687124526,3.305000772945607,1.7305887406591478,2.3954271813156742,0.08551786214714897,1.0,4475.0,5685,377597.88942526793,409.4000000000246,0.5792641321036256
32,2,1.73830430484103,2.504631839239239,4.623689687124526,3.305000772945607,1.7305887406591478,2.3954271813156742,0.08551786214714897,1.0,10475.0,5031,341736.9880407503,367.00000000001495,0.5013765736892261
33,0,3.3209501795140546,2.697641273072165,3.844101396625193,2.8330166588512036,1.161128261872983,2.1990813215698553,0.15202962337855996,1.0,5475.0,2346,215097.4818219042,226.19999999999143,0.6420247715585566
33,1,3.3209501795140546,2.697641273072165,3.844101396625193,2.8330166588512036,1.161128261872983,2.1990813215698553,0.15202962337855996,1.0,6475.0,2206,175499.99069011444,178.89999999999412,0.6399101201651025
33,2,3.3209501795140546,2.697641273072165,3.844101396625193,2.8330166588512036,1.161128261872983,2.1990813215698553,0.15202962337855996,0.9987421383647799,3800.0,5979,606060.0,699.3000000000904,0.532108256949455
34,0,1.5963829224874653,4.014995731427222,3.837225933371066,4.917647504875105,1.8227411101432427,3.9468811298901643,0.17208847662546511,0.9584905660377359,7400.0,9458,606060.0,676.6000000000853,0.4247159144522804
34,1,1.5963829224874653,4.014995731427222,3.837225933371066,4.917647504875105,1.8227411101432427,3.9468811298901643,0.17208847662546511,0.9937106918238994,8900.0,9268,606060.0,673.0000000000845,0.43848995740845653
34,2,1.5963829224874653,4.014995731427222,3.837225933371066,4.917647504875105,1.8227411101432427,3.9468811298901643,0.17208847662546511,0.9962264150943396,12300.0,9274,606060.0,670.700000000084,0.389725805490888
35,0,2.1961492006179206,2.200115924984364,3.0174076468490743,2.169757185983145,1.1863299593541907,4.128767004815947,0.10166657571922968,0.9924528301886792,7800.0,5965,606060.0,697.40000000009,0.4653184354143114
35,1,2.1961492006179206,2.200115924984364,3.0174076468490743,2.169757185983145,1.1863299593541907,4.128767004815947,0.10166657571922968,0.9421383647798742,4600.0,6183,606060.0,682.4000000000866,0.4606748455496401
35,2,2.1961492006179206,2.200115924984364,3.0174076468490743,2.169757185983145,1.1863299593541907,4.128767004815947,0.10166657571922968,0.9333333333333333,6250.0,6257,606060.0,690.6000000000885,0.4263538097535947
36,0,2.5544745686141788,5.043776734817415,3.153023050047202,4.557128055394089,1.290906727480375,2.814776318361315,0.1335334716477196,0.9761006289308176,5225.0,9027,606060.0,660.3000000000816,0.47653609225430704
36,1,2.5544745686141788,5.043776734817415,3.153023050047202,4.557128055394089,1.290906727480375,2.814776318361315,0.1335334716477196,0.9962264150943396,7025.0,8105,606060.0,668.1000000000834,0.4724498659124492
36,2,2.5544745686141788,5.043776734817415,3.153023050047202,4.557128055394089,1.290906727480375,2.814776318361315,0.1335334716477196,1.0,7400.0,2471,190632.48128411174,196.49999999999312,0.6158928738170135
37,0,2.67681341072759,5.602985012004361,4.302397692572264,3.255140742176557,1.0145119678810568,5.729071852230156,0.1472289462748688,1.0,9950.0,6233,554486.1082272886,606.6000000000694,0.45159435196934133
37,1,2.67681341072759,5.602985012004361,4.302397692572264,3.255140742176557,1.0145119678810568,5.729071852230156,0.1472289462748688,0.939622641509434,4550.0,6005,606060.0,681.8000000000865,0.459689117658748
37,2,2.67681341072759,5.602985012004361,4.302397692572264,3.255140742176557,1.0145119678810568,5.729071852230156,0.1472289462748688,0.9987421383647799,8975.0,6330,606060.0,679.700000000086,0.45226226756456744
38,0,1.7625463580451592,3.2220991498159437,3.5159555689517017,3.8136835689099002,1.9851051240115376,2.95781412994283,0.15641282462817382,0.9937106918238994,7775.0,9180,606060.0,670.6000000000839,0.4556790707552426
38,1,1.7625463580451592,3.2220991498159437,3.5159555689517017,3.8136835689099002,1.9851051240115376,2.95781412994283,0.15641282462817382,0.9924528301886792,6150.0,9597,606060.0,667.7000000000833,0.47796849169237243
38,2,1.7625463580451592,3.2220991498159437,3.5159555689517017,3.8136835689099002,1.9851051240115376,2.95781412994283,0.15641282462817382,0.9786163522012579,7975.0,9090,606060.0,672.8000000000844,0.4374467584271715
39,0,3.3594654229056813,4.310642198338753,4.266627323897892,2.476290782452188,1.3028738965030469,3.181989379344901,0.10656709390340047,1.0,3325.0,2174,169770.09115911124,173.29999999999444,0.6896794860337105
39,1,3.3594654229056813,4.310642198338753,4.266627323897892,2.476290782452188,1.3028738965030469,3.181989379344901,0.10656709390340047,0.9949685534591195,2825.0,6260,606060.0,693.3000000000891,0.5415374003181969
39,2,3.3594654229056813,4.310642198338753,4.266627323897892,2.476290782452188,1.3028738965030469,3.181989379344901,0.10656709390340047,0.9987421383647799,5350.0,6068,606060.0,686.3000000000875,0.508255888626758
40,0,2.0737061348708936,6.67974686917409,3.9092242656658818,4.391809566620414,1.2426022295162125,3.3243730180832074,0.09873537555013308,1.0,6375.0,1546,141939.38038479432,146.099999999996,0.6718242040770578
40,1,2.0737061348708936,6.67974686917409,3.9092242656658818,4.391809566620414,1.2426022295162125,3.3243730180832074,0.09873537555013308,1.0,6950.0,5075,369059.1767484946,395.8000000000215,0.5477654715514527
40,2,2.0737061348708936,6.67974686917409,3.9092242656658818,4.391809566620414,1.2426022295162125,3.3243730180832074,0.09873537555013308,1.0,7800.0,4964,382786.18191207445,412.6000000000253,0.5324467928568583
41,0,1.9884002723776493,6.233147637145706,4.7134818898833934,2.5411233529672876,0.8442148165529821,2.230636429518585,0.05641812481466021,0.8415094339622642,2825.0,4351,606060.0,712.5000000000935,0.3944035597651324
41,1,1.9884002723776493,6.233147637145706,4.7134818898833934,2.5411233529672876,0.8442148165529821,2.230636429518585,0.05641812481466021,0.9345911949685535,6625.0,6105,606060.0,696.3000000000898,0.4226964000568193
41,2,1.9884002723776493,6.233147637145706,4.7134818898833934,2.5411233529672876,0.8442148165529821,2.230636429518585,0.05641812481466021,0.9962264150943396,5550.0,5260,606060.0,707.5000000000923,0.5072681345875923
42,0,2.4784281974048397,6.607252239537156,3.3539995582757607,3.211644910288343,1.871173850618712,5.668515988326051,0.06274684460011712,0.9823899371069182,10225.0,9455,606060.0,674.8000000000849,0.406495670724364
42,1,2.4784281974048397,6.607252239537156,3.3539995582757607,3.211644910288343,1.871173850618712,5.668515988326051,0.06274684460011712,0.9937106918238994,7375.0,9048,606060.0,673.6000000000846,0.4620357549108983
