policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
MARL,closed_33,5,1,0.9359861591695502,39.40000000000029,153.79999999999555,inf,606060.0,9175.0,4731,699.3000000000904,ALL_DEPLETED
MARL,closed_33,5,2,0.9273356401384083,77.19999999999989,364.30000000001434,inf,606060.0,4325.0,4522,698.5000000000903,ALL_DEPLETED
Random,closed_33,10,0,0.9948096885813149,40.0000000000003,120.8999999999974,inf,1212120.0,13750.0,10154,692.4000000000889,ALL_DEPLETED
Random,closed_33,10,1,1.0,49.30000000000043,120.9999999999974,617.0000000000717,1084102.4187606676,13700.0,8854,617.0000000000717,COMPLETED
Random,closed_33,10,2,0.9826989619377162,43.70000000000035,126.69999999999708,inf,1212120.0,13350.0,9840,695.9000000000897,ALL_DEPLETED
PF,closed_33,10,0,1.0,15.499999999999961,58.30000000000056,221.99999999999167,400528.90642435057,8325.0,4362,221.99999999999167,COMPLETED
PF,closed_33,10,1,0.9948096885813149,15.99999999999996,37.30000000000026,inf,1212120.0,5850.0,12773,707.5000000000923,ALL_DEPLETED
PF,closed_33,10,2,1.0,15.89999999999996,38.80000000000028,66.30000000000051,126619.22196060442,5300.0,1439,66.30000000000051,COMPLETED
Consensus,closed_33,10,0,0.9705882352941176,15.399999999999961,45.10000000000037,inf,1212120.0,6375.0,12269,708.9000000000926,ALL_DEPLETED
Consensus,closed_33,10,1,1.0,16.399999999999963,37.30000000000026,321.30000000000456,575501.9161614624,5975.0,6166,321.30000000000456,COMPLETED
Consensus,closed_33,10,2,1.0,16.09999999999996,43.300000000000345,202.79999999999276,370815.8994368741,6125.0,4543,202.79999999999276,COMPLETED
MARL,closed_33,10,0,0.9619377162629758,29.000000000000142,120.39999999999743,inf,1212120.0,12200.0,8558,716.9000000000945,ALL_DEPLETED
MARL,closed_33,10,1,0.9896193771626297,28.90000000000014,130.99999999999685,inf,1212120.0,13150.0,8955,711.9000000000933,ALL_DEPLETED
MARL,closed_33,10,2,0.967128027681661,34.70000000000022,343.30000000000956,inf,1212120.0,12025.0,9741,706.9000000000922,ALL_DEPLETED
Random,closed_33,20,0,1.0,15.89999999999996,47.0000000000004,503.600000000046,1780005.2772841798,14075.0,15764,503.600000000046,COMPLETED
Random,closed_33,20,1,0.9982698961937716,19.300000000000004,55.200000000000514,inf,2424240.0,14325.0,20989,698.0000000000902,ALL_DEPLETED
Random,closed_33,20,2,1.0,16.09999999999996,57.400000000000546,458.8000000000358,1614496.0759307458,13975.0,13878,458.8000000000358,COMPLETED
PF,closed_33,20,0,1.0,5.899999999999995,16.89999999999997,103.09999999999842,371912.824251391,9425.0,3939,103.09999999999842,COMPLETED
PF,closed_33,20,1,1.0,5.999999999999995,16.699999999999967,58.800000000000566,218827.21135063656,9000.0,2473,58.800000000000566,COMPLETED
PF,closed_33,20,2,1.0,5.599999999999996,16.29999999999996,42.500000000000334,160874.5939713898,8750.0,1799,42.500000000000334,COMPLETED
Consensus,closed_33,20,0,1.0,5.699999999999996,16.89999999999997,51.50000000000046,193528.99683845695,9975.0,2295,51.50000000000046,COMPLETED
Consensus,closed_33,20,1,1.0,6.099999999999994,16.399999999999963,51.700000000000465,193049.57956149988,8800.0,2279,51.700000000000465,COMPLETED
Consensus,closed_33,20,2,1.0,5.4999999999999964,13.599999999999968,159.9999999999952,567351.8104030625,9350.0,5657,159.9999999999952,COMPLETED
MARL,closed_33,20,0,1.0,14.199999999999966,41.70000000000032,247.29999999999023,881684.1164298779,13750.0,8537,247.29999999999023,COMPLETED
MARL,closed_33,20,1,1.0,13.399999999999968,48.900000000000425,361.80000000001377,1291726.1223370996,14250.0,12884,361.80000000001377,COMPLETED
MARL,closed_33,20,2,1.0,14.599999999999964,46.000000000000384,397.6000000000219,1414904.8573944117,14300.0,13912,397.6000000000219,COMPLETED
