trial,seed,attract_gain,drone_repel_gain,drone_repel_range,wall_repel_gain,wall_repel_range,yaw_align_gain,velocity_align_threshold,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
17,2,2.6210427105990397,7.217126642496459,3.354279027307654,0.8799994451295009,1.5395185054265241,2.416141738618925,0.10385825565645859,0.9924528301886792,6150.0,5615,606060.0,722.0000000000956,0.4921394712686121
18,0,1.5204864856313056,2.1620281719595393,0.7859939482959927,3.1444005747997044,0.9264824213422153,11.251201183767972,0.12040161654307505,0.9974842767295597,6900.0,6053,606060.0,686.3000000000875,0.48363910799493615
18,1,1.5204864856313056,2.1620281719595393,0.7859939482959927,3.1444005747997044,0.9264824213422153,11.251201183767972,0.12040161654307505,1.0,6500.0,2421,227435.07178471214,241.29999999999058,0.6218418272332549
18,2,1.5204864856313056,2.1620281719595393,0.7859939482959927,3.1444005747997044,0.9264824213422153,11.251201183767972,0.12040161654307505,1.0,9625.0,2060,193754.10101656837,203.19999999999274,0.5920765274516164
19,0,1.5834182767788971,7.295528152036293,0.4071781938395782,4.813516459586504,1.7057585923572507,9.827352272502862,0.025718699985263327,0.9823899371069182,8400.0,9549,606060.0,668.4000000000834,0.4338345499968542
19,1,1.5834182767788971,7.295528152036293,0.4071781938395782,4.813516459586504,1.7057585923572507,9.827352272502862,0.025718699985263327,0.9836477987421384,6900.0,9524,606060.0,671.4000000000841,0.45781584967499744
19,2,1.5834182767788971,7.295528152036293,0.4071781938395782,4.813516459586504,1.7057585923572507,9.827352272502862,0.025718699985263327,0.9924528301886792,11100.0,9703,606060.0,672.2000000000843,0.4030212616820562
20,0,2.1006358241011935,6.143130435076991,4.707784338382419,3.072776235692339,1.6837235026423845,4.669756630918936,0.07299810949508492,1.0,10100.0,3087,219996.9772481406,231.39999999999114,0.5565519078681578
20,1,2.1006358241011935,6.143130435076991,4.707784338382419,3.072776235692339,1.6837235026423845,4.669756630918936,0.07299810949508492,0.9937106918238994,2300.0,9324,606060.0,682.7000000000867,0.5379821315825585
20,2,2.1006358241011935,6.143130435076991,4.707784338382419,3.072776235692339,1.6837235026423845,4.669756630918936,0.07299810949508492,1.0,5850.0,2332,171071.84491264122,177.5999999999942,0.6471971358385485
21,0,2.22648788914469,5.5474817935080365,0.401576775437553,4.21831365887461,2.740401929599417,3.4024908899861077,0.11526686727241939,0.89937106918239,6175.0,10355,606060.0,680.7000000000862,0.3810957713350719
21,1,2.22648788914469,5.5474817935080365,0.401576775437553,4.21831365887461,2.740401929599417,3.4024908899861077,0.11526686727241939,0.8968553459119497,7475.0,10057,606060.0,676.6000000000853,0.3594414370222432
21,2,2.22648788914469,5.5474817935080365,0.401576775437553,4.21831365887461,2.740401929599417,3.4024908899861077,0.11526686727241939,0.8805031446540881,3825.0,10423,606060.0,670.800000000084,0.39720264976852127
22,0,0.7017302422011411,8.230761069957834,1.6217987840433392,3.467401856113558,2.3174865357172063,9.68647491917657,0.030470779731620348,0.9522012578616352,7400.0,9827,606060.0,671.8000000000842,0.4175156163094168
22,1,0.7017302422011411,8.230761069957834,1.6217987840433392,3.467401856113558,2.3174865357172063,9.68647491917657,0.030470779731620348,0.9119496855345912,7350.0,10146,606060.0,670.3000000000839,0.37656920389233994
22,2,0.7017302422011411,8.230761069957834,1.6217987840433392,3.467401856113558,2.3174865357172063,9.68647491917657,0.030470779731620348,0.909433962264151,6250.0,9783,606060.0,677.9000000000856,0.3912952406950446
23,0,3.6892438270091494,3.1474608952911294,0.47583901402804496,2.996836112261675,1.4273057096560968,10.297897431324131,0.16356777969221734,1.0,8650.0,2524,190319.4559548978,195.69999999999317,0.5959334402415111
23,1,3.6892438270091494,3.1474608952911294,0.47583901402804496,2.996836112261675,1.4273057096560968,10.297897431324131,0.16356777969221734,1.0,5325.0,3671,268400.8585787738,280.29999999999524,0.6090571993045565
