policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Boustrophedon,partial_33,2,1,0.5646794150731158,108.09999999999813,inf,inf,242424.00000000003,25.0,501,719.300000000095,ALL_DEPLETED
Boustrophedon,partial_33,2,2,0.7840269966254219,122.29999999999733,inf,inf,242424.00000000003,1300.0,1403,714.3000000000939,ALL_DEPLETED
Spiral,partial_33,2,0,1.0,163.99999999999497,261.1999999999909,461.50000000003644,178608.23704057458,9800.0,1983,461.50000000003644,COMPLETED
Spiral,partial_33,2,1,0.7941507311586051,156.09999999999542,inf,inf,242424.00000000003,3425.0,2233,688.1000000000879,ALL_DEPLETED
Spiral,partial_33,2,2,1.0,129.9999999999969,276.0999999999943,432.4000000000298,168584.89492480864,7550.0,1975,432.4000000000298,COMPLETED
VoronoiPartition,partial_33,2,0,1.0,171.69999999999453,338.6000000000085,431.9000000000297,151685.30096769822,1850.0,848,431.9000000000297,COMPLETED
VoronoiPartition,partial_33,2,1,1.0,129.59999999999692,305.2000000000009,455.40000000003505,160040.16851796335,975.0,928,455.40000000003505,COMPLETED
VoronoiPartition,partial_33,2,2,1.0,118.09999999999756,365.9000000000147,473.6000000000392,165290.85908339845,1725.0,867,473.6000000000392,COMPLETED
GridDecomposition,partial_33,2,0,0.6512935883014623,559.7000000000587,inf,inf,242424.00000000003,225.0,2747,683.1000000000868,ALL_DEPLETED
GridDecomposition,partial_33,2,1,0.829021372328459,341.40000000000913,645.5000000000782,inf,242424.00000000003,0.0,2716,671.100000000084,ALL_DEPLETED
GridDecomposition,partial_33,2,2,0.8233970753655793,373.60000000001645,666.0000000000829,inf,242424.00000000003,450.0,2498,674.1000000000847,ALL_DEPLETED
