policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Consensus,partial_33,20,0,1.0,7.39999999999999,20.700000000000024,45.10000000000037,167276.30907497322,12675.0,1661,45.10000000000037,COMPLETED
PSO,partial_33,20,0,1.0,7.999999999999988,20.50000000000002,39.20000000000029,150956.47662444226,13575.0,1738,39.20000000000029,COMPLETED
GA,partial_33,20,0,1.0,9.099999999999984,19.200000000000003,39.9000000000003,154657.54580757814,14200.0,1750,39.9000000000003,COMPLETED
ACO,partial_33,20,0,1.0,7.799999999999988,17.49999999999998,46.700000000000394,184005.1274517337,17575.0,2459,46.700000000000394,COMPLETED
SA,partial_33,20,0,1.0,9.099999999999984,23.400000000000063,39.000000000000284,152964.29710265528,14475.0,1856,39.000000000000284,COMPLETED
GWO,partial_33,20,0,1.0,35.80000000000024,103.99999999999837,184.89999999999378,738522.0499666384,21150.0,12220,184.89999999999378,COMPLETED
MARL,partial_33,20,0,1.0,15.499999999999961,47.500000000000405,213.39999999999216,778675.9794426137,22025.0,11364,213.39999999999216,COMPLETED
Random,partial_33,20,1,1.0,16.699999999999967,49.10000000000043,160.19999999999519,578296.1920928704,21850.0,7644,160.19999999999519,COMPLETED
PF,partial_33,20,1,1.0,6.8999999999999915,17.799999999999983,36.00000000000024,141465.0981899784,13425.0,1726,36.00000000000024,COMPLETED
Consensus,partial_33,20,1,1.0,6.799999999999992,14.999999999999963,36.50000000000025,140212.66396011505,12850.0,1526,36.50000000000025,COMPLETED
PSO,partial_33,20,1,1.0,7.799999999999988,17.59999999999998,37.80000000000027,145068.21817995422,12775.0,1558,37.80000000000027,COMPLETED
GA,partial_33,20,1,1.0,9.89999999999998,19.400000000000006,34.900000000000226,134375.34084770596,11500.0,1394,34.900000000000226,COMPLETED
ACO,partial_33,20,1,1.0,7.19999999999999,16.399999999999963,34.70000000000022,136948.6545214327,13650.0,1718,34.70000000000022,COMPLETED
SA,partial_33,20,1,1.0,9.499999999999982,19.200000000000003,31.00000000000017,122956.85766667454,12650.0,1415,31.00000000000017,COMPLETED
GWO,partial_33,20,1,1.0,41.800000000000324,102.59999999999845,240.19999999999064,950196.5112141194,21600.0,15493,240.19999999999064,COMPLETED
MARL,partial_33,20,1,1.0,12.399999999999972,35.30000000000023,160.19999999999519,585977.3314684965,21925.0,8289,160.19999999999519,COMPLETED
Random,partial_33,20,2,1.0,19.200000000000003,38.20000000000027,137.0999999999965,496659.8150504166,21350.0,6572,137.0999999999965,COMPLETED
PF,partial_33,20,2,1.0,7.19999999999999,18.9,37.20000000000026,147290.49091479136,16650.0,1868,37.20000000000026,COMPLETED
Consensus,partial_33,20,2,1.0,6.8999999999999915,17.299999999999976,34.40000000000022,132644.07172426954,13850.0,1456,34.40000000000022,COMPLETED
PSO,partial_33,20,2,1.0,8.699999999999985,18.799999999999997,38.50000000000028,146896.41998897586,11700.0,1638,38.50000000000028,COMPLETED
GA,partial_33,20,2,1.0,9.599999999999982,17.69999999999998,33.500000000000206,129465.37287392048,12275.0,1355,33.500000000000206,COMPLETED
ACO,partial_33,20,2,1.0,7.999999999999988,16.89999999999997,35.20000000000023,139302.57238767808,14300.0,1743,35.20000000000023,COMPLETED
SA,partial_33,20,2,1.0,9.399999999999983,18.499999999999993,32.20000000000019,127015.21309413854,12500.0,1446,32.20000000000019,COMPLETED
GWO,partial_33,20,2,1.0,38.60000000000028,109.69999999999804,214.5999999999921,849393.1779726055,21350.0,13194,214.5999999999921,COMPLETED
MARL,partial_33,20,2,1.0,16.19999999999996,43.60000000000035,301.7000000000001,1103261.5683596297,22200.0,16463,301.7000000000001,COMPLETED
Random,closed_33,2,0,0.8373702422145328,225.39999999999148,483.90000000004153,inf,242424.00000000003,5450.0,2372,688.600000000088,ALL_DEPLETED
PF,closed_33,2,0,0.4913494809688581,inf,inf,inf,242424.00000000003,0.0,1788,717.8000000000947,ALL_DEPLETED
Consensus,closed_33,2,0,0.1782006920415225,inf,inf,inf,242424.00000000003,0.0,686,731.6000000000978,ALL_DEPLETED
PSO,closed_33,2,0,0.2958477508650519,inf,inf,inf,242424.00000000003,0.0,453,732.700000000098,ALL_DEPLETED
GA,closed_33,2,0,0.801038062283737,221.19999999999172,676.3000000000852,inf,242424.00000000003,375.0,859,720.8000000000953,ALL_DEPLETED
ACO,closed_33,2,0,0.6401384083044983,170.79999999999458,inf,inf,242424.00000000003,1125.0,1550,691.0000000000886,ALL_DEPLETED
SA,closed_33,2,0,0.8875432525951558,105.49999999999828,207.3999999999925,inf,242424.00000000003,175.0,1131,703.9000000000915,ALL_DEPLETED
GWO,closed_33,2,0,0.05709342560553633,inf,inf,inf,242424.00000000003,0.0,1079,730.3000000000975,ALL_DEPLETED
MARL,closed_33,2,0,0.5017301038062284,633.7000000000755,inf,inf,242424.00000000003,1600.0,1973,700.5000000000907,ALL_DEPLETED
Random,closed_33,2,1,0.7975778546712803,239.99999999999065,inf,inf,242424.00000000003,2700.0,2230,690.9000000000885,ALL_DEPLETED
PF,closed_33,2,1,0.41522491349480967,inf,inf,inf,242424.00000000003,125.0,1105,715.7000000000942,ALL_DEPLETED
Consensus,closed_33,2,1,0.12629757785467127,inf,inf,inf,242424.00000000003,0.0,936,731.4000000000977,ALL_DEPLETED
PSO,closed_33,2,1,0.4429065743944637,inf,inf,inf,242424.00000000003,675.0,1178,721.0000000000954,ALL_DEPLETED
GA,closed_33,2,1,0.903114186851211,128.69999999999698,490.8000000000431,inf,242424.00000000003,1800.0,1355,705.6000000000919,ALL_DEPLETED
ACO,closed_33,2,1,0.7370242214532872,135.99999999999656,inf,inf,242424.00000000003,1725.0,1230,706.200000000092,ALL_DEPLETED
SA,closed_33,2,1,0.9083044982698962,325.0000000000054,570.2000000000611,inf,242424.00000000003,1725.0,1195,701.0000000000908,ALL_DEPLETED
GWO,closed_33,2,1,0.532871972318339,168.99999999999469,inf,inf,242424.00000000003,4300.0,1972,697.9000000000901,ALL_DEPLETED
MARL,closed_33,2,1,0.6937716262975778,416.0000000000261,inf,inf,242424.00000000003,2625.0,1870,698.0000000000902,ALL_DEPLETED
Random,closed_33,2,2,0.6332179930795848,274.59999999999394,inf,inf,242424.00000000003,5925.0,2295,691.8000000000887,ALL_DEPLETED
PF,closed_33,2,2,0.6176470588235294,104.59999999999833,inf,inf,242424.00000000003,0.0,2223,707.6000000000923,ALL_DEPLETED
Consensus,closed_33,2,2,0.29238754325259514,inf,inf,inf,242424.00000000003,0.0,568,725.0000000000963,ALL_DEPLETED
PSO,closed_33,2,2,0.35294117647058826,inf,inf,inf,242424.00000000003,150.0,373,726.2000000000966,ALL_DEPLETED
GA,closed_33,2,2,0.8719723183391004,96.79999999999878,377.8000000000174,inf,242424.00000000003,1550.0,1135,708.6000000000926,ALL_DEPLETED
ACO,closed_33,2,2,0.6833910034602076,102.89999999999843,inf,inf,242424.00000000003,450.0,1652,701.500000000091,ALL_DEPLETED
SA,closed_33,2,2,0.9048442906574394,235.89999999999088,313.70000000000283,inf,242424.00000000003,2025.0,1179,695.2000000000895,ALL_DEPLETED
GWO,closed_33,2,2,0.1972318339100346,inf,inf,inf,242424.00000000003,1275.0,3467,695.2000000000895,ALL_DEPLETED
MARL,closed_33,2,2,0.8373702422145328,106.09999999999825,514.6000000000485,inf,242424.00000000003,2650.0,2091,689.5000000000882,ALL_DEPLETED
Random,closed_33,5,0,0.9809688581314879,83.89999999999951,306.9000000000013,inf,606060.0,10600.0,6312,695.6000000000896,ALL_DEPLETED
PF,closed_33,5,0,0.9515570934256056,41.100000000000314,105.0999999999983,inf,606060.0,2425.0,3765,726.6000000000967,ALL_DEPLETED
Consensus,closed_33,5,0,0.4273356401384083,inf,inf,inf,606060.0,250.0,1720,731.6000000000978,ALL_DEPLETED
PSO,closed_33,5,0,0.6608996539792388,46.9000000000004,inf,inf,606060.0,1200.0,1385,733.1000000000981,ALL_DEPLETED
GA,closed_33,5,0,0.9948096885813149,38.70000000000028,135.3999999999966,inf,606060.0,2275.0,3720,700.1000000000906,ALL_DEPLETED
ACO,closed_33,5,0,0.9792387543252595,28.10000000000013,175.39999999999432,inf,606060.0,5625.0,2938,716.8000000000944,ALL_DEPLETED
SA,closed_33,5,0,0.773356401384083,45.90000000000038,inf,inf,606060.0,800.0,1339,729.8000000000974,ALL_DEPLETED
GWO,closed_33,5,0,0.42387543252595156,inf,inf,inf,606060.0,4050.0,3002,726.0000000000965,ALL_DEPLETED
MARL,closed_33,5,0,0.9446366782006921,52.10000000000047,187.9999999999936,inf,606060.0,10625.0,5943,694.2000000000893,ALL_DEPLETED
Random,closed_33,5,1,0.9792387543252595,131.29999999999683,284.29999999999615,inf,606060.0,12200.0,6376,693.3000000000891,ALL_DEPLETED
PF,closed_33,5,1,0.6660899653979239,55.80000000000052,inf,inf,606060.0,1675.0,4853,725.6000000000964,ALL_DEPLETED
Consensus,closed_33,5,1,0.5916955017301038,30.600000000000165,inf,inf,606060.0,550.0,2215,729.8000000000974,ALL_DEPLETED
PSO,closed_33,5,1,0.6643598615916955,44.90000000000037,inf,inf,606060.0,1925.0,2445,730.4000000000975,ALL_DEPLETED
GA,closed_33,5,1,0.7923875432525952,36.10000000000024,inf,inf,606060.0,2125.0,2603,730.1000000000975,ALL_DEPLETED
ACO,closed_33,5,1,0.9982698961937716,25.100000000000087,99.49999999999862,inf,606060.0,4250.0,2540,714.4000000000939,ALL_DEPLETED
SA,closed_33,5,1,0.8494809688581315,56.30000000000053,128.69999999999698,inf,606060.0,3325.0,2879,728.5000000000971,ALL_DEPLETED
GWO,closed_33,5,1,0.38235294117647056,inf,inf,inf,606060.0,3300.0,5832,729.6000000000973,ALL_DEPLETED
MARL,closed_33,5,1,0.9567474048442907,42.40000000000033,170.5999999999946,inf,606060.0,8325.0,5813,692.1000000000888,ALL_DEPLETED
Random,closed_33,5,2,0.9048442906574394,98.59999999999867,421.7000000000274,inf,606060.0,9550.0,6326,694.8000000000894,ALL_DEPLETED
PF,closed_33,5,2,0.6557093425605537,34.40000000000022,inf,inf,606060.0,700.0,3103,720.8000000000953,ALL_DEPLETED
Consensus,closed_33,5,2,0.5294117647058824,62.300000000000615,inf,inf,606060.0,200.0,1786,731.3000000000977,ALL_DEPLETED
PSO,closed_33,5,2,0.5051903114186851,59.30000000000057,inf,inf,606060.0,175.0,1436,733.9000000000983,ALL_DEPLETED
GA,closed_33,5,2,0.6764705882352942,42.80000000000034,inf,inf,606060.0,3825.0,2480,728.8000000000972,ALL_DEPLETED
ACO,closed_33,5,2,0.9342560553633218,37.700000000000266,102.29999999999846,inf,606060.0,4875.0,2811,719.7000000000951,ALL_DEPLETED
SA,closed_33,5,2,0.9844290657439446,39.800000000000296,115.89999999999769,inf,606060.0,4950.0,2559,725.8000000000965,ALL_DEPLETED
GWO,closed_33,5,2,0.8650519031141869,103.69999999999838,185.79999999999373,inf,606060.0,10425.0,3378,711.5000000000932,ALL_DEPLETED
MARL,closed_33,5,2,0.8373702422145328,44.90000000000037,200.89999999999287,inf,606060.0,6250.0,5875,697.0000000000899,ALL_DEPLETED
Random,closed_33,10,0,0.9913494809688581,39.000000000000284,118.29999999999755,inf,1212120.0,13800.0,13446,692.4000000000889,ALL_DEPLETED
PF,closed_33,10,0,0.9013840830449827,16.399999999999963,46.60000000000039,inf,1212120.0,2875.0,8660,726.6000000000967,ALL_DEPLETED
Consensus,closed_33,10,0,0.7612456747404844,22.800000000000054,inf,inf,1212120.0,700.0,4082,732.700000000098,ALL_DEPLETED
PSO,closed_33,10,0,0.8027681660899654,17.999999999999986,169.99999999999463,inf,1212120.0,2550.0,2919,734.1000000000984,ALL_DEPLETED
GA,closed_33,10,0,1.0,21.20000000000003,55.00000000000051,83.29999999999954,149952.6116666305,3750.0,1034,83.29999999999954,COMPLETED
ACO,closed_33,10,0,0.9965397923875432,16.19999999999996,54.1000000000005,inf,1212120.0,7725.0,7150,727.8000000000969,ALL_DEPLETED
SA,closed_33,10,0,1.0,20.30000000000002,56.000000000000526,92.799999999999,167389.47846553824,4825.0,1261,92.799999999999,COMPLETED
GWO,closed_33,10,0,0.32525951557093424,inf,inf,inf,1212120.0,2475.0,6683,733.4000000000982,ALL_DEPLETED
MARL,closed_33,10,0,0.9290657439446367,29.60000000000015,137.0999999999965,inf,1212120.0,10650.0,11319,723.2000000000959,ALL_DEPLETED
Random,closed_33,10,1,1.0,40.60000000000031,111.79999999999792,649.6000000000791,1141527.018024648,13700.0,12609,649.6000000000791,COMPLETED
PF,closed_33,10,1,0.9844290657439446,18.19999999999999,183.49999999999386,inf,1212120.0,4775.0,7737,722.6000000000957,ALL_DEPLETED
Consensus,closed_33,10,1,0.8079584775086506,12.599999999999971,43.60000000000035,inf,1212120.0,2975.0,4662,730.4000000000975,ALL_DEPLETED
PSO,closed_33,10,1,0.7439446366782007,14.899999999999963,inf,inf,1212120.0,3125.0,5196,732.500000000098,ALL_DEPLETED
GA,closed_33,10,1,0.9515570934256056,16.29999999999996,40.90000000000031,inf,1212120.0,5350.0,3131,732.1000000000979,ALL_DEPLETED
ACO,closed_33,10,1,1.0,18.39999999999999,50.60000000000045,152.9999999999956,269960.44740076293,6675.0,1832,152.9999999999956,COMPLETED
SA,closed_33,10,1,1.0,16.99999999999997,36.80000000000025,97.39999999999874,174902.30140571576,5675.0,1219,97.39999999999874,COMPLETED
GWO,closed_33,10,1,0.3304498269896194,inf,inf,inf,1212120.0,2225.0,3750,732.300000000098,ALL_DEPLETED
MARL,closed_33,10,1,0.9792387543252595,26.80000000000011,105.29999999999829,inf,1212120.0,11250.0,11445,710.500000000093,ALL_DEPLETED
Random,closed_33,10,2,0.986159169550173,44.90000000000037,125.59999999999714,inf,1212120.0,13450.0,13133,695.9000000000897,ALL_DEPLETED
PF,closed_33,10,2,0.8875432525951558,14.799999999999963,37.40000000000026,inf,1212120.0,4150.0,8141,731.4000000000977,ALL_DEPLETED
Consensus,closed_33,10,2,0.884083044982699,17.099999999999973,43.900000000000354,inf,1212120.0,3450.0,4230,731.9000000000979,ALL_DEPLETED
PSO,closed_33,10,2,0.9134948096885813,18.9,41.70000000000032,inf,1212120.0,3975.0,3758,731.6000000000978,ALL_DEPLETED
GA,closed_33,10,2,1.0,20.000000000000014,55.00000000000051,138.29999999999643,242591.25123546226,4900.0,1587,138.29999999999643,COMPLETED
ACO,closed_33,10,2,0.9325259515570934,13.799999999999967,46.60000000000039,inf,1212120.0,5500.0,4021,729.3000000000973,ALL_DEPLETED
SA,closed_33,10,2,0.9878892733564014,17.59999999999998,37.10000000000026,inf,1212120.0,6650.0,3560,731.6000000000978,ALL_DEPLETED
GWO,closed_33,10,2,0.29411764705882354,inf,inf,inf,1212120.0,1350.0,4582,728.5000000000971,ALL_DEPLETED
MARL,closed_33,10,2,0.8494809688581315,21.600000000000037,95.89999999999883,inf,1212120.0,10425.0,12044,714.4000000000939,ALL_DEPLETED
Random,closed_33,20,0,1.0,15.399999999999961,46.50000000000039,509.00000000004724,1799001.0068088435,14125.0,20799,509.00000000004724,COMPLETED
PF,closed_33,20,0,0.9913494809688581,5.699999999999996,17.399999999999977,inf,2424240.0,8800.0,16491,726.5000000000966,ALL_DEPLETED
Consensus,closed_33,20,0,0.9342560553633218,5.699999999999996,17.099999999999973,inf,2424240.0,2925.0,9332,732.700000000098,ALL_DEPLETED
PSO,closed_33,20,0,1.0,5.4999999999999964,19.80000000000001,68.1000000000004,239100.64530409826,8350.0,1283,68.1000000000004,COMPLETED
GA,closed_33,20,0,0.9982698961937716,8.299999999999986,15.69999999999996,inf,2424240.0,9225.0,11192,732.0000000000979,ALL_DEPLETED
ACO,closed_33,20,0,1.0,5.799999999999995,14.199999999999966,45.300000000000374,168369.20594920404,9775.0,1568,45.300000000000374,COMPLETED
SA,closed_33,20,0,1.0,8.099999999999987,17.899999999999984,38.50000000000028,144053.82281839335,8600.0,1249,38.50000000000028,COMPLETED
GWO,closed_33,20,0,0.6695501730103807,41.200000000000315,inf,inf,2424240.0,4675.0,7261,732.9000000000981,ALL_DEPLETED
MARL,closed_33,20,0,1.0,13.999999999999966,35.90000000000024,175.9999999999943,627860.1521965242,13450.0,7352,175.9999999999943,COMPLETED
Random,closed_33,20,1,0.9982698961937716,19.200000000000003,51.800000000000466,inf,2424240.0,14300.0,27941,698.0000000000902,ALL_DEPLETED
PF,closed_33,20,1,1.0,6.099999999999994,19.900000000000013,85.39999999999942,308210.86669210903,8925.0,3273,85.39999999999942,COMPLETED
Consensus,closed_33,20,1,0.9394463667820069,5.999999999999995,17.59999999999998,inf,2424240.0,5175.0,7318,731.3000000000977,ALL_DEPLETED
PSO,closed_33,20,1,1.0,5.999999999999995,15.79999999999996,50.90000000000045,180893.7697353135,5975.0,973,50.90000000000045,COMPLETED
GA,closed_33,20,1,1.0,9.99999999999998,19.200000000000003,55.900000000000524,199905.9363792413,8900.0,1528,55.900000000000524,COMPLETED
ACO,closed_33,20,1,1.0,5.899999999999995,17.59999999999998,45.60000000000038,166933.33052615728,8350.0,1368,45.60000000000038,COMPLETED
SA,closed_33,20,1,1.0,9.599999999999982,21.70000000000004,49.600000000000435,181730.9656849173,8825.0,1490,49.600000000000435,COMPLETED
GWO,closed_33,20,1,0.4117647058823529,inf,inf,inf,2424240.0,2325.0,12168,733.2000000000982,ALL_DEPLETED
MARL,closed_33,20,1,1.0,13.899999999999967,51.800000000000466,397.6000000000219,1418480.5177644938,14275.0,17825,397.6000000000219,COMPLETED
Random,closed_33,20,2,1.0,16.399999999999963,50.80000000000045,459.600000000036,1617300.1455669685,14050.0,18357,459.600000000036,COMPLETED
PF,closed_33,20,2,0.9982698961937716,5.899999999999995,14.299999999999965,inf,2424240.0,8800.0,18053,726.1000000000965,ALL_DEPLETED
Consensus,closed_33,20,2,0.9117647058823529,5.1999999999999975,16.19999999999996,inf,2424240.0,3775.0,9581,732.600000000098,ALL_DEPLETED
PSO,closed_33,20,2,0.9100346020761245,6.099999999999994,19.300000000000004,inf,2424240.0,7025.0,8367,733.2000000000982,ALL_DEPLETED
GA,closed_33,20,2,0.9826989619377162,7.899999999999988,17.69999999999998,inf,2424240.0,7800.0,8282,732.500000000098,ALL_DEPLETED
ACO,closed_33,20,2,1.0,5.4999999999999964,16.79999999999997,46.700000000000394,171145.7877111123,8275.0,1407,46.700000000000394,COMPLETED
SA,closed_33,20,2,0.9982698961937716,6.5999999999999925,16.29999999999996,inf,2424240.0,8200.0,8711,732.600000000098,ALL_DEPLETED
GWO,closed_33,20,2,0.8581314878892734,41.70000000000032,100.39999999999857,inf,2424240.0,10175.0,34160,701.700000000091,ALL_DEPLETED
MARL,closed_33,20,2,0.9896193771626297,9.89999999999998,41.800000000000324,inf,2424240.0,14275.0,29505,700.6000000000907,ALL_DEPLETED
