T_initial,cooling_rate,perturb_radius,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
5.0,0.95,6.0,partial_33,2,1,0.8603773584905661,4425.0,3325,242424.00000000003,652.8000000000799,0.40032529533915573
5.0,0.95,6.0,partial_33,5,0,0.9144654088050315,12250.0,8761,606060.0,675.8000000000851,0.30810223484326227
5.0,0.95,6.0,partial_33,5,1,0.9949685534591195,18100.0,9514,606060.0,641.4000000000773,0.30034421832230185
5.0,0.95,6.0,partial_33,10,0,1.0,17625.0,5484,361219.0073615592,185.89999999999372,0.42890071143677583
5.0,0.95,6.0,partial_33,10,1,1.0,18600.0,5642,375188.05311902124,193.4999999999933,0.4115867501151922
5.0,0.95,6.0,partial_33,20,0,1.0,18600.0,5785,372596.89795848075,94.89999999999888,0.43329089625615713
5.0,0.95,6.0,partial_33,20,1,1.0,18275.0,5680,384699.605767454,100.49999999999856,0.43806321246485136
5.0,0.95,6.0,closed_33,2,0,0.4031141868512111,0.0,2267,242424.00000000003,708.6000000000926,-0.013370257593233376
5.0,0.95,6.0,closed_33,2,1,0.35121107266435986,1225.0,1880,242424.00000000003,708.0000000000924,-0.08942921986318272
5.0,0.95,6.0,closed_33,5,0,0.6349480968858131,1600.0,5430,606060.0,712.8000000000935,0.1762782417319754
5.0,0.95,6.0,closed_33,5,1,0.6937716262975778,1625.0,5644,606060.0,715.9000000000942,0.23549090204855352
5.0,0.95,6.0,closed_33,10,0,0.7629757785467128,5825.0,9341,1212120.0,726.9000000000967,0.2111219195926012
5.0,0.95,6.0,closed_33,10,1,0.8771626297577855,6250.0,10679,1212120.0,730.3000000000975,0.3165577536813641
5.0,0.95,6.0,closed_33,20,0,0.9238754325259516,9075.0,20864,2424240.0,729.5000000000973,0.2985093645814615
5.0,0.95,6.0,closed_33,20,1,1.0,12225.0,5697,462022.8325930219,124.89999999999718,0.44629834979086697
5.0,0.95,10.0,open_33,2,0,0.9864724245577523,17450.0,3574,242424.00000000003,598.7000000000676,0.3870224826517129
5.0,0.95,10.0,open_33,2,1,0.9864724245577523,16400.0,3636,242424.00000000003,598.2000000000675,0.3992831843889588
5.0,0.95,10.0,open_33,5,0,1.0,21650.0,6158,382542.061773843,385.40000000001913,0.3789812526561735
5.0,0.95,10.0,open_33,5,1,1.0,21925.0,9029,536690.6480097544,541.7000000000546,0.3271701445419023
5.0,0.95,10.0,open_33,10,0,1.0,22775.0,6035,365529.4521809842,181.49999999999397,0.4132590333867081
5.0,0.95,10.0,open_33,10,1,1.0,22025.0,5200,323478.0418969281,160.59999999999516,0.43322049845759014
5.0,0.95,10.0,open_33,20,0,1.0,23250.0,5865,355999.6515573794,88.39999999999925,0.43070132211774886
5.0,0.95,10.0,open_33,20,1,1.0,23150.0,5880,355454.3739359309,88.79999999999923,0.4318899025555655
5.0,0.95,10.0,partial_33,2,0,0.21132075471698114,1400.0,3348,242424.00000000003,690.7000000000885,-0.2399212942094003
5.0,0.95,10.0,partial_33,2,1,0.9081761006289308,9075.0,3335,242424.00000000003,644.2000000000779,0.38013972795422046
5.0,0.95,10.0,partial_33,5,0,0.9081761006289308,11200.0,8893,606060.0,670.0000000000838,0.31720235350294523
5.0,0.95,10.0,partial_33,5,1,0.9786163522012579,16950.0,9079,606060.0,655.2000000000804,0.3020014551907795
5.0,0.95,10.0,partial_33,10,0,0.730817610062893,5700.0,17052,1212120.0,691.9000000000888,0.21022030471976907
5.0,0.95,10.0,partial_33,10,1,1.0,19200.0,8812,563019.7188196115,290.39999999999753,0.3679210769577212
5.0,0.95,10.0,partial_33,20,0,1.0,18650.0,5236,348832.55754528753,89.3999999999992,0.4372516193493436
5.0,0.95,10.0,partial_33,20,1,1.0,19125.0,8767,558039.335294073,145.39999999999603,0.40301335839174873
5.0,0.95,10.0,closed_33,2,0,0.2093425605536332,0.0,1758,242424.00000000003,730.4000000000975,-0.21578309730220027
5.0,0.95,10.0,closed_33,2,1,0.25432525951557095,0.0,2110,242424.00000000003,717.6000000000946,-0.17057997358638347
5.0,0.95,10.0,closed_33,5,0,0.6747404844290658,3150.0,4900,606060.0,719.300000000095,0.18701531837761978
5.0,0.95,10.0,closed_33,5,1,0.4809688581314879,2000.0,5822,606060.0,720.9000000000954,0.008674053485103445
5.0,0.95,10.0,closed_33,10,0,0.9584775086505191,8275.0,10537,1212120.0,722.1000000000956,0.3572188793203587
5.0,0.95,10.0,closed_33,10,1,0.9982698961937716,12575.0,12219,1212120.0,704.9000000000917,0.3062804522847453
5.0,0.95,10.0,closed_33,20,0,1.0,13350.0,5598,442659.23408545833,118.79999999999752,0.42453865603994984
5.0,0.95,10.0,closed_33,20,1,1.0,13300.0,9011,799379.3010847657,221.99999999999167,0.3943289218965786
5.0,0.99,3.0,open_33,2,0,1.0,16575.0,3095,213113.00758582077,525.2000000000509,0.43712801672390345
5.0,0.99,3.0,open_33,2,1,1.0,17600.0,3300,227300.52122414077,558.1000000000583,0.4124557392051983
5.0,0.99,3.0,open_33,5,0,1.0,19225.0,2926,204909.91555152717,201.59999999999283,0.48527096428711813
5.0,0.99,3.0,open_33,5,1,1.0,20400.0,3292,224305.50710436364,221.5999999999917,0.45959326009953966
5.0,0.99,3.0,open_33,10,0,1.0,20375.0,3388,226804.53343796264,112.39999999999789,0.4848410575534749
5.0,0.99,3.0,open_33,10,1,1.0,18525.0,2651,191062.6211239684,94.6999999999989,0.5257274172328155
5.0,0.99,3.0,open_33,20,0,1.0,21475.0,3334,221615.8772964431,54.80000000000051,0.48576176897792667
5.0,0.99,3.0,open_33,20,1,1.0,21775.0,4674,295792.82420680113,73.10000000000012,0.46163377153883617
5.0,0.99,3.0,partial_33,2,0,0.7874213836477988,3725.0,3350,242424.00000000003,659.6000000000814,0.3339839245114292
5.0,0.99,3.0,partial_33,2,1,0.4138364779874214,1775.0,3698,242424.00000000003,662.7000000000821,-0.03289085882036294
5.0,0.99,3.0,partial_33,5,0,0.9446540880503145,13825.0,8497,606060.0,676.5000000000853,0.3158924225443045
5.0,0.99,3.0,partial_33,5,1,1.0,14900.0,4722,328618.32516172307,343.30000000000956,0.4400035767848654
5.0,0.99,3.0,partial_33,10,0,0.9647798742138365,15275.0,19184,1212120.0,668.4000000000834,0.301302648511915
5.0,0.99,3.0,partial_33,10,1,1.0,16175.0,3921,271912.7948001253,139.99999999999633,0.474018601904421
5.0,0.99,3.0,partial_33,20,0,1.0,17375.0,4584,312846.0056574065,81.19999999999966,0.4634345190654259
5.0,0.99,3.0,partial_33,20,1,1.0,18475.0,4642,319716.24654850597,82.99999999999956,0.4459483993618645
5.0,0.99,3.0,closed_33,2,0,0.31833910034602075,0.0,1755,242424.00000000003,721.4000000000955,-0.09763706147851656
5.0,0.99,3.0,closed_33,2,1,0.32525951557093424,0.0,2405,242424.00000000003,702.5000000000912,-0.09743406115272349
5.0,0.99,3.0,closed_33,5,0,0.3373702422145329,1000.0,5704,606060.0,728.300000000097,-0.11791851283091073
5.0,0.99,3.0,closed_33,5,1,0.9809688581314879,8325.0,5624,606060.0,702.6000000000912,0.3911624109137354
5.0,0.99,3.0,closed_33,10,0,1.0,11075.0,4424,399445.3970606029,220.19999999999177,0.45713471361515134
5.0,0.99,3.0,closed_33,10,1,0.9152249134948097,7975.0,11431,1212120.0,722.9000000000958,0.3184787655635406
5.0,0.99,3.0,closed_33,20,0,1.0,11200.0,4819,424201.29379584175,117.29999999999761,0.4743276566125151
5.0,0.99,3.0,closed_33,20,1,1.0,11750.0,6294,602084.9203083627,169.29999999999467,0.4454139298166104
5.0,0.99,6.0,open_33,2,0,0.9854318418314256,16975.0,3609,242424.00000000003,600.800000000068,0.39137802702632196
5.0,0.99,6.0,open_33,2,1,0.9947970863683663,16950.0,3585,242424.00000000003,598.5000000000675,0.40185601012590444
5.0,0.99,6.0,open_33,5,0,1.0,21075.0,4586,294415.79392340896,290.89999999999765,0.41864150081268653
5.0,0.99,6.0,open_33,5,1,1.0,21625.0,5261,329039.3374664093,327.80000000000604,0.39788324541462217
5.0,0.99,6.0,open_33,10,0,1.0,21975.0,4542,289121.15470586997,143.19999999999615,0.4435343020145177
5.0,0.99,6.0,open_33,10,1,1.0,21000.0,3514,236383.85669544293,117.29999999999761,0.47402862954593605
5.0,0.99,6.0,open_33,20,0,1.0,22250.0,4827,300165.6862154659,74.70000000000003,0.4540894736729146
5.0,0.99,6.0,open_33,20,1,1.0,22250.0,4253,267227.0845794012,66.10000000000052,0.4615355564287527
5.0,0.99,6.0,partial_33,2,0,0.6742138364779874,2150.0,3081,242424.00000000003,678.3000000000857,0.24177329394328775
5.0,0.99,6.0,partial_33,2,1,0.7018867924528301,1450.0,3668,242424.00000000003,642.1000000000774,0.2751674817268759
5.0,0.99,6.0,partial_33,5,0,0.9119496855345912,10450.0,9502,606060.0,660.6000000000816,0.3310366258264441
5.0,0.99,6.0,partial_33,5,1,0.9849056603773585,14000.0,8633,606060.0,673.5000000000846,0.35408736011142994
5.0,0.99,6.0,partial_33,10,0,1.0,17400.0,6284,422424.8342051052,221.6999999999917,0.4207106801395244
5.0,0.99,6.0,partial_33,10,1,1.0,18900.0,15607,1026070.7869027827,557.2000000000581,0.30698433306443473
5.0,0.99,6.0,partial_33,20,0,1.0,18775.0,5452,357515.6094993637,91.99999999999905,0.43348010614652843
5.0,0.99,6.0,partial_33,20,1,1.0,18550.0,7204,469900.4933687495,121.69999999999736,0.4218179613002248
5.0,0.99,6.0,closed_33,2,0,0.6245674740484429,1100.0,1530,242424.00000000003,709.5000000000928,0.21455694439615727
5.0,0.99,6.0,closed_33,2,1,0.2629757785467128,650.0,2481,242424.00000000003,706.100000000092,-0.17764482765619527
5.0,0.99,6.0,closed_33,5,0,0.9826989619377162,8900.0,6814,606060.0,680.7000000000862,0.37656260627933047
5.0,0.99,6.0,closed_33,5,1,0.8217993079584776,3600.0,5062,606060.0,711.7000000000933,0.3283503371850215
5.0,0.99,6.0,closed_33,10,0,0.9740484429065744,10050.0,10776,1212120.0,720.4000000000952,0.3358489728607439
5.0,0.99,6.0,closed_33,10,1,0.6955017301038062,4025.0,10063,1212120.0,731.0000000000977,0.1790173998643985
5.0,0.99,6.0,closed_33,20,0,0.9982698961937716,13825.0,24269,2424240.0,716.0000000000942,0.2737681464998555
5.0,0.99,6.0,closed_33,20,1,1.0,11800.0,4259,355933.19067978906,95.99999999999882,0.4696582604145246
5.0,0.99,10.0,open_33,2,0,0.9833506763787722,17050.0,3536,242424.00000000003,601.7000000000683,0.38927013400111865
5.0,0.99,10.0,open_33,2,1,0.9791883454734651,15275.0,3510,242424.00000000003,603.1000000000686,0.40742903696755917
5.0,0.99,10.0,open_33,5,0,0.9958376690946931,21875.0,10409,606060.0,619.1000000000722,0.3034998050039076
5.0,0.99,10.0,open_33,5,1,1.0,21025.0,4283,276545.85376437183,273.0999999999936,0.4265279337952319
5.0,0.99,10.0,open_33,10,0,1.0,21775.0,7223,427967.22657604003,216.199999999992,0.41232352750497114
5.0,0.99,10.0,open_33,10,1,1.0,22500.0,8370,492340.3215707673,248.29999999999018,0.39126906020076
5.0,0.99,10.0,open_33,20,0,1.0,22825.0,6842,410524.72741797706,101.6999999999985,0.4274712630741161
5.0,0.99,10.0,open_33,20,1,1.0,23125.0,7499,443615.94929952687,111.39999999999795,0.4188841642174858
5.0,0.99,10.0,partial_33,2,0,0.8276729559748428,2350.0,3123,242424.00000000003,673.0000000000845,0.3999652238906105
5.0,0.99,10.0,partial_33,2,1,0.44654088050314467,1575.0,4017,242424.00000000003,634.3000000000757,0.0026824119947598535
5.0,0.99,10.0,partial_33,5,0,0.9383647798742139,14750.0,8927,606060.0,661.4000000000818,0.29441539169414277
5.0,0.99,10.0,partial_33,5,1,0.4238993710691824,1550.0,8471,606060.0,695.7000000000896,-0.03246309815547896
5.0,0.99,10.0,partial_33,10,0,1.0,18725.0,7975,505000.38452545647,259.9999999999906,0.3843742007937187
5.0,0.99,10.0,partial_33,10,1,1.0,18575.0,5862,379747.3699388746,194.9999999999932,0.4101963170812717
5.0,0.99,10.0,partial_33,20,0,0.9522012578616352,15575.0,33339,2424240.0,695.9000000000897,0.27932307914415044
5.0,0.99,10.0,partial_33,20,1,1.0,18625.0,5441,355315.50276184827,91.0999999999991,0.4359426916193138
5.0,0.99,10.0,closed_33,2,0,0.29411764705882354,0.0,2382,242424.00000000003,713.8000000000937,-0.13034247136681212
5.0,0.99,10.0,closed_33,2,1,0.5,300.0,2203,242424.00000000003,713.7000000000937,0.0841185141163758
5.0,0.99,10.0,closed_33,5,0,0.46539792387543255,950.0,6412,606060.0,726.2000000000966,0.013309326125301252
5.0,0.99,10.0,closed_33,5,1,0.9429065743944637,5050.0,5831,606060.0,701.3000000000909,0.4192608756790289
5.0,0.99,10.0,closed_33,10,0,0.889273356401384,7975.0,11120,1212120.0,723.1000000000959,0.29251223247138447
5.0,0.99,10.0,closed_33,10,1,0.8754325259515571,5650.0,10907,1212120.0,712.9000000000935,0.32698766554243686
5.0,0.99,10.0,closed_33,20,0,1.0,13925.0,9358,715644.6860028468,192.59999999999334,0.38571080628561993
5.0,0.99,10.0,closed_33,20,1,1.0,12500.0,5065,424845.46047080215,115.7999999999977,0.4458990310571186
5.0,0.999,3.0,open_33,2,0,1.0,16250.0,3024,207779.76665798895,510.2000000000475,0.44563043221682286
5.0,0.999,3.0,open_33,2,1,1.0,15000.0,2854,202976.9014746988,499.200000000045,0.46732470248075925
5.0,0.999,3.0,open_33,5,0,1.0,20375.0,3564,240730.2931697244,237.3999999999908,0.4519161200158702
5.0,0.999,3.0,open_33,5,1,1.0,20900.0,4105,270229.9991437368,266.69999999999214,0.4315257751597538
5.0,0.999,3.0,open_33,10,0,1.0,21925.0,4039,261894.491884192,129.39999999999694,0.45267355987810953
5.0,0.999,3.0,open_33,10,1,1.0,21725.0,4010,262785.06956736464,130.69999999999686,0.4554012101394445
5.0,0.999,3.0,open_33,20,0,1.0,22050.0,4447,279349.9387818221,69.70000000000032,0.4613271046928467
5.0,0.999,3.0,open_33,20,1,1.0,22550.0,4339,276519.91912494693,68.90000000000036,0.4563385456805546
5.0,0.999,3.0,partial_33,2,0,0.4679245283018868,1275.0,3422,242424.00000000003,677.3000000000854,0.033649666415801666
5.0,0.999,3.0,partial_33,2,1,0.6993710691823899,3350.0,3617,242424.00000000003,641.2000000000772,0.2443318307116579
5.0,0.999,3.0,partial_33,5,0,0.9471698113207547,10000.0,8947,606060.0,671.9000000000842,0.3750706304437096
5.0,0.999,3.0,partial_33,5,1,1.0,16850.0,8549,558939.5065982682,596.9000000000672,0.33797072909011916
5.0,0.999,3.0,partial_33,10,0,1.0,17500.0,11670,782185.0670064838,424.20000000002796,0.3617721502489075
5.0,0.999,3.0,partial_33,10,1,1.0,17075.0,4932,337399.9404839836,175.6999999999943,0.4437021247260089
5.0,0.999,3.0,partial_33,20,0,1.0,18575.0,7042,475843.4030111339,126.59999999999708,0.4217028405419133
5.0,0.999,3.0,partial_33,20,1,1.0,18200.0,4227,286238.4465651084,73.6000000000001,0.45571900046488556
5.0,0.999,3.0,closed_33,2,0,0.35121107266435986,0.0,1203,242424.00000000003,724.0000000000961,-0.0499190047815071
5.0,0.999,3.0,closed_33,2,1,0.5346020761245674,75.0,1389,242424.00000000003,710.9000000000931,0.14319417783048918
5.0,0.999,3.0,closed_33,5,0,0.7197231833910035,2200.0,4583,606060.0,725.9000000000965,0.25456899146072964
5.0,0.999,3.0,closed_33,5,1,0.8806228373702422,5750.0,5503,606060.0,711.9000000000933,0.3422004318928462
5.0,0.999,3.0,closed_33,10,0,0.9982698961937716,12725.0,12462,1212120.0,699.4000000000905,0.3029141584798144
5.0,0.999,3.0,closed_33,10,1,0.9377162629757786,8925.0,11847,1212120.0,715.4000000000941,0.3211022468524729
5.0,0.999,3.0,closed_33,20,0,0.9982698961937716,12150.0,22425,2424240.0,727.3000000000968,0.30910174937231105
5.0,0.999,3.0,closed_33,20,1,1.0,12525.0,4735,414036.6762484964,113.29999999999784,0.44793261625012804
5.0,0.999,6.0,open_33,2,0,0.9906347554630593,17300.0,3574,242424.00000000003,598.5000000000675,0.39326741392226827
5.0,0.999,6.0,open_33,2,1,0.9864724245577523,16225.0,3616,242424.00000000003,600.1000000000679,0.40174028315726307
5.0,0.999,6.0,open_33,5,0,1.0,22025.0,5639,348410.3424368491,344.4000000000098,0.3856179222949963
5.0,0.999,6.0,open_33,5,1,1.0,21175.0,4887,311065.6817065133,308.7000000000017,0.4107494399050159
5.0,0.999,6.0,open_33,10,0,1.0,22100.0,5609,342345.9702223756,170.79999999999458,0.4271224706025252
5.0,0.999,6.0,open_33,10,1,1.0,22300.0,5869,353612.1085879705,175.5999999999943,0.4216120785761861
5.0,0.999,6.0,open_33,20,0,1.0,22825.0,8549,488639.00718691293,122.49999999999731,0.41618507871269755
5.0,0.999,6.0,open_33,20,1,1.0,22650.0,6512,382043.72635950893,95.59999999999884,0.4329850375076788
5.0,0.999,6.0,partial_33,2,0,0.869182389937107,5125.0,3400,242424.00000000003,646.2000000000784,0.39805166221090726
5.0,0.999,6.0,partial_33,2,1,0.810062893081761,6400.0,3344,242424.00000000003,650.1000000000793,0.317460011060435
5.0,0.999,6.0,partial_33,5,0,0.9232704402515723,13150.0,9340,606060.0,659.2000000000813,0.302193678727105
5.0,0.999,6.0,partial_33,5,1,0.9257861635220126,12875.0,8460,606060.0,678.0000000000856,0.3110125357575029
5.0,0.999,6.0,partial_33,10,0,1.0,18175.0,5120,340605.07670941995,173.9999999999944,0.42539278237276673
5.0,0.999,6.0,partial_33,10,1,1.0,18500.0,9787,628199.2093001415,331.6000000000069,0.36843250888399054
5.0,0.999,6.0,partial_33,20,0,1.0,18725.0,7191,473200.3114587362,124.19999999999722,0.41902837381591235
5.0,0.999,6.0,partial_33,20,1,1.0,18050.0,5573,369286.0705257086,95.69999999999884,0.4429967422197497
5.0,0.999,6.0,closed_33,2,0,0.5432525951557093,1775.0,2634,242424.00000000003,689.7000000000883,0.09391080666709448
5.0,0.999,6.0,closed_33,2,1,0.40484429065743943,350.0,2843,242424.00000000003,697.7000000000901,-0.02405216013390518
5.0,0.999,6.0,closed_33,5,0,0.7993079584775087,4175.0,5190,606060.0,715.7000000000942,0.2927076063346533
5.0,0.999,6.0,closed_33,5,1,0.6418685121107266,1850.0,5006,606060.0,724.7000000000962,0.1797150378565002
5.0,0.999,6.0,closed_33,10,0,0.7525951557093425,3000.0,8312,1212120.0,727.1000000000968,0.26078637517814096
5.0,0.999,6.0,closed_33,10,1,0.889273356401384,8125.0,9852,1212120.0,720.3000000000952,0.29101934554772446
5.0,0.999,6.0,closed_33,20,0,1.0,12475.0,5872,455411.4931281614,121.0999999999974,0.4407522192039969
5.0,0.999,6.0,closed_33,20,1,1.0,13550.0,7949,627060.1012449637,168.7999999999947,0.4016581578959203
5.0,0.999,10.0,open_33,2,0,0.9750260145681582,17100.0,3630,242424.00000000003,599.4000000000677,0.3786042464879035
5.0,0.999,10.0,open_33,2,1,0.991675338189386,16200.0,3557,242424.00000000003,605.200000000069,0.40833407294436197
5.0,0.999,10.0,open_33,5,0,1.0,22600.0,8734,511092.5666386869,514.2000000000484,0.32572042558440395
5.0,0.999,10.0,open_33,5,1,1.0,21175.0,7697,456762.60917067574,460.30000000003616,0.36002474849151617
5.0,0.999,10.0,open_33,10,0,1.0,22900.0,9403,540328.4866582991,271.19999999999317,0.3774761027580178
5.0,0.999,10.0,open_33,10,1,1.0,22325.0,8307,480048.6523931639,240.49999999999062,0.39512906762669064
5.0,0.999,10.0,open_33,20,0,1.0,23200.0,15367,842164.1753461957,214.2999999999921,0.3777795559198616
5.0,0.999,10.0,open_33,20,1,1.0,23000.0,13339,745203.1370537961,189.7999999999935,0.3885582753768048
5.0,0.999,10.0,partial_33,2,0,0.9169811320754717,9225.0,3284,242424.00000000003,642.7000000000776,0.3877892864960367
5.0,0.999,10.0,partial_33,2,1,0.6591194968553459,3300.0,3277,242424.00000000003,672.8000000000844,0.2062212691463187
5.0,0.999,10.0,partial_33,5,0,0.9773584905660377,14775.0,8992,606060.0,666.9000000000831,0.33375637176856665
5.0,0.999,10.0,partial_33,5,1,0.989937106918239,16900.0,9128,606060.0,663.7000000000824,0.31421072829744656
5.0,0.999,10.0,partial_33,10,0,1.0,18675.0,14729,927068.1850579587,487.50000000004235,0.3230007801110242
5.0,0.999,10.0,partial_33,10,1,1.0,16925.0,5922,396146.78401442757,206.39999999999256,0.43282768565089735
5.0,0.999,10.0,partial_33,20,0,1.0,18975.0,14632,909718.5147657976,236.29999999999086,0.3748406979050541
5.0,0.999,10.0,partial_33,20,1,1.0,17900.0,7226,464921.6092077051,120.9999999999974,0.4318441609142421
5.0,0.999,10.0,closed_33,2,0,0.46366782006920415,25.0,2158,242424.00000000003,707.4000000000923,0.051845317277615016
5.0,0.999,10.0,closed_33,2,1,0.2906574394463668,75.0,2405,242424.00000000003,704.8000000000917,-0.13575606888617833
5.0,0.999,10.0,closed_33,5,0,0.726643598615917,1750.0,4460,606060.0,726.5000000000966,0.27168664637182427
5.0,0.999,10.0,closed_33,5,1,1.0,8500.0,6029,494863.8214658752,536.4000000000534,0.4318316414874541
5.0,0.999,10.0,closed_33,10,0,0.9844290657439446,10425.0,11022,1212120.0,706.7000000000921,0.33827557845842227
5.0,0.999,10.0,closed_33,10,1,0.9307958477508651,9350.0,12043,1212120.0,709.7000000000928,0.30506262517693505
5.0,0.999,10.0,closed_33,20,0,1.0,13275.0,9220,719092.7050283416,194.19999999999325,0.3992459697640922
5.0,0.999,10.0,closed_33,20,1,1.0,12900.0,7006,533382.8200517078,143.09999999999616,0.4232630967043083
