elite_fraction,p_crossover,p_mutation,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
0.6,0.1,0.15,partial_33,5,1,1.0,15525.0,3372,244593.10334522184,252.89999999998992,0.4646010505994381
0.6,0.1,0.15,partial_33,10,0,0.9849056603773585,16425.0,17595,1212120.0,683.4000000000868,0.305318274310753
0.6,0.1,0.15,partial_33,10,1,1.0,18025.0,14463,957021.8170240183,519.2000000000495,0.329510458712379
0.6,0.1,0.15,partial_33,20,0,1.0,18250.0,5961,394978.048622868,103.3999999999984,0.43629612344104207
0.6,0.1,0.15,partial_33,20,1,1.0,18100.0,5279,345680.12571359007,88.79999999999923,0.44546138082900905
0.6,0.1,0.15,closed_33,2,0,0.8979238754325259,5525.0,2717,242424.00000000003,670.800000000084,0.3868885053718524
0.6,0.1,0.15,closed_33,2,1,0.5743944636678201,2725.0,2637,242424.00000000003,664.4000000000825,0.10692227346297487
0.6,0.1,0.15,closed_33,5,0,0.9930795847750865,10200.0,6932,606060.0,694.7000000000894,0.359812081130943
0.6,0.1,0.15,closed_33,5,1,1.0,6350.0,3683,338779.7793885367,371.00000000001586,0.5281181677472647
0.6,0.1,0.15,closed_33,10,0,0.9878892733564014,10225.0,8821,1212120.0,719.300000000095,0.34940001863390246
0.6,0.1,0.15,closed_33,10,1,1.0,12000.0,5883,527607.3104066481,291.0999999999977,0.414829735321334
0.6,0.1,0.15,closed_33,20,0,1.0,12150.0,16896,1834528.8572129407,532.6000000000525,0.34836672597440377
0.6,0.1,0.15,closed_33,20,1,1.0,12400.0,4663,367859.4469014169,98.79999999999866,0.4537275287373333
0.6,0.1,0.3,open_33,2,0,1.0,17175.0,3292,225107.59953750094,565.60000000006,0.41919659874328397
0.6,0.1,0.3,open_33,2,1,1.0,17500.0,3035,214814.62088900903,539.000000000054,0.42563093501165694
0.6,0.1,0.3,open_33,5,0,1.0,19050.0,2956,207167.1422358111,207.3999999999925,0.4863501504379291
0.6,0.1,0.3,open_33,5,1,1.0,20625.0,3238,223034.81981346244,222.89999999999162,0.45795829459442133
0.6,0.1,0.3,open_33,10,0,1.0,22050.0,4247,277542.81044243695,138.29999999999643,0.4469450688194783
0.6,0.1,0.3,open_33,10,1,1.0,21375.0,3911,260230.56142285583,129.9999999999969,0.46125456796408454
0.6,0.1,0.3,open_33,20,0,1.0,21625.0,3813,247251.60299697844,61.500000000000604,0.4756263034971612
0.6,0.1,0.3,open_33,20,1,1.0,21850.0,4411,280141.0637452067,70.10000000000029,0.4641346171516464
0.6,0.1,0.3,partial_33,2,0,0.9056603773584906,5425.0,3278,242424.00000000003,652.3000000000798,0.43335615396796934
0.6,0.1,0.3,partial_33,2,1,0.9547169811320755,7750.0,3242,242424.00000000003,649.000000000079,0.4502021769190826
0.6,0.1,0.3,partial_33,5,0,1.0,15525.0,4477,310928.2011376341,323.8000000000051,0.43679474713194166
0.6,0.1,0.3,partial_33,5,1,1.0,16375.0,4726,335005.47287848475,353.30000000001183,0.4161858336885815
0.6,0.1,0.3,partial_33,10,0,1.0,16775.0,6703,448168.4316797862,237.79999999999077,0.4251941435768259
0.6,0.1,0.3,partial_33,10,1,1.0,14825.0,3578,255521.47093044594,132.79999999999674,0.5003159606203182
0.6,0.1,0.3,partial_33,20,0,1.0,18475.0,4308,296373.514910758,76.79999999999991,0.45021034928653925
0.6,0.1,0.3,partial_33,20,1,1.0,17025.0,3731,259082.8770913384,66.60000000000049,0.48027736795872233
0.6,0.1,0.3,closed_33,2,0,0.6228373702422145,1325.0,2798,242424.00000000003,694.3000000000893,0.18508313531673762
0.6,0.1,0.3,closed_33,2,1,0.5,2875.0,1809,242424.00000000003,699.0000000000904,0.03719204573734017
0.6,0.1,0.3,closed_33,5,0,0.9394463667820069,8025.0,6434,606060.0,708.5000000000925,0.3517410696991604
0.6,0.1,0.3,closed_33,5,1,0.7335640138408305,5850.0,4514,606060.0,715.2000000000941,0.19342569896707643
0.6,0.1,0.3,closed_33,10,0,0.9948096885813149,10300.0,10859,1212120.0,716.5000000000944,0.35161099755970404
0.6,0.1,0.3,closed_33,10,1,0.9896193771626297,10500.0,12490,1212120.0,705.5000000000919,0.3403191981035526
0.6,0.1,0.3,closed_33,20,0,1.0,12350.0,4052,341944.6955925524,92.59999999999901,0.46067579465136255
0.6,0.1,0.3,closed_33,20,1,1.0,11075.0,3707,307560.01734468946,83.19999999999955,0.492210479250735
0.6,0.4,0.05,open_33,2,0,1.0,16450.0,2574,186977.96269530966,462.7000000000367,0.4647370255153662
0.6,0.4,0.05,open_33,2,1,1.0,16375.0,2571,188305.73030333593,467.80000000003787,0.4649516926683014
0.6,0.4,0.05,open_33,5,0,1.0,21050.0,3370,227345.70697942807,223.89999999999156,0.4495313017738232
0.6,0.4,0.05,open_33,5,1,1.0,21000.0,3253,222811.33699467778,219.29999999999183,0.45308453899541945
0.6,0.4,0.05,open_33,10,0,1.0,22675.0,5537,341842.0172839477,168.39999999999472,0.4204887233955392
0.6,0.4,0.05,open_33,10,1,1.0,23275.0,4763,307908.50762029807,151.39999999999569,0.42303965366332724
0.6,0.4,0.05,open_33,20,0,1.0,22925.0,6246,375844.15862690005,92.49999999999902,0.43134439688837367
0.6,0.4,0.05,open_33,20,1,1.0,23275.0,6485,398645.2163538402,98.0999999999987,0.42433138515786195
0.6,0.4,0.05,partial_33,2,0,0.7383647798742138,5350.0,3322,242424.00000000003,655.8000000000806,0.2582155033296809
0.6,0.4,0.05,partial_33,2,1,0.680503144654088,4100.0,3341,242424.00000000003,661.8000000000819,0.21598025397010542
0.6,0.4,0.05,partial_33,5,0,0.7723270440251573,7675.0,8457,606060.0,684.5000000000871,0.2323400141488057
0.6,0.4,0.05,partial_33,5,1,0.9660377358490566,14450.0,8921,606060.0,662.7000000000821,0.3272596276700134
0.6,0.4,0.05,partial_33,10,0,1.0,17375.0,10091,675394.9620037419,361.20000000001363,0.37916007604935137
0.6,0.4,0.05,partial_33,10,1,1.0,18575.0,7362,488203.85772911995,257.09999999998996,0.39068364764747116
0.6,0.4,0.05,partial_33,20,0,1.0,19025.0,6998,449581.2080053678,114.79999999999775,0.4166470034685154
0.6,0.4,0.05,partial_33,20,1,1.0,19100.0,7698,486916.083436762,124.69999999999719,0.4107679507317067
0.6,0.4,0.05,closed_33,2,0,0.6072664359861591,2750.0,2596,242424.00000000003,708.0000000000924,0.1414598180569792
0.6,0.4,0.05,closed_33,2,1,0.5346020761245674,3800.0,2783,242424.00000000003,678.7000000000858,0.04124549320019713
0.6,0.4,0.05,closed_33,5,0,0.8339100346020761,4775.0,5976,606060.0,718.8000000000949,0.31272147513600135
0.6,0.4,0.05,closed_33,5,1,0.7283737024221453,2775.0,4172,606060.0,718.7000000000949,0.25381516831063566
0.6,0.4,0.05,closed_33,10,0,1.0,11925.0,6947,638836.243825862,357.0000000000127,0.3993372728468468
0.6,0.4,0.05,closed_33,10,1,0.8875432525951558,8075.0,11404,1212120.0,711.8000000000933,0.288366073402033
0.6,0.4,0.05,closed_33,20,0,1.0,13250.0,5548,447963.3387237461,120.29999999999744,0.4265279019482211
0.6,0.4,0.05,closed_33,20,1,1.0,13175.0,6232,495021.38825155655,132.99999999999673,0.4224380894229977
0.6,0.4,0.15,open_33,2,0,1.0,16550.0,2695,197852.2348966105,491.50000000004326,0.45430986999914996
0.6,0.4,0.15,open_33,2,1,1.0,15700.0,2764,198811.85155855902,493.70000000004376,0.4628913408352493
0.6,0.4,0.15,open_33,5,0,1.0,20650.0,3038,213185.47489188355,210.39999999999233,0.4634273680135592
0.6,0.4,0.15,open_33,5,1,1.0,21300.0,3918,261454.83291878132,258.6999999999903,0.4308035684461739
0.6,0.4,0.15,open_33,10,0,1.0,23025.0,5264,329195.2553720374,161.99999999999508,0.4195711052336609
0.6,0.4,0.15,open_33,10,1,1.0,22225.0,5166,325569.8196706462,161.39999999999512,0.4307335010902357
0.6,0.4,0.15,open_33,20,0,1.0,23025.0,8548,504116.77327271365,124.89999999999718,0.4127686504318434
0.6,0.4,0.15,open_33,20,1,1.0,23475.0,6561,399618.5631884895,98.49999999999868,0.4213847885806137
0.6,0.4,0.15,partial_33,2,0,0.5333333333333333,2875.0,3544,242424.00000000003,658.2000000000811,0.07754911408669776
0.6,0.4,0.15,partial_33,2,1,0.24276729559748428,0.0,3520,242424.00000000003,671.5000000000841,-0.18608328943408645
0.6,0.4,0.15,partial_33,5,0,0.8012578616352202,10500.0,8920,606060.0,677.5000000000855,0.21831866573920714
0.6,0.4,0.15,partial_33,5,1,0.9132075471698113,13000.0,8695,606060.0,689.1000000000881,0.2956552525392111
0.6,0.4,0.15,partial_33,10,0,0.9358490566037736,13900.0,18065,1212120.0,682.1000000000865,0.2934599509824738
0.6,0.4,0.15,partial_33,10,1,0.989937106918239,18275.0,18401,1212120.0,674.8000000000849,0.2819481712233668
0.6,0.4,0.15,partial_33,20,0,1.0,18850.0,6426,412172.17368006473,105.29999999999829,0.4239417479291838
0.6,0.4,0.15,partial_33,20,1,1.0,19050.0,6660,429926.5895826947,110.29999999999801,0.418828296986487
0.6,0.4,0.15,closed_33,2,0,0.6885813148788927,1600.0,2977,242424.00000000003,671.7000000000842,0.24629665513264135
0.6,0.4,0.15,closed_33,2,1,0.6487889273356401,950.0,2229,242424.00000000003,705.7000000000919,0.22782406447715073
0.6,0.4,0.15,closed_33,5,0,0.9965397923875432,11275.0,6990,606060.0,694.3000000000893,0.3408513196138494
0.6,0.4,0.15,closed_33,5,1,0.8096885813148789,4625.0,5063,606060.0,719.6000000000951,0.29460757378060853
0.6,0.4,0.15,closed_33,10,0,0.967128027681661,10175.0,12199,1212120.0,709.8000000000928,0.3245826020223631
0.6,0.4,0.15,closed_33,10,1,0.9775086505190311,11125.0,12280,1212120.0,710.300000000093,0.3152911439726822
0.6,0.4,0.15,closed_33,20,0,1.0,12475.0,4537,375534.31612533564,100.89999999999854,0.45252814475133457
0.6,0.4,0.15,closed_33,20,1,1.0,12000.0,5188,414779.6776471492,112.59999999999788,0.4562239121868339
0.6,0.4,0.3,open_33,2,0,1.0,16700.0,3043,213762.0285134889,530.9000000000522,0.43610354929116124
0.6,0.4,0.3,open_33,2,1,1.0,15250.0,2626,192035.9550479892,479.4000000000405,0.47552539467401445
0.6,0.4,0.3,open_33,5,0,1.0,20850.0,3627,242003.88200789306,239.39999999999068,0.4448063901546894
0.6,0.4,0.3,open_33,5,1,1.0,21575.0,3658,245112.0921910999,242.29999999999052,0.4345907991459041
0.6,0.4,0.3,open_33,10,0,1.0,21800.0,3815,256221.06807326805,127.19999999999705,0.45761483925585866
0.6,0.4,0.3,open_33,10,1,1.0,22525.0,4005,261523.01520531997,128.89999999999696,0.4456204043830685
0.6,0.4,0.3,open_33,20,0,1.0,23225.0,8025,474819.2596507766,118.49999999999754,0.41378149225701893
0.6,0.4,0.3,open_33,20,1,1.0,23475.0,6151,378853.68957318086,93.89999999999894,0.4248315781099212
0.6,0.4,0.3,partial_33,2,0,0.7849056603773585,4400.0,3433,242424.00000000003,651.5000000000796,0.32018859139856626
0.6,0.4,0.3,partial_33,2,1,0.25660377358490566,1275.0,3562,242424.00000000003,670.2000000000838,-0.19083529004409974
0.6,0.4,0.3,partial_33,5,0,1.0,16625.0,3902,268730.76470281614,274.69999999999396,0.4357861325658824
0.6,0.4,0.3,partial_33,5,1,0.9987421383647799,16025.0,8653,606060.0,667.9000000000833,0.3376252552306046
0.6,0.4,0.3,partial_33,10,0,1.0,18750.0,5535,374228.0385233939,193.79999999999328,0.4100633046743649
0.6,0.4,0.3,partial_33,10,1,1.0,17225.0,4093,284627.65526280645,146.49999999999596,0.4548747995198115
0.6,0.4,0.3,partial_33,20,0,0.9911949685534591,18075.0,35114,2424240.0,691.8000000000887,0.2805049268174359
0.6,0.4,0.3,partial_33,20,1,1.0,18625.0,5283,351880.54048637254,90.69999999999912,0.4371415695647326
0.6,0.4,0.3,closed_33,2,0,0.7525951557093425,3325.0,2194,242424.00000000003,693.000000000089,0.28875821526934153
0.6,0.4,0.3,closed_33,2,1,0.7335640138408305,2650.0,2070,242424.00000000003,700.6000000000907,0.2851046741321811
0.6,0.4,0.3,closed_33,5,0,0.7681660899653979,3250.0,6144,606060.0,717.1000000000945,0.2764661763130195
0.6,0.4,0.3,closed_33,5,1,0.7854671280276817,5825.0,4766,606060.0,707.4000000000923,0.24618038155086244
0.6,0.4,0.3,closed_33,10,0,0.9636678200692042,9675.0,10644,1212120.0,726.7000000000967,0.33327663458674683
0.6,0.4,0.3,closed_33,10,1,1.0,11775.0,4895,389925.3759112044,209.99999999999235,0.4407529849223511
0.6,0.4,0.3,closed_33,20,0,1.0,12450.0,6476,567532.0701337382,156.69999999999538,0.4322888025835266
0.6,0.4,0.3,closed_33,20,1,0.9965397923875432,12750.0,21892,2424240.0,723.1000000000959,0.2950804038134085
0.6,0.7,0.05,open_33,2,0,1.0,16025.0,2454,180453.66498995415,446.10000000003294,0.47679719459065145
0.6,0.7,0.05,open_33,2,1,1.0,16500.0,2590,189151.60520714548,468.60000000003805,0.46245007368290564
0.6,0.7,0.05,open_33,5,0,1.0,21900.0,3823,255710.83106869413,253.2999999999899,0.4258537617652388
0.6,0.7,0.05,open_33,5,1,1.0,21475.0,3391,231262.84775161743,227.09999999999138,0.44296953533886035
0.6,0.7,0.05,open_33,10,0,1.0,23425.0,5694,357858.8816744215,174.99999999999434,0.4081681143384429
0.6,0.7,0.05,open_33,10,1,1.0,23000.0,5652,350903.4377111895,171.49999999999454,0.41457908010024735
0.6,0.7,0.05,open_33,20,0,1.0,23325.0,6307,382578.29578991234,93.59999999999896,0.42561261555350455
0.6,0.7,0.05,open_33,20,1,1.0,23400.0,5685,357359.2452342883,87.69999999999929,0.42989117050299924
0.6,0.7,0.05,partial_33,2,0,0.11949685534591195,0.0,3651,242424.00000000003,671.100000000084,-0.3173394737755213
0.6,0.7,0.05,partial_33,2,1,0.8855345911949686,7375.0,3361,242424.00000000003,656.8000000000808,0.38172511159073863
0.6,0.7,0.05,partial_33,5,0,1.0,15875.0,3939,272455.9404118067,279.09999999999496,0.44582218922723676
0.6,0.7,0.05,partial_33,5,1,0.8968553459119497,10700.0,8614,606060.0,676.5000000000853,0.31383488661106296
0.6,0.7,0.05,partial_33,10,0,0.9081761006289308,14425.0,17601,1212120.0,693.5000000000891,0.2578170154452979
0.6,0.7,0.05,partial_33,10,1,0.9823899371069182,16425.0,17603,1212120.0,685.5000000000873,0.3027657424284721
0.6,0.7,0.05,partial_33,20,0,1.0,19400.0,8289,517455.3597848909,131.39999999999682,0.402593019066687
0.6,0.7,0.05,partial_33,20,1,1.0,19350.0,7386,462167.8441827041,117.3999999999976,0.4095399153400016
0.6,0.7,0.05,closed_33,2,0,0.5570934256055363,0.0,2101,242424.00000000003,709.1000000000927,0.15251691347640348
0.6,0.7,0.05,closed_33,2,1,0.15570934256055363,600.0,2646,242424.00000000003,700.8000000000908,-0.2913234282361035
0.6,0.7,0.05,closed_33,5,0,0.7958477508650519,5350.0,6127,606060.0,714.6000000000939,0.2612809988240675
0.6,0.7,0.05,closed_33,5,1,0.356401384083045,1075.0,5907,606060.0,720.6000000000953,-0.10025179697524131
0.6,0.7,0.05,closed_33,10,0,1.0,12300.0,5543,463394.3505976184,253.2999999999899,0.4177441673266494
0.6,0.7,0.05,closed_33,10,1,1.0,12900.0,8393,769069.9798845721,427.0000000000286,0.3598612820471408
0.6,0.7,0.05,closed_33,20,0,1.0,12550.0,5541,457275.5262128264,123.49999999999726,0.44053830315202736
0.6,0.7,0.05,closed_33,20,1,0.9515570934256056,11325.0,23053,2424240.0,724.3000000000961,0.27898217849818485
0.6,0.7,0.15,open_33,2,0,1.0,16900.0,2652,196826.47561566948,486.60000000004214,0.4514891148282777
0.6,0.7,0.15,open_33,2,1,1.0,16775.0,2596,193045.99518051062,476.60000000003987,0.45655879122132986
0.6,0.7,0.15,open_33,5,0,1.0,21700.0,3942,264026.6958996706,259.4999999999905,0.4249065668596761
0.6,0.7,0.15,open_33,5,1,1.0,21675.0,4025,264785.7101590857,261.89999999999105,0.42405901017754777
0.6,0.7,0.15,open_33,10,0,1.0,22675.0,5160,322493.29297604365,157.89999999999532,0.42552709802449057
0.6,0.7,0.15,open_33,10,1,1.0,22475.0,5231,325212.8458729198,159.49999999999523,0.42716034667463143
0.6,0.7,0.15,open_33,20,0,1.0,23525.0,8167,483739.1491130465,118.79999999999752,0.40900481328932853
0.6,0.7,0.15,open_33,20,1,1.0,23500.0,8618,506102.7466892144,124.79999999999718,0.4064974397422815
0.6,0.7,0.15,partial_33,2,0,0.4477987421383648,1650.0,3539,242424.00000000003,671.7000000000842,0.005868406251093333
0.6,0.7,0.15,partial_33,2,1,0.5333333333333333,3325.0,2728,242424.00000000003,696.1000000000897,0.07905553959284442
0.6,0.7,0.15,partial_33,5,0,0.9974842767295597,17175.0,9000,606060.0,659.6000000000814,0.31808741151479236
0.6,0.7,0.15,partial_33,5,1,0.9974842767295597,18375.0,9039,606060.0,661.900000000082,0.299877842939582
0.6,0.7,0.15,partial_33,10,0,0.969811320754717,16625.0,17763,1212120.0,680.7000000000862,0.2869032469987166
0.6,0.7,0.15,partial_33,10,1,0.9723270440251572,17850.0,17967,1212120.0,677.1000000000854,0.2708232371031146
0.6,0.7,0.15,partial_33,20,0,1.0,18125.0,7102,461052.23818376055,118.79999999999752,0.42914537995866275
0.6,0.7,0.15,partial_33,20,1,1.0,18925.0,6586,427354.2292228299,109.29999999999806,0.421189102443909
0.6,0.7,0.15,closed_33,2,0,0.444636678200692,50.0,2423,242424.00000000003,699.3000000000904,0.02792282818892841
0.6,0.7,0.15,closed_33,2,1,0.5363321799307958,3375.0,2740,242424.00000000003,685.5000000000873,0.05231033461279075
0.6,0.7,0.15,closed_33,5,0,0.7145328719723183,4350.0,4908,606060.0,715.7000000000942,0.20306210562907115
0.6,0.7,0.15,closed_33,5,1,0.8858131487889274,3750.0,4976,606060.0,719.100000000095,0.391502371256626
0.6,0.7,0.15,closed_33,10,0,0.9792387543252595,10400.0,10672,1212120.0,722.1000000000956,0.33398680494359945
0.6,0.7,0.15,closed_33,10,1,0.9325259515570934,9175.0,12016,1212120.0,708.3000000000925,0.31047640899075213
0.6,0.7,0.15,closed_33,20,0,0.9221453287197232,9900.0,22533,2424240.0,718.9000000000949,0.2790968333751537
0.6,0.7,0.15,closed_33,20,1,1.0,12725.0,4825,389650.64138120506,104.99999999999831,0.4446897230335287
0.6,0.7,0.3,open_33,2,0,1.0,16575.0,2663,194337.49976678463,479.3000000000405,0.45678819979547597
0.6,0.7,0.3,open_33,2,1,1.0,16800.0,2819,202164.70550338336,500.8000000000454,0.4460317728233465
0.6,0.7,0.3,open_33,5,0,1.0,20825.0,3494,237340.4918624782,233.799999999991,0.44810597427798726
0.6,0.7,0.3,open_33,5,1,1.0,21575.0,4136,269087.05652038695,264.59999999999167,0.4230233368158926
0.6,0.7,0.3,open_33,10,0,1.0,21975.0,4506,289354.3408119043,142.5999999999962,0.4438514976604335
0.6,0.7,0.3,open_33,10,1,1.0,22850.0,4697,302619.4727952075,148.29999999999586,0.42956442738594464
0.6,0.7,0.3,open_33,20,0,1.0,22825.0,7864,467642.3175178771,116.09999999999768,0.41978923055074224
0.6,0.7,0.3,open_33,20,1,1.0,23350.0,8786,518635.066877163,127.89999999999701,0.40710501490751033
0.6,0.7,0.3,partial_33,2,0,0.15220125786163521,0.0,3611,242424.00000000003,676.9000000000854,-0.28251649847991533
0.6,0.7,0.3,partial_33,2,1,0.3610062893081761,300.0,3524,242424.00000000003,677.8000000000856,-0.06537396161503142
0.6,0.7,0.3,partial_33,5,0,0.730817610062893,6250.0,8605,606060.0,676.5000000000853,0.21100806943023767
0.6,0.7,0.3,partial_33,5,1,0.959748427672956,12700.0,8556,606060.0,671.7000000000842,0.3481685913429946
0.6,0.7,0.3,partial_33,10,0,0.9207547169811321,14550.0,17557,1212120.0,683.2000000000868,0.2686948484803675
0.6,0.7,0.3,partial_33,10,1,1.0,18125.0,9666,646785.6165008544,348.10000000001065,0.372138698891828
0.6,0.7,0.3,partial_33,20,0,1.0,19175.0,6958,448258.373445706,114.69999999999776,0.4146195685094984
0.6,0.7,0.3,partial_33,20,1,1.0,18500.0,6602,419643.67815886904,107.39999999999817,0.4279937239559676
0.6,0.7,0.3,closed_33,2,0,0.7681660899653979,975.0,2968,242424.00000000003,682.9000000000867,0.34251811797518583
0.6,0.7,0.3,closed_33,2,1,0.16608996539792387,600.0,2594,242424.00000000003,701.4000000000909,-0.28010490674876265
0.6,0.7,0.3,closed_33,5,0,0.8235294117647058,4775.0,6102,606060.0,717.8000000000947,0.30165874527992775
0.6,0.7,0.3,closed_33,5,1,0.903114186851211,8175.0,6517,606060.0,705.5000000000919,0.3111940373507539
0.6,0.7,0.3,closed_33,10,0,1.0,11475.0,5187,458796.05856470834,253.2999999999899,0.4371695114721177
0.6,0.7,0.3,closed_33,10,1,1.0,9125.0,9492,862163.3777699596,483.50000000004144,0.42503185837955826
0.6,0.7,0.3,closed_33,20,0,1.0,13650.0,11428,1055964.3592446637,298.1999999999993,0.36813383582755316
0.6,0.7,0.3,closed_33,20,1,1.0,11875.0,4654,365770.8234823984,97.89999999999871,0.46480854275429295
