inertia,cognitive,social,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
1.5,3.0,0.25,partial_33,5,1,0.9987421383647799,11650.0,4805,606060.0,711.6000000000932,0.42099194862215206
1.5,3.0,0.25,partial_33,10,0,1.0,15025.0,3396,254521.74373445427,125.99999999999712,0.4997846683141148
1.5,3.0,0.25,partial_33,10,1,1.0,14300.0,7919,915412.1130216526,504.5000000000462,0.4024339740022902
1.5,3.0,0.25,partial_33,20,0,1.0,15600.0,2499,195581.88018771866,48.40000000000042,0.525279241456875
1.5,3.0,0.25,partial_33,20,1,1.0,17100.0,4514,345483.76026059873,86.79999999999934,0.4662254122660401
1.5,3.0,0.25,closed_33,2,0,0.8494809688581315,2175.0,1119,242424.00000000003,704.0000000000915,0.45137149830094014
1.5,3.0,0.25,closed_33,2,1,0.7249134948096886,750.0,1223,242424.00000000003,700.7000000000908,0.3414511002748404
1.5,3.0,0.25,closed_33,5,0,0.513840830449827,1975.0,2520,606060.0,727.4000000000968,0.060022318769016064
1.5,3.0,0.25,closed_33,5,1,0.8788927335640139,4025.0,3569,606060.0,731.8000000000978,0.38826470206313923
1.5,3.0,0.25,closed_33,10,0,0.9826989619377162,7175.0,4591,1212120.0,728.000000000097,0.42232223668726265
1.5,3.0,0.25,closed_33,10,1,0.9878892733564014,8450.0,5012,1212120.0,732.0000000000979,0.39869473176211934
1.5,3.0,0.25,closed_33,20,0,1.0,11650.0,2540,248827.50568201672,65.20000000000057,0.4989180730113749
1.5,3.0,0.25,closed_33,20,1,1.0,10550.0,2190,218012.21169431787,57.20000000000054,0.5306234595319811
1.5,3.0,0.5,open_33,2,0,1.0,15900.0,3274,222405.82836009644,541.8000000000546,0.437015438038195
1.5,3.0,0.5,open_33,2,1,0.7180020811654526,9475.0,3897,242424.00000000003,587.200000000065,0.2003709150738249
1.5,3.0,0.5,open_33,5,0,0.7127991675338189,11050.0,11026,606060.0,586.4000000000648,0.14792105839443329
1.5,3.0,0.5,open_33,5,1,1.0,21225.0,4143,270348.68483927497,263.3999999999914,0.42701552166925205
1.5,3.0,0.5,open_33,10,0,1.0,21500.0,4135,267622.76661946997,130.1999999999969,0.45621169505329956
1.5,3.0,0.5,open_33,10,1,1.0,21800.0,4585,292522.67161030415,142.5999999999962,0.44490798370143403
1.5,3.0,0.5,open_33,20,0,1.0,22575.0,5542,343849.68069256796,83.89999999999951,0.44195179340081614
1.5,3.0,0.5,open_33,20,1,1.0,22000.0,5421,335229.202816749,81.79999999999963,0.4504859936099044
1.5,3.0,0.5,partial_33,2,0,0.7396226415094339,4400.0,3139,242424.00000000003,613.0000000000708,0.2760933951857907
1.5,3.0,0.5,partial_33,2,1,0.9572327044025157,5450.0,2134,242424.00000000003,687.2000000000877,0.509384212641618
1.5,3.0,0.5,partial_33,5,0,1.0,12675.0,3261,277848.1343110928,283.699999999996,0.5012604821995993
1.5,3.0,0.5,partial_33,5,1,0.9132075471698113,8275.0,4203,606060.0,711.6000000000932,0.3880449043078379
1.5,3.0,0.5,partial_33,10,0,0.8779874213836478,14025.0,10604,1212120.0,708.7000000000926,0.24037255794506976
1.5,3.0,0.5,partial_33,10,1,1.0,15975.0,3189,254292.35331491265,127.29999999999704,0.48842917995306445
1.5,3.0,0.5,partial_33,20,0,1.0,18425.0,4813,353222.2599739609,88.09999999999927,0.4433691424203385
1.5,3.0,0.5,partial_33,20,1,1.0,18250.0,4638,345765.2588090487,86.99999999999933,0.44782483328898476
1.5,3.0,0.5,closed_33,2,0,0.527681660899654,0.0,1084,242424.00000000003,723.0000000000958,0.14911194647680778
1.5,3.0,0.5,closed_33,2,1,0.7975778546712803,1725.0,1807,242424.00000000003,707.9000000000924,0.3782990974167444
1.5,3.0,0.5,closed_33,5,0,0.47750865051903113,2475.0,1980,606060.0,729.3000000000973,0.018382250689178453
1.5,3.0,0.5,closed_33,5,1,0.7889273356401384,7125.0,5492,606060.0,672.5000000000844,0.2195583432682117
1.5,3.0,0.5,closed_33,10,0,1.0,10575.0,3095,464476.88556146994,259.3999999999905,0.47230897508449204
1.5,3.0,0.5,closed_33,10,1,0.9844290657439446,9925.0,7376,1212120.0,730.7000000000976,0.3554144688021188
1.5,3.0,0.5,closed_33,20,0,1.0,11850.0,2606,286781.238526287,77.19999999999989,0.4913516385330431
1.5,3.0,0.5,closed_33,20,1,1.0,9650.0,3386,375728.8390009911,101.89999999999849,0.5210104734335654
1.5,5.0,0.0,open_33,2,0,0.7981269510926119,5825.0,3974,242424.00000000003,586.4000000000648,0.3294798386212735
1.5,5.0,0.0,open_33,2,1,0.7929240374609782,6100.0,3924,242424.00000000003,586.6000000000648,0.3210925482048579
1.5,5.0,0.0,open_33,5,0,0.9323621227887617,11975.0,10909,606060.0,586.6000000000648,0.3611559532776446
1.5,5.0,0.0,open_33,5,1,0.9209157127991675,11625.0,10757,606060.0,587.0000000000649,0.35411533793593897
1.5,5.0,0.0,open_33,10,0,1.0,18900.0,4521,284484.7113480361,137.89999999999645,0.4826850045115785
1.5,5.0,0.0,open_33,10,1,0.9823100936524454,18275.0,22500,1212120.0,586.6000000000648,0.3217457071795198
1.5,5.0,0.0,open_33,20,0,1.0,20125.0,4696,296484.38137976406,72.00000000000018,0.4819971343695415
1.5,5.0,0.0,open_33,20,1,1.0,21400.0,6473,384690.5020754384,93.19999999999898,0.4486384657647521
1.5,5.0,0.0,partial_33,2,0,0.9811320754716981,7825.0,2257,242424.00000000003,652.7000000000799,0.49562414359862184
1.5,5.0,0.0,partial_33,2,1,0.9169811320754717,3775.0,2655,242424.00000000003,620.0000000000724,0.4801832151300236
1.5,5.0,0.0,partial_33,5,0,0.9459119496855346,11875.0,5532,606060.0,697.0000000000899,0.35812292241318344
1.5,5.0,0.0,partial_33,5,1,1.0,10950.0,2556,216154.80065896246,215.89999999999202,0.5543728197015865
1.5,5.0,0.0,partial_33,10,0,0.9635220125786164,10700.0,12056,1212120.0,713.4000000000937,0.37549045518267044
1.5,5.0,0.0,partial_33,10,1,1.0,12850.0,3176,249639.60513022798,124.5999999999972,0.5363494246657368
1.5,5.0,0.0,partial_33,20,0,1.0,15850.0,3456,267221.8202422429,66.80000000000048,0.5009371802824186
1.5,5.0,0.0,partial_33,20,1,1.0,14600.0,2580,214223.89157054992,53.40000000000049,0.5375251218725025
1.5,5.0,0.0,closed_33,2,0,0.4982698961937716,0.0,1679,242424.00000000003,695.1000000000895,0.09775021026483302
1.5,5.0,0.0,closed_33,2,1,0.3546712802768166,325.0,831,242424.00000000003,726.6000000000967,-0.03715763464898414
1.5,5.0,0.0,closed_33,5,0,0.7698961937716263,3375.0,1937,606060.0,726.8000000000967,0.3114278852253105
1.5,5.0,0.0,closed_33,5,1,0.48961937716262977,4050.0,2136,606060.0,734.7000000000985,-0.0038109646828683175
1.5,5.0,0.0,closed_33,10,0,0.8460207612456747,2875.0,5453,1212120.0,734.4000000000984,0.3665763925041905
1.5,5.0,0.0,closed_33,10,1,0.7335640138408305,6250.0,6626,1212120.0,734.8000000000985,0.1774043371207474
1.5,5.0,0.0,closed_33,20,0,0.9619377162629758,9450.0,8392,2424240.0,730.2000000000975,0.339940537295497
1.5,5.0,0.0,closed_33,20,1,1.0,9825.0,2264,245087.56243793527,65.50000000000055,0.5424309835795202
1.5,5.0,0.25,open_33,2,0,0.9115504682622269,11500.0,3811,242424.00000000003,587.500000000065,0.3795755883826436
1.5,5.0,0.25,open_33,2,1,0.47658688865764826,2950.0,4383,242424.00000000003,585.9000000000647,0.023688381286859878
1.5,5.0,0.25,open_33,5,0,0.6951092611862643,8075.0,11305,606060.0,586.3000000000648,0.16657001029516086
1.5,5.0,0.25,open_33,5,1,0.6014568158168574,7075.0,11304,606060.0,586.2000000000647,0.08326040068458276
1.5,5.0,0.25,open_33,10,0,1.0,19800.0,4956,302495.92069927,146.69999999999595,0.4654340931757228
1.5,5.0,0.25,open_33,10,1,1.0,18200.0,6622,389282.8997216781,189.09999999999354,0.46436639422404535
1.5,5.0,0.25,open_33,20,0,1.0,21750.0,4561,285891.488470708,69.50000000000033,0.4635828679800423
1.5,5.0,0.25,open_33,20,1,1.0,20725.0,7315,425090.42855884787,103.19999999999841,0.45071441533808765
1.5,5.0,0.25,partial_33,2,0,0.7811320754716982,4700.0,3271,242424.00000000003,601.7000000000683,0.31361165515027334
1.5,5.0,0.25,partial_33,2,1,1.0,8100.0,2477,204749.0284359141,506.7000000000467,0.5286306289944632
1.5,5.0,0.25,partial_33,5,0,0.9823899371069182,10625.0,5414,606060.0,697.50000000009,0.41538895741645987
1.5,5.0,0.25,partial_33,5,1,1.0,12000.0,3219,261023.17735844525,262.5999999999912,0.516074378739364
1.5,5.0,0.25,partial_33,10,0,1.0,11575.0,2405,201205.24360151053,100.69999999999855,0.5758372866950957
1.5,5.0,0.25,partial_33,10,1,1.0,12675.0,2783,237851.53694725037,119.89999999999746,0.5469925925945942
1.5,5.0,0.25,partial_33,20,0,1.0,14825.0,3330,267764.686466692,67.40000000000045,0.5180902683895525
1.5,5.0,0.25,partial_33,20,1,1.0,15575.0,2762,219571.66722311405,54.600000000000506,0.5188737210335571
1.5,5.0,0.25,closed_33,2,0,0.10380622837370242,0.0,376,242424.00000000003,729.6000000000973,-0.2993538124010173
1.5,5.0,0.25,closed_33,2,1,0.22491349480968859,875.0,2902,242424.00000000003,713.9000000000938,-0.22483424276638067
1.5,5.0,0.25,closed_33,5,0,0.7923875432525952,4900.0,2298,606060.0,725.9000000000965,0.2960678571209354
1.5,5.0,0.25,closed_33,5,1,0.532871972318339,2475.0,2061,606060.0,732.0000000000979,0.07604724390025
1.5,5.0,0.25,closed_33,10,0,0.9965397923875432,6625.0,4382,1212120.0,730.3000000000975,0.4494048585589152
1.5,5.0,0.25,closed_33,10,1,0.9152249134948097,7475.0,3492,1212120.0,728.6000000000971,0.35505795171275456
1.5,5.0,0.25,closed_33,20,0,0.9584775086505191,8925.0,8379,2424240.0,730.7000000000976,0.34734411839378576
1.5,5.0,0.25,closed_33,20,1,1.0,9550.0,1805,213058.58219476603,57.300000000000544,0.5618007723263428
1.5,5.0,0.5,open_33,2,0,0.9739854318418314,14050.0,3784,242424.00000000003,589.2000000000654,0.4135902651624269
1.5,5.0,0.5,open_33,2,1,0.9458896982310093,11625.0,3832,242424.00000000003,588.4000000000652,0.4138034741157455
1.5,5.0,0.5,open_33,5,0,1.0,16125.0,6606,387363.47018774616,376.4000000000171,0.44442516626016776
1.5,5.0,0.5,open_33,5,1,1.0,18825.0,3686,239549.81806101836,233.699999999991,0.46987962421526075
1.5,5.0,0.5,open_33,10,0,1.0,19900.0,3215,214921.25117854588,104.59999999999833,0.4949347265647614
1.5,5.0,0.5,open_33,10,1,1.0,21150.0,4720,292373.4890794114,143.29999999999615,0.45180700282927994
1.5,5.0,0.5,open_33,20,0,1.0,21875.0,5080,314306.12204424385,76.49999999999993,0.4558434959470482
1.5,5.0,0.5,open_33,20,1,1.0,21725.0,3799,249921.2638305435,61.1000000000006,0.4743961532763143
1.5,5.0,0.5,partial_33,2,0,0.9383647798742139,6800.0,2787,242424.00000000003,618.5000000000721,0.45462442463718844
1.5,5.0,0.5,partial_33,2,1,0.9773584905660377,2850.0,2464,242424.00000000003,647.6000000000787,0.5618174244173674
1.5,5.0,0.5,partial_33,5,0,1.0,13475.0,2685,234368.6893618584,237.2999999999908,0.5092803295210232
1.5,5.0,0.5,partial_33,5,1,1.0,10350.0,2012,177551.72078316705,177.6999999999942,0.5864232051742783
1.5,5.0,0.5,partial_33,10,0,0.9987421383647799,16025.0,8364,1212120.0,711.9000000000933,0.33842094732904704
1.5,5.0,0.5,partial_33,10,1,0.9949685534591195,11250.0,5332,1212120.0,731.2000000000977,0.4194683002638777
1.5,5.0,0.5,partial_33,20,0,1.0,16875.0,3041,241028.2683520862,60.40000000000059,0.49309587657954823
1.5,5.0,0.5,partial_33,20,1,1.0,14725.0,2429,205495.0301959403,51.60000000000046,0.539468184729012
1.5,5.0,0.5,closed_33,2,0,0.2837370242214533,50.0,465,242424.00000000003,722.2000000000957,-0.0835260866402735
1.5,5.0,0.5,closed_33,2,1,0.3754325259515571,750.0,465,242424.00000000003,722.9000000000958,0.010871692705602704
1.5,5.0,0.5,closed_33,5,0,0.6332179930795848,4000.0,1861,606060.0,727.8000000000969,0.15503256234390175
1.5,5.0,0.5,closed_33,5,1,0.8685121107266436,3150.0,2434,606060.0,729.2000000000972,0.40996402033592194
1.5,5.0,0.5,closed_33,10,0,0.745674740484429,5800.0,2677,1212120.0,732.1000000000979,0.22241738772880645
1.5,5.0,0.5,closed_33,10,1,0.9965397923875432,7675.0,5109,1212120.0,727.5000000000969,0.42314856575358173
1.5,5.0,0.5,closed_33,20,0,1.0,11300.0,2285,235078.06406801613,62.200000000000614,0.5119570152459072
1.5,5.0,0.5,closed_33,20,1,1.0,10325.0,2193,250168.7046217732,67.70000000000043,0.5333109253019214
1.5,8.0,0.0,open_33,2,0,0.7991675338189386,5025.0,3964,242424.00000000003,587.7000000000651,0.34066572274368645
1.5,8.0,0.0,open_33,2,1,0.42039542143600417,0.0,4350,242424.00000000003,587.200000000065,0.0014452975637095078
1.5,8.0,0.0,open_33,5,0,0.9365244536940687,12550.0,11180,606060.0,587.7000000000651,0.35771924404230016
1.5,8.0,0.0,open_33,5,1,0.9073881373569199,11825.0,11243,606060.0,587.7000000000651,0.33687807049326446
1.5,8.0,0.0,open_33,10,0,1.0,17925.0,16962,909747.2873286889,440.80000000003173,0.3838444721771582
1.5,8.0,0.0,open_33,10,1,0.9396462018730489,13600.0,22873,1212120.0,587.8000000000651,0.3367724990223627
1.5,8.0,0.0,open_33,20,0,1.0,19450.0,6347,367613.3344213129,89.1999999999992,0.47467425982727895
1.5,8.0,0.0,open_33,20,1,1.0,20075.0,6041,355660.8487540232,86.39999999999937,0.4693060914313947
1.5,8.0,0.0,partial_33,2,0,0.8955974842767296,875.0,1845,242424.00000000003,701.800000000091,0.521480885701191
1.5,8.0,0.0,partial_33,2,1,0.8389937106918239,1025.0,2896,242424.00000000003,633.5000000000755,0.43523810700590915
1.5,8.0,0.0,partial_33,5,0,0.9031446540880503,4050.0,4427,606060.0,724.3000000000961,0.4394340233847357
1.5,8.0,0.0,partial_33,5,1,0.9949685534591195,7900.0,4044,606060.0,697.10000000009,0.4803584537103883
1.5,8.0,0.0,partial_33,10,0,0.9761006289308176,9925.0,14982,1212120.0,717.8000000000947,0.3966183121388145
1.5,8.0,0.0,partial_33,10,1,0.9811320754716981,10675.0,12119,1212120.0,710.9000000000931,0.3936964967137849
1.5,8.0,0.0,partial_33,20,0,1.0,11325.0,2067,185981.25016115233,46.800000000000395,0.6013085432034223
1.5,8.0,0.0,partial_33,20,1,0.9949685534591195,11950.0,26381,2424240.0,727.7000000000969,0.37888000534524846
1.5,8.0,0.0,closed_33,2,0,0.38235294117647056,0.0,720,242424.00000000003,728.7000000000971,0.008365457412153637
1.5,8.0,0.0,closed_33,2,1,0.4688581314878893,225.0,1176,242424.00000000003,729.2000000000972,0.07592761754755428
1.5,8.0,0.0,closed_33,5,0,0.5121107266435986,950.0,2546,606060.0,730.9000000000976,0.07918870049710217
1.5,8.0,0.0,closed_33,5,1,0.49653979238754326,875.0,1983,606060.0,734.8000000000985,0.07185877339620309
1.5,8.0,0.0,closed_33,10,0,0.8806228373702422,3725.0,4624,1212120.0,731.8000000000978,0.3885914377669335
1.5,8.0,0.0,closed_33,10,1,0.6920415224913494,4600.0,2905,1212120.0,730.9000000000976,0.18840397124113198
1.5,8.0,0.0,closed_33,20,0,1.0,9875.0,2237,358698.31156103685,100.59999999999856,0.5352088155664828
1.5,8.0,0.0,closed_33,20,1,1.0,8250.0,1379,169102.77307027625,45.20000000000037,0.6072490138770298
1.5,8.0,0.25,open_33,2,0,0.5941727367325702,4850.0,4213,242424.00000000003,587.500000000065,0.12497323380320033
1.5,8.0,0.25,open_33,2,1,0.7585848074921956,6625.0,4080,242424.00000000003,587.9000000000651,0.2768912664981624
1.5,8.0,0.25,open_33,5,0,0.9209157127991675,13125.0,11104,606060.0,587.7000000000651,0.3347247888164644
1.5,8.0,0.25,open_33,5,1,0.5910509885535901,6225.0,11592,606060.0,587.8000000000651,0.08288817234727477
1.5,8.0,0.25,open_33,10,0,1.0,19500.0,17294,921428.4385090864,446.60000000003305,0.3624929100897696
1.5,8.0,0.25,open_33,10,1,1.0,17225.0,4173,263279.19802516815,128.099999999997,0.5096924594621707
1.5,8.0,0.25,open_33,20,0,1.0,19850.0,4147,260885.0330969235,63.50000000000063,0.49302965621146166
1.5,8.0,0.25,open_33,20,1,1.0,19550.0,5477,324806.04633532977,78.99999999999979,0.48130723400765585
1.5,8.0,0.25,partial_33,2,0,0.8955974842767296,3500.0,2623,242424.00000000003,667.1000000000831,0.46237082716503386
1.5,8.0,0.25,partial_33,2,1,0.9433962264150944,4400.0,1944,242424.00000000003,684.000000000087,0.516055618588711
1.5,8.0,0.25,partial_33,5,0,1.0,8975.0,3777,329924.4814731692,338.2000000000084,0.538061576167649
1.5,8.0,0.25,partial_33,5,1,0.9723270440251572,4375.0,6867,606060.0,689.9000000000883,0.4921982668730175
1.5,8.0,0.25,partial_33,10,0,1.0,8100.0,1826,164142.92160222726,81.89999999999962,0.6491712678005308
1.5,8.0,0.25,partial_33,10,1,0.9987421383647799,11925.0,12483,1212120.0,659.7000000000814,0.39223849379982634
1.5,8.0,0.25,partial_33,20,0,1.0,14600.0,2913,251579.00365351653,63.50000000000063,0.5289530992346625
1.5,8.0,0.25,partial_33,20,1,0.9962264150943396,15300.0,21776,2424240.0,714.900000000094,0.33136675591940346
1.5,8.0,0.25,closed_33,2,0,0.39273356401384085,0.0,619,242424.00000000003,722.5000000000957,0.02878557347010563
1.5,8.0,0.25,closed_33,2,1,0.41522491349480967,1050.0,538,242424.00000000003,724.4000000000962,0.04152614823841727
1.5,8.0,0.25,closed_33,5,0,0.7941176470588235,2850.0,2361,606060.0,725.2000000000963,0.3393334396754112
1.5,8.0,0.25,closed_33,5,1,0.9083044982698962,2125.0,1742,606060.0,721.7000000000955,0.4892174839611585
1.5,8.0,0.25,closed_33,10,0,0.8373702422145328,4475.0,3273,1212120.0,731.9000000000979,0.3386670807086031
1.5,8.0,0.25,closed_33,10,1,0.8235294117647058,5025.0,3667,1212120.0,732.2000000000979,0.3092274847778983
1.5,8.0,0.25,closed_33,20,0,0.9896193771626297,9100.0,9288,2424240.0,732.2000000000979,0.37365124819366546
1.5,8.0,0.25,closed_33,20,1,0.9982698961937716,9375.0,6769,2424240.0,732.0000000000979,0.38275261781762515
1.5,8.0,0.5,open_33,2,0,0.6711758584807492,6375.0,4196,242424.00000000003,587.500000000065,0.18709791582760746
1.5,8.0,0.5,open_33,2,1,0.8126951092611863,7250.0,3951,242424.00000000003,589.1000000000654,0.3272339152171859
1.5,8.0,0.5,open_33,5,0,1.0,18400.0,5956,352373.6332399536,342.30000000000933,0.4279367864957793
1.5,8.0,0.5,open_33,5,1,0.9604578563995838,16900.0,11144,606060.0,588.2000000000652,0.32793011497652014
1.5,8.0,0.5,open_33,10,0,1.0,18325.0,8668,488944.20306148473,237.79999999999077,0.44285075317180156
1.5,8.0,0.5,open_33,10,1,1.0,18750.0,3509,228167.45493096905,111.49999999999794,0.5031755486358622
1.5,8.0,0.5,open_33,20,0,1.0,18850.0,4212,261664.71202775743,64.10000000000063,0.5047609996982081
1.5,8.0,0.5,open_33,20,1,1.0,20025.0,3550,225959.85254999483,55.40000000000052,0.5003949573296622
1.5,8.0,0.5,partial_33,2,0,0.8654088050314466,1475.0,2299,242424.00000000003,639.7000000000769,0.46779964051069667
1.5,8.0,0.5,partial_33,2,1,0.9622641509433962,1975.0,2070,242424.00000000003,686.6000000000876,0.5689607666966158
1.5,8.0,0.5,partial_33,5,0,1.0,9525.0,2781,256309.3352959964,265.2999999999918,0.5618339266341577
1.5,8.0,0.5,partial_33,5,1,1.0,9300.0,2622,258942.95412589866,270.399999999993,0.5677059108757528
1.5,8.0,0.5,partial_33,10,0,0.9974842767295597,11675.0,14900,1212120.0,634.6000000000757,0.39197304250142373
1.5,8.0,0.5,partial_33,10,1,1.0,12975.0,1935,167405.8911402612,83.89999999999951,0.571564358782094
1.5,8.0,0.5,partial_33,20,0,1.0,14775.0,3127,262194.6772717787,66.70000000000049,0.5221694944097239
1.5,8.0,0.5,partial_33,20,1,1.0,13300.0,2217,185901.0748006017,46.50000000000039,0.5673519331676529
1.5,8.0,0.5,closed_33,2,0,0.12975778546712802,0.0,877,242424.00000000003,730.4000000000975,-0.29105220519580377
1.5,8.0,0.5,closed_33,2,1,0.4982698961937716,1775.0,958,242424.00000000003,717.7000000000946,0.08631613473765795
1.5,8.0,0.5,closed_33,5,0,0.5363321799307958,1150.0,1292,606060.0,733.1000000000981,0.12606473741732863
1.5,8.0,0.5,closed_33,5,1,0.8875432525951558,3425.0,1817,606060.0,731.7000000000978,0.43804304386064785
1.5,8.0,0.5,closed_33,10,0,0.9359861591695502,7000.0,4001,1212120.0,731.9000000000979,0.38194615220139394
1.5,8.0,0.5,closed_33,10,1,0.801038062283737,6000.0,5356,1212120.0,730.7000000000976,0.25589622456074135
1.5,8.0,0.5,closed_33,20,0,0.9982698961937716,10325.0,11683,2424240.0,731.6000000000978,0.35358467661766424
1.5,8.0,0.5,closed_33,20,1,1.0,10650.0,3153,513449.17431672197,144.99999999999605,0.49477516541170036
