a_initial,a_final,decay_steps,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
5.0,0.0,1500,closed_33,2,0,0.13321799307958476,0.0,1467,242424.00000000003,728.100000000097,-0.29626531146848667
5.0,0.0,1500,closed_33,2,1,0.6626297577854672,6425.0,1305,242424.00000000003,698.0000000000902,0.15286303025996203
5.0,0.0,1500,closed_33,5,0,0.5086505190311419,5075.0,6020,606060.0,729.7000000000974,-0.027188289341213617
5.0,0.0,1500,closed_33,5,1,0.49480968858131485,4875.0,1732,606060.0,728.8000000000972,-0.008328484622633164
5.0,0.0,1500,closed_33,10,0,0.39273356401384085,2775.0,2651,1212120.0,730.9000000000976,-0.08566107171588197
5.0,0.0,1500,closed_33,10,1,0.36505190311418684,1650.0,3721,1212120.0,731.7000000000978,-0.0975499191757768
5.0,0.0,1500,closed_33,20,0,0.7197231833910035,7525.0,5775,2424240.0,730.4000000000975,0.13920865954231168
5.0,0.0,1500,closed_33,20,1,0.486159169550173,3175.0,6691,2424240.0,732.500000000098,-0.012111007880591412
5.0,0.0,3000,open_33,2,0,0.7460978147762747,10250.0,3755,242424.00000000003,641.5000000000773,0.22176097943013465
5.0,0.0,3000,open_33,2,1,0.6753381893860562,8650.0,3819,242424.00000000003,634.4000000000757,0.1664578022640256
5.0,0.0,3000,open_33,5,0,1.0,21650.0,4472,308745.9392084094,317.80000000000376,0.4091366904616213
5.0,0.0,3000,open_33,5,1,1.0,22100.0,4246,295951.1872573936,304.8000000000008,0.40887013163021446
5.0,0.0,3000,open_33,10,0,1.0,22800.0,6001,397636.6923055721,205.09999999999263,0.40932199374555434
5.0,0.0,3000,open_33,10,1,1.0,23250.0,7043,452119.3277772805,231.59999999999113,0.3918193025053116
5.0,0.0,3000,open_33,20,0,1.0,23575.0,12913,780999.3103202251,197.99999999999304,0.3798644339747633
5.0,0.0,3000,open_33,20,1,1.0,23800.0,10953,684305.646001644,174.1999999999944,0.38623474320474105
5.0,0.0,3000,partial_33,2,0,0.5358490566037736,4500.0,3168,242424.00000000003,658.2000000000811,0.05903934929984636
5.0,0.0,3000,partial_33,2,1,0.9459119496855346,12525.0,2957,242424.00000000003,648.3000000000789,0.3732359216885891
5.0,0.0,3000,partial_33,5,0,0.8364779874213837,11850.0,6855,606060.0,683.8000000000869,0.23969487376778623
5.0,0.0,3000,partial_33,5,1,0.9572327044025157,13600.0,7968,606060.0,665.1000000000827,0.3336594397383309
5.0,0.0,3000,partial_33,10,0,0.8503144654088051,14200.0,9769,1212120.0,710.700000000093,0.21094638683410064
5.0,0.0,3000,partial_33,10,1,0.8918238993710692,14975.0,12087,1212120.0,696.7000000000899,0.2379641010719414
5.0,0.0,3000,partial_33,20,0,0.9685534591194969,17750.0,16289,2424240.0,721.3000000000955,0.26972572560172536
5.0,0.0,3000,partial_33,20,1,0.9308176100628931,16300.0,17926,2424240.0,714.1000000000938,0.2522287116723171
5.0,0.0,3000,closed_33,2,0,0.07785467128027682,0.0,1037,242424.00000000003,728.5000000000971,-0.35411287852461126
5.0,0.0,3000,closed_33,2,1,0.370242214532872,3225.0,2041,242424.00000000003,708.0000000000924,-0.11268718069376352
5.0,0.0,3000,closed_33,5,0,0.5242214532871973,5575.0,4640,606060.0,715.5000000000941,-0.017577293876061745
5.0,0.0,3000,closed_33,5,1,0.513840830449827,5175.0,4269,606060.0,710.2000000000929,-0.018529262726708268
5.0,0.0,3000,closed_33,10,0,0.5519031141868512,6400.0,4232,1212120.0,729.4000000000973,-0.004384957157343022
5.0,0.0,3000,closed_33,10,1,0.6193771626297578,4450.0,4192,1212120.0,728.300000000097,0.10614957053711385
5.0,0.0,3000,closed_33,20,0,0.5986159169550173,5600.0,5058,2424240.0,731.6000000000978,0.0571164908104865
5.0,0.0,3000,closed_33,20,1,0.6747404844290658,5025.0,5946,2424240.0,730.6000000000976,0.14443668955995945
5.0,0.5,500,open_33,2,0,1.0,19700.0,3003,216949.72819987332,552.000000000057,0.39746980060611137
5.0,0.5,500,open_33,2,1,1.0,19250.0,2791,205368.6446988219,527.5000000000514,0.4140988029096333
5.0,0.5,500,open_33,5,0,1.0,21900.0,5378,344090.61952823924,347.20000000001045,0.39000687287027125
5.0,0.5,500,open_33,5,1,1.0,21350.0,4649,305420.80823836266,308.10000000000156,0.41200104775779745
5.0,0.5,500,open_33,10,0,1.0,22725.0,9023,538270.9559926423,269.0999999999927,0.3809652727206313
5.0,0.5,500,open_33,10,1,1.0,22675.0,10157,589432.1694775866,295.79999999999876,0.37254762589085727
5.0,0.5,500,open_33,20,0,1.0,23525.0,16047,897669.2033605999,224.29999999999154,0.36970816616527635
5.0,0.5,500,open_33,20,1,1.0,22850.0,15459,876750.2313347613,218.59999999999187,0.37999031919059545
5.0,0.5,500,partial_33,2,0,0.5735849056603773,7750.0,3046,242424.00000000003,662.6000000000821,0.051222721487691386
5.0,0.5,500,partial_33,2,1,0.9773584905660377,15975.0,3102,242424.00000000003,640.8000000000771,0.3518747780744891
5.0,0.5,500,partial_33,5,0,0.7119496855345911,10500.0,8195,606060.0,667.1000000000831,0.12839602421346555
5.0,0.5,500,partial_33,5,1,0.7371069182389937,12075.0,6818,606060.0,673.0000000000845,0.13414224505536695
5.0,0.5,500,partial_33,10,0,1.0,19100.0,7381,560774.104661467,292.8999999999981,0.3740432092163298
5.0,0.5,500,partial_33,10,1,1.0,18350.0,6786,491167.1666549074,255.49999999998977,0.39594828488851064
5.0,0.5,500,partial_33,20,0,0.9358490566037736,17500.0,29677,2424240.0,687.8000000000878,0.2345907056783916
5.0,0.5,500,partial_33,20,1,0.8515723270440252,14375.0,32412,2424240.0,674.3000000000848,0.1962847420016394
5.0,0.5,500,closed_33,2,0,0.12283737024221453,0.0,1278,242424.00000000003,726.0000000000965,-0.30581760051801943
5.0,0.5,500,closed_33,2,1,0.29930795847750863,1900.0,1015,242424.00000000003,722.4000000000957,-0.14089598406207401
5.0,0.5,500,closed_33,5,0,0.740484429065744,8000.0,2969,606060.0,714.4000000000939,0.16774807633258967
5.0,0.5,500,closed_33,5,1,0.5501730103806228,5550.0,2557,606060.0,721.2000000000954,0.023686261137020853
5.0,0.5,500,closed_33,10,0,0.8788927335640139,11100.0,9006,1212120.0,723.0000000000958,0.2200169611839757
5.0,0.5,500,closed_33,10,1,0.42560553633217996,2325.0,4234,1212120.0,732.400000000098,-0.050635590020321836
5.0,0.5,500,closed_33,20,0,0.8408304498269896,8900.0,25007,2424240.0,729.9000000000974,0.21733013591732667
5.0,0.5,500,closed_33,20,1,0.49480968858131485,4275.0,9913,2424240.0,734.3000000000984,-0.02997649165308927
5.0,0.5,1500,open_33,2,0,1.0,18725.0,2888,213005.89600166687,550.0000000000565,0.4141674935405629
5.0,0.5,1500,open_33,2,1,1.0,18325.0,3054,218019.44947769085,559.4000000000586,0.41307820178163046
5.0,0.5,1500,open_33,5,0,1.0,21950.0,5164,344964.7220864127,352.10000000001156,0.3907632233267019
5.0,0.5,1500,open_33,5,1,1.0,21750.0,4536,300144.73519255745,305.00000000000085,0.40932013083098284
5.0,0.5,1500,open_33,10,0,1.0,22800.0,7694,481130.5558146173,245.09999999999036,0.3912720094776056
5.0,0.5,1500,open_33,10,1,1.0,22825.0,6283,404206.0013386817,204.79999999999265,0.40661491515785914
5.0,0.5,1500,open_33,20,0,1.0,23275.0,11777,707672.6456435635,179.1999999999941,0.38983277365059094
5.0,0.5,1500,open_33,20,1,1.0,23075.0,10917,658749.3956968868,166.7999999999948,0.3968838819257124
5.0,0.5,1500,partial_33,2,0,0.6540880503144654,7800.0,3087,242424.00000000003,658.5000000000812,0.13515699440698523
5.0,0.5,1500,partial_33,2,1,0.8490566037735849,11225.0,2748,242424.00000000003,653.0000000000799,0.29433682984325416
5.0,0.5,1500,partial_33,5,0,0.6729559748427673,9075.0,7036,606060.0,675.7000000000851,0.11272971149152103
5.0,0.5,1500,partial_33,5,1,0.9421383647798742,15000.0,8334,606060.0,659.5000000000814,0.29601734851039485
5.0,0.5,1500,partial_33,10,0,0.7823899371069183,12575.0,16009,1212120.0,671.8000000000842,0.15935418273091842
5.0,0.5,1500,partial_33,10,1,0.7786163522012579,11975.0,10608,1212120.0,702.1000000000911,0.16995767354044486
5.0,0.5,1500,partial_33,20,0,1.0,19225.0,10400,881902.6862767674,237.69999999999078,0.37856872012398984
5.0,0.5,1500,partial_33,20,1,0.9987421383647799,19125.0,30353,2424240.0,680.9000000000863,0.273266055148377
5.0,0.5,1500,closed_33,2,0,0.07612456747404844,0.0,1135,242424.00000000003,730.2000000000975,-0.3571239482172154
5.0,0.5,1500,closed_33,2,1,0.43771626297577854,3750.0,2715,242424.00000000003,678.3000000000857,-0.05901007646861925
5.0,0.5,1500,closed_33,5,0,0.24740484429065743,1275.0,3649,606060.0,732.1000000000979,-0.21219689724984062
5.0,0.5,1500,closed_33,5,1,0.7439446366782007,8575.0,3663,606060.0,722.5000000000957,0.15298973510254135
5.0,0.5,1500,closed_33,10,0,0.4809688581314879,4125.0,10854,1212120.0,728.000000000097,-0.04162380952183595
5.0,0.5,1500,closed_33,10,1,0.3788927335640138,2575.0,3400,1212120.0,732.2000000000979,-0.10085773225359476
5.0,0.5,1500,closed_33,20,0,0.7837370242214533,8050.0,9373,2424240.0,729.9000000000974,0.18599520546396184
5.0,0.5,1500,closed_33,20,1,0.6626297577854672,5250.0,9225,2424240.0,731.8000000000978,0.12114755789501322
5.0,0.5,3000,open_33,2,0,1.0,18975.0,2931,221032.06443501604,574.400000000062,0.40543593548486423
5.0,0.5,3000,open_33,2,1,1.0,18425.0,3158,231084.4052318861,600.0000000000679,0.402231946749368
5.0,0.5,3000,open_33,5,0,1.0,22075.0,4503,316418.5990226202,327.3000000000059,0.4017000041409473
5.0,0.5,3000,open_33,5,1,1.0,21900.0,4689,319020.14385553065,328.9000000000063,0.4015281978751198
5.0,0.5,3000,open_33,10,0,1.0,23525.0,7155,460852.8780586305,235.89999999999088,0.38684756497744005
5.0,0.5,3000,open_33,10,1,1.0,23000.0,5966,392199.8622420761,200.79999999999288,0.4076817193551162
5.0,0.5,3000,open_33,20,0,1.0,23425.0,9657,599197.7065470791,152.7999999999956,0.39894196927305725
5.0,0.5,3000,open_33,20,1,1.0,23850.0,11777,726648.4510668125,185.49999999999375,0.38152210996849156
5.0,0.5,3000,partial_33,2,0,0.7320754716981132,9900.0,3073,242424.00000000003,654.6000000000803,0.18596724282809504
5.0,0.5,3000,partial_33,2,1,0.9647798742138365,14225.0,2919,242424.00000000003,643.9000000000779,0.3680438420176746
5.0,0.5,3000,partial_33,5,0,0.9987421383647799,17600.0,6675,606060.0,664.7000000000826,0.3205291360825303
5.0,0.5,3000,partial_33,5,1,0.7987421383647799,13575.0,6380,606060.0,684.100000000087,0.17654812762708247
5.0,0.5,3000,partial_33,10,0,0.9974842767295597,19350.0,12954,1212120.0,678.3000000000857,0.27826995453477255
5.0,0.5,3000,partial_33,10,1,1.0,18700.0,5581,471026.6180489359,251.39999999999,0.39901101805588884
5.0,0.5,3000,partial_33,20,0,1.0,19700.0,10079,800965.7368648639,212.99999999999218,0.3768503045365713
5.0,0.5,3000,partial_33,20,1,0.9949685534591195,18875.0,21396,2424240.0,714.800000000094,0.27631390092919916
5.0,0.5,3000,closed_33,2,0,0.09169550173010381,0.0,984,242424.00000000003,725.2000000000963,-0.33741625226111016
5.0,0.5,3000,closed_33,2,1,0.7301038062283737,7125.0,1994,242424.00000000003,689.2000000000882,0.1901361486030589
5.0,0.5,3000,closed_33,5,0,0.8373702422145328,8650.0,4464,606060.0,709.2000000000927,0.24268621265933096
5.0,0.5,3000,closed_33,5,1,0.5173010380622838,5325.0,5455,606060.0,722.6000000000957,-0.022107884229976477
5.0,0.5,3000,closed_33,10,0,0.3737024221453287,3100.0,4524,1212120.0,726.0000000000965,-0.12143099781486186
5.0,0.5,3000,closed_33,10,1,0.5173010380622838,3250.0,3900,1212120.0,726.0000000000965,0.026744774277099953
5.0,0.5,3000,closed_33,20,0,0.7335640138408305,6625.0,7326,2424240.0,730.8000000000976,0.16798922002703673
5.0,0.5,3000,closed_33,20,1,0.972318339100346,11675.0,9779,2424240.0,725.0000000000963,0.30179038389532853
5.0,1.0,500,open_33,2,0,1.0,18700.0,3005,223327.01947932108,580.0000000000633,0.4061203102679721
5.0,1.0,500,open_33,2,1,1.0,17700.0,2858,215742.21906038356,558.6000000000585,0.42592466107971105
5.0,1.0,500,open_33,5,0,1.0,21675.0,4278,287250.89581370284,291.29999999999774,0.41591248671743297
5.0,1.0,500,open_33,5,1,1.0,21575.0,4814,326657.77380223095,332.20000000000704,0.4026616961330385
5.0,1.0,500,open_33,10,0,1.0,23025.0,7505,464782.6447459033,234.29999999999097,0.3911542013392392
5.0,1.0,500,open_33,10,1,1.0,22975.0,7833,484631.27186900703,244.5999999999904,0.38814310753882536
5.0,1.0,500,open_33,20,0,1.0,23325.0,12855,742851.4818989718,185.69999999999374,0.38534639377279584
5.0,1.0,500,open_33,20,1,1.0,23400.0,13154,765542.0346920709,191.4999999999934,0.38261585830256706
5.0,1.0,500,partial_33,2,0,0.8088050314465409,7850.0,3004,242424.00000000003,654.0000000000801,0.29876280955772494
5.0,1.0,500,partial_33,2,1,0.9270440251572327,11325.0,2944,242424.00000000003,651.9000000000797,0.3717213841603748
5.0,1.0,500,partial_33,5,0,0.6415094339622641,9700.0,5497,606060.0,699.6000000000905,0.07612017984608452
5.0,1.0,500,partial_33,5,1,0.5144654088050314,4575.0,5193,606060.0,709.5000000000928,0.02286725241135054
5.0,1.0,500,partial_33,10,0,0.9522012578616352,16500.0,16572,1212120.0,662.7000000000821,0.2718054090203732
5.0,1.0,500,partial_33,10,1,1.0,19050.0,8093,624704.1817936022,330.3000000000066,0.3648427741409582
5.0,1.0,500,partial_33,20,0,0.9761006289308176,18350.0,29923,2424240.0,676.6000000000853,0.2622583613134716
5.0,1.0,500,partial_33,20,1,1.0,19475.0,13211,1061006.3215799704,284.5999999999962,0.35984779569620123
5.0,1.0,500,closed_33,2,0,0.07093425605536333,0.0,1065,242424.00000000003,730.1000000000975,-0.36238903106539216
5.0,1.0,500,closed_33,2,1,0.7041522491349481,6350.0,1630,242424.00000000003,698.6000000000903,0.18781498449389858
5.0,1.0,500,closed_33,5,0,0.5346020761245674,5400.0,2920,606060.0,727.900000000097,0.006755483543802204
5.0,1.0,500,closed_33,5,1,0.7335640138408305,8875.0,4668,606060.0,696.1000000000897,0.1298438753842033
5.0,1.0,500,closed_33,10,0,0.3875432525951557,3100.0,5749,1212120.0,732.300000000098,-0.11001042561577076
5.0,1.0,500,closed_33,10,1,0.3737024221453287,2400.0,3218,1212120.0,734.1000000000984,-0.1016988896121446
5.0,1.0,500,closed_33,20,0,0.6211072664359861,4725.0,8720,2424240.0,730.1000000000975,0.09042847610569768
5.0,1.0,500,closed_33,20,1,0.49653979238754326,3500.0,8032,2424240.0,732.400000000098,-0.01021921025963965
5.0,1.0,1500,open_33,2,0,1.0,16850.0,2593,201317.72999175324,522.6000000000503,0.4507621036056239
5.0,1.0,1500,open_33,2,1,1.0,18500.0,2816,214192.68780498838,555.4000000000577,0.41769778495074306
5.0,1.0,1500,open_33,5,0,1.0,21700.0,4078,286409.79162855237,293.99999999999835,0.4179849223488178
5.0,1.0,1500,open_33,5,1,1.0,22025.0,4474,307127.7980731478,314.500000000003,0.40482019855574863
5.0,1.0,1500,open_33,10,0,1.0,23350.0,7284,460661.8113987781,234.39999999999097,0.38849977911503353
5.0,1.0,1500,open_33,10,1,1.0,23025.0,7192,447402.32688317867,226.8999999999914,0.3945327121768829
5.0,1.0,1500,open_33,20,0,1.0,23500.0,10898,668358.3679383798,169.39999999999466,0.39104326206893897
5.0,1.0,1500,open_33,20,1,1.0,23450.0,10386,638904.1974324859,162.19999999999507,0.3945195377014895
5.0,1.0,1500,partial_33,2,0,0.9723270440251572,13725.0,2901,242424.00000000003,648.800000000079,0.3838320043731861
5.0,1.0,1500,partial_33,2,1,0.9685534591194969,13375.0,2911,242424.00000000003,648.3000000000789,0.3849769084487912
5.0,1.0,1500,partial_33,5,0,0.8415094339622642,13475.0,7797,606060.0,661.2000000000818,0.21737535417288836
5.0,1.0,1500,partial_33,5,1,0.9471698113207547,15725.0,7136,606060.0,660.7000000000817,0.2940016842707238
5.0,1.0,1500,partial_33,10,0,0.8327044025157233,14375.0,14689,1212120.0,674.2000000000847,0.1842160939262352
5.0,1.0,1500,partial_33,10,1,0.7157232704402515,10900.0,14937,1212120.0,675.300000000085,0.11775916592508581
5.0,1.0,1500,partial_33,20,0,0.9559748427672956,16850.0,25918,2424240.0,678.6000000000857,0.2657371434750294
5.0,1.0,1500,partial_33,20,1,0.9308176100628931,17225.0,15024,2424240.0,720.7000000000953,0.24045588574024515
5.0,1.0,1500,closed_33,2,0,0.07093425605536333,0.0,1110,242424.00000000003,728.8000000000972,-0.36282382870185265
5.0,1.0,1500,closed_33,2,1,0.4913494809688581,3875.0,2684,242424.00000000003,676.1000000000852,-0.004838591004289322
5.0,1.0,1500,closed_33,5,0,0.3944636678200692,3650.0,2690,606060.0,727.900000000097,-0.10231861052018007
5.0,1.0,1500,closed_33,5,1,0.671280276816609,7175.0,4110,606060.0,722.0000000000956,0.10375206273060136
5.0,1.0,1500,closed_33,10,0,0.4359861591695502,4325.0,4062,1212120.0,729.3000000000973,-0.08072633345792432
5.0,1.0,1500,closed_33,10,1,0.444636678200692,2500.0,4254,1212120.0,726.5000000000966,-0.03461932645144164
5.0,1.0,1500,closed_33,20,0,0.8581314878892734,10625.0,14323,2424240.0,729.5000000000973,0.2031399715220589
5.0,1.0,1500,closed_33,20,1,0.8598615916955017,9850.0,9280,2424240.0,729.7000000000974,0.22616895406551088
5.0,1.0,3000,open_33,2,0,1.0,18925.0,2983,223676.74442504055,580.6000000000635,0.4035078466390305
5.0,1.0,3000,open_33,2,1,1.0,19250.0,3036,225869.03167083891,585.8000000000646,0.3971740544234985
5.0,1.0,3000,open_33,5,0,1.0,22100.0,4523,316350.4453273287,326.3000000000057,0.4012116454186113
5.0,1.0,3000,open_33,5,1,1.0,21975.0,4619,318362.83885116095,329.4000000000064,0.40138844926489203
5.0,1.0,3000,open_33,10,0,1.0,22875.0,6009,397031.8823370845,205.4999999999926,0.4084100125498707
5.0,1.0,3000,open_33,10,1,1.0,23475.0,6643,436001.8978062314,223.79999999999157,0.39282515686982095
5.0,1.0,3000,open_33,20,0,1.0,23575.0,10841,668490.2770004785,171.39999999999455,0.39021629092679644
5.0,1.0,3000,open_33,20,1,1.0,23375.0,10643,661257.7768991743,168.8999999999947,0.3935614444006154
5.0,1.0,3000,partial_33,2,0,0.48050314465408805,5075.0,2695,242424.00000000003,681.8000000000865,-0.0033010044769845315
5.0,1.0,3000,partial_33,2,1,0.9257861635220126,11850.0,2873,242424.00000000003,652.2000000000797,0.363654176926656
5.0,1.0,3000,partial_33,5,0,0.8402515723270441,12400.0,4661,606060.0,693.2000000000891,0.2462428710748867
5.0,1.0,3000,partial_33,5,1,0.989937106918239,18300.0,7082,606060.0,664.8000000000826,0.29927005980797183
5.0,1.0,3000,partial_33,10,0,0.8389937106918239,15125.0,12571,1212120.0,674.1000000000847,0.18136295582597964
5.0,1.0,3000,partial_33,10,1,1.0,18475.0,5899,491065.316582419,261.89999999999105,0.39824232148245353
5.0,1.0,3000,partial_33,20,0,0.9572327044025157,17475.0,16176,2424240.0,719.0000000000949,0.262494039756904
5.0,1.0,3000,partial_33,20,1,0.9471698113207547,17525.0,20215,2424240.0,713.4000000000937,0.2489706246995522
5.0,1.0,3000,closed_33,2,0,0.08996539792387544,0.0,970,242424.00000000003,724.0000000000961,-0.3392148586536414
5.0,1.0,3000,closed_33,2,1,0.4809688581314879,3625.0,2665,242424.00000000003,675.500000000085,-0.010396671710598243
5.0,1.0,3000,closed_33,5,0,0.7785467128027682,9750.0,3674,606060.0,713.5000000000937,0.16441533156500657
5.0,1.0,3000,closed_33,5,1,0.41695501730103807,3700.0,2338,606060.0,718.6000000000948,-0.07627191438732892
5.0,1.0,3000,closed_33,10,0,0.5743944636678201,6525.0,4593,1212120.0,726.9000000000967,0.014706241449501084
5.0,1.0,3000,closed_33,10,1,0.3771626297577855,2250.0,4780,1212120.0,728.100000000097,-0.10090938336118757
5.0,1.0,3000,closed_33,20,0,0.7301038062283737,7350.0,8765,2424240.0,725.3000000000964,0.1468445478618948
5.0,1.0,3000,closed_33,20,1,0.6695501730103807,5275.0,5316,2424240.0,731.4000000000977,0.135947864101959
