policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Spiral,closed_33,10,1,0.8373702422145328,47.70000000000041,554.6000000000575,inf,1212120.0,7900.0,15206,708.4000000000925,ALL_DEPLETED
Spiral,closed_33,10,2,0.7975778546712803,107.59999999999816,inf,inf,1212120.0,4675.0,14819,713.5000000000937,ALL_DEPLETED
VoronoiPartition,closed_33,10,0,1.0,17.899999999999984,59.00000000000057,321.20000000000454,572835.9156950288,4350.0,6888,321.20000000000454,COMPLETED
VoronoiPartition,closed_33,10,1,1.0,19.500000000000007,64.6000000000006,289.4999999999973,515712.657912635,8700.0,5970,289.4999999999973,COMPLETED
VoronoiPartition,closed_33,10,2,0.8927335640138409,16.89999999999997,61.1000000000006,inf,1212120.0,6350.0,12439,729.7000000000974,ALL_DEPLETED
GridDecomposition,closed_33,10,0,0.9913494809688581,18.699999999999996,66.4000000000005,inf,1212120.0,6100.0,12042,725.8000000000965,ALL_DEPLETED
GridDecomposition,closed_33,10,1,1.0,20.600000000000023,107.19999999999818,241.39999999999057,435946.4634462092,8475.0,5260,241.39999999999057,COMPLETED
GridDecomposition,closed_33,10,2,0.9134948096885813,20.700000000000024,291.29999999999774,inf,1212120.0,4825.0,13763,715.100000000094,ALL_DEPLETED
STC,closed_33,10,0,0.9204152249134948,17.399999999999977,50.10000000000044,inf,1212120.0,3250.0,4428,731.9000000000979,ALL_DEPLETED
STC,closed_33,10,1,0.9411764705882353,15.099999999999962,43.50000000000035,inf,1212120.0,5175.0,5734,729.4000000000973,ALL_DEPLETED
STC,closed_33,10,2,0.9653979238754326,14.799999999999963,40.0000000000003,inf,1212120.0,2650.0,5363,731.4000000000977,ALL_DEPLETED
Random,closed_33,20,0,1.0,15.89999999999996,47.0000000000004,503.600000000046,1780005.2772841798,14075.0,15764,503.600000000046,COMPLETED
Random,closed_33,20,1,0.9982698961937716,19.300000000000004,55.200000000000514,inf,2424240.0,14325.0,20989,698.0000000000902,ALL_DEPLETED
Random,closed_33,20,2,1.0,16.09999999999996,57.400000000000546,458.8000000000358,1614496.0759307458,13975.0,13878,458.8000000000358,COMPLETED
Boustrophedon,closed_33,20,0,0.9809688581314879,10.19999999999998,235.3999999999909,inf,2424240.0,10625.0,25317,729.5000000000973,ALL_DEPLETED
Boustrophedon,closed_33,20,1,0.967128027681661,12.199999999999973,168.09999999999474,inf,2424240.0,10350.0,25948,734.5000000000985,ALL_DEPLETED
Boustrophedon,closed_33,20,2,0.9636678200692042,8.499999999999986,191.3999999999934,inf,2424240.0,10200.0,26335,725.5000000000964,ALL_DEPLETED
Spiral,closed_33,20,0,0.9826989619377162,12.599999999999971,64.7000000000006,inf,2424240.0,11500.0,30326,714.1000000000938,ALL_DEPLETED
Spiral,closed_33,20,1,0.9083044982698962,11.599999999999975,99.19999999999864,inf,2424240.0,10650.0,31901,727.0000000000967,ALL_DEPLETED
Spiral,closed_33,20,2,0.9342560553633218,12.79999999999997,87.99999999999928,inf,2424240.0,11325.0,30626,714.3000000000939,ALL_DEPLETED
VoronoiPartition,closed_33,20,0,1.0,6.199999999999994,19.80000000000001,140.4999999999963,500114.1978935157,10950.0,5866,140.4999999999963,COMPLETED
VoronoiPartition,closed_33,20,1,1.0,6.199999999999994,21.400000000000034,65.80000000000054,243094.82460243907,10150.0,3060,65.80000000000054,COMPLETED
VoronoiPartition,closed_33,20,2,0.9844290657439446,6.299999999999994,25.000000000000085,inf,2424240.0,10100.0,24817,728.9000000000972,ALL_DEPLETED
GridDecomposition,closed_33,20,0,1.0,7.29999999999999,22.40000000000005,97.09999999999876,352847.5333763766,10700.0,4177,97.09999999999876,COMPLETED
GridDecomposition,closed_33,20,1,1.0,7.19999999999999,23.20000000000006,173.59999999999442,614846.359506221,9775.0,7171,173.59999999999442,COMPLETED
GridDecomposition,closed_33,20,2,1.0,6.699999999999992,19.500000000000007,318.4000000000039,1109446.8537592217,10700.0,12217,318.4000000000039,COMPLETED
STC,closed_33,20,0,1.0,6.299999999999994,14.599999999999964,51.20000000000046,187828.1852956717,7800.0,1608,51.20000000000046,COMPLETED
STC,closed_33,20,1,1.0,6.399999999999993,17.199999999999974,48.900000000000425,180627.18419608893,9100.0,1618,48.900000000000425,COMPLETED
STC,closed_33,20,2,1.0,5.999999999999995,17.399999999999977,73.4000000000001,263967.04501566803,8900.0,2077,73.4000000000001,COMPLETED
