policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
PSO,partial_33,10,0,1.0,19.0,45.60000000000038,217.7999999999919,403680.8101285263,14075.0,4000,217.7999999999919,COMPLETED
PSO,partial_33,10,1,0.9962264150943396,19.80000000000001,47.2000000000004,inf,1212120.0,10925.0,8828,710.700000000093,ALL_DEPLETED
PSO,partial_33,10,2,1.0,22.40000000000005,54.80000000000051,104.69999999999833,207986.82956214785,13375.0,2609,104.69999999999833,COMPLETED
GA,partial_33,10,0,1.0,28.000000000000128,61.3000000000006,204.99999999999264,388766.87669964763,16250.0,5734,204.99999999999264,COMPLETED
GA,partial_33,10,1,1.0,17.899999999999984,51.60000000000046,136.9999999999965,263078.52287957165,15025.0,3628,136.9999999999965,COMPLETED
GA,partial_33,10,2,1.0,19.80000000000001,41.00000000000031,139.49999999999636,270343.8503082639,16225.0,3856,139.49999999999636,COMPLETED
ACO,partial_33,10,0,0.9962264150943396,18.499999999999993,39.50000000000029,inf,1212120.0,11050.0,16642,699.6000000000905,ALL_DEPLETED
ACO,partial_33,10,1,0.9471698113207547,19.200000000000003,39.800000000000296,inf,1212120.0,9500.0,18094,680.1000000000861,ALL_DEPLETED
ACO,partial_33,10,2,1.0,20.200000000000017,40.90000000000031,82.79999999999957,159749.541884423,10050.0,1929,82.79999999999957,COMPLETED
SA,partial_33,10,0,1.0,23.700000000000067,53.100000000000485,276.6999999999944,528267.6444568152,19025.0,8248,276.6999999999944,COMPLETED
SA,partial_33,10,1,1.0,19.400000000000006,46.000000000000384,153.89999999999554,297424.6394596982,17075.0,4335,153.89999999999554,COMPLETED
SA,partial_33,10,2,1.0,20.800000000000026,46.30000000000039,153.79999999999555,299213.832964018,17225.0,4410,153.79999999999555,COMPLETED
GWO,partial_33,10,0,0.9974842767295597,117.89999999999758,216.79999999999197,inf,1212120.0,19350.0,12954,678.3000000000857,ALL_DEPLETED
GWO,partial_33,10,1,1.0,54.2000000000005,173.8999999999944,251.39999999999,471026.6180489359,18700.0,5581,251.39999999999,COMPLETED
GWO,partial_33,10,2,0.9823899371069182,78.89999999999979,173.49999999999443,inf,1212120.0,16300.0,15064,672.3000000000843,ALL_DEPLETED
Random,partial_33,20,0,1.0,23.500000000000064,73.20000000000012,422.2000000000275,1515113.2261956835,19750.0,15279,422.2000000000275,COMPLETED
Random,partial_33,20,1,1.0,19.300000000000004,56.50000000000053,238.19999999999075,855831.6286419225,19325.0,8410,238.19999999999075,COMPLETED
Random,partial_33,20,2,1.0,19.60000000000001,44.40000000000036,229.59999999999124,825229.878220045,19625.0,8162,229.59999999999124,COMPLETED
PSO,partial_33,20,0,1.0,9.199999999999983,23.000000000000057,51.700000000000465,203301.4301607716,14300.0,2420,51.700000000000465,COMPLETED
PSO,partial_33,20,1,0.9987421383647799,9.299999999999983,27.300000000000118,inf,2424240.0,15125.0,21825,726.9000000000967,ALL_DEPLETED
PSO,partial_33,20,2,1.0,8.999999999999984,18.9,51.40000000000046,203896.92487231223,13875.0,2651,51.40000000000046,COMPLETED
GA,partial_33,20,0,1.0,10.599999999999978,25.700000000000095,69.60000000000032,266996.07138480013,16925.0,3800,69.60000000000032,COMPLETED
GA,partial_33,20,1,1.0,10.19999999999998,22.200000000000045,66.10000000000052,253838.14116939064,16950.0,3538,66.10000000000052,COMPLETED
